title_as_recorded,title_as_recorded_agr,uniform_title_as_recorded,uniform_title_as_recorded_agr,authorized_label
Ḍiyāʼ al-abṣār fī mawlid al-Nabī al-mukhtār,ضياء الابصار في مولد النبي المختار.,,,Fī mawlid al-Nabī al-mukhtār
Doctrinale,,,,Doctrinal
Document,,,,Document;fragment
"Document, 1486 August 9, Quingentialis? mandating the cancellation and annulment of an unlicensed purchase of land made by Parisium de Leffe de Medulas from Acino de Zannis de Castrognifredo",,,,Document annulling purchase of land
"Document, 1513 August 6, Westfalia, Germany with unidentified text written in or concerning Sassenhausen and Windesheim?",,,,Document
"Document, 1538 October 18, England, concerning monies raised by the suppression of smaller monasteries, including St. Faith's Horsham, Mayden Bradley, Monkton Farley, Minster in Sheppey, Shulbrede, Bromer?, Catesby, Michelham, Bokenham =Beckenham?, and Penteny",,,,Document concerning the suppression of the monasteries
"Document, 1601 October 17, Fontainebleau ordering his treasurer Étienne Paget to pay Sieur Jean Erard (circa 1564-1610), Ingénieur Ordinaire for his services",,,,Document
Document concerning property rights dispute,,,,Document concerning property rights
"Document conferring nobility upon Iacobo Gianotti, 1644 February 10, Vienna",,,,Document conferring nobility
Documents concernant les ... Tronchiennes et autre ....,,,,Documents
Documents concerning Genoa and Finale Ligure,,,,Documents
Documents concerning land ownership in Pixerécourt,,,,Documents concerning land owndership
Documents concerning the governance of Passau,,,,Documents concerning governance
Documents concerning the seigniory of Basville-en-Roumois,,,,Documents
Documents of the town of Châtenois,,,,Documents
Dogale,,,,Dogale
"Dogale. Decree of Domenico Contarini, Doge of Venice, concerning the acquisition in feoffe of Cazzabella, in the territory of Asola Bresciana, by the brothers Counts Francesco and Girolamo Avogadro of Asolo",,,,Dogale
Dogale granted by Duke of Venice Andrea Gritti to Governor of Verona Hieronymus Zane,,,,Dogale
"Dogale issued by Doge Alvise Mocenigo to Girolamo Pruli, podestà of Brescia",,,,Dogale
"Dogale issued by Doge Leonardo Loredan to Paolo Nani, podestà and capitaneus of Treviso",,,,Dogale
Domenico di Bardo power of attorney,,,,Power of attorney
Domenico Duti power of attorney,,,,Power of attorney
Domenico Ruffaldi and Jacopo de Buralis power of attorney,,,,Power of attorney
Domenico Taparelli testament,,,,Will
Dominica IIII verso,,,,Dominica IIII verso
Dominical processional,,Processional (Manuscript Boston Public Library. MS q Med.135),,Processional
Dominican breviary with calendar,,,,Breviary
Dominican friar,,,,Miniature
Dominican Gradual (Sanctorale),,,,Gradual
Dominican prayer book,,,,Prayerbook
Dominican Processional,,,,Processional
Dominici Capranici Card. Vita ad Card. Papien /,,,,Dominici Capranici Card
Don Antonio Bartoli petition,,,,Petition
Donation to the convent of Santa Giulia,,,,Donation
Dong gao lu,東臯錄 :,,,Dong gao lu
Don Giovanni di Bartolo inheritance acknowledgment,,,,Inheritance
Dongzhou chu gao,東洲初稿 :,Selections.,,Selections
Don Matteo Zati deed of gift,,,,Deed
Dos discursos de la cifra,,,,Speeches
Dounanlaoren shi ji,斗南老人詩集 :,,,Dounanlaoren shi ji
Dowry arrangements,,,,Arrangements
Dowry receipt,,,,Receipt
Dowry record,,,,Record
"Draft of a dispatch to Ramon de Cordova, Viceroy of Sicily",,,,Dispatch
"Draft petition, 1652 October? 20, to the Parliament of England for support against incursion of other religious sects into the Massachusetts Bay Colony",,,,Draft petition
Drafts of Surath Ha-Ares and Shesh Kenaphayim,,,,Drafts of Surath Ha-Ares and Shesh Kenaphayim
Drawing of a Bearded Man in a Turban,,,,Drawing of a Bearded Man in a Turban
Drawing of a Couple Entertained in a Garden Pavilion,,,,Drawing of a Couple in a Garden Pavilion
Drawing of a Man Begging Favors from Two Young Women,,,,Drawing of a Man Begging Favors from Two Young Women
Drawing of a Man in Profile Wearing a Turban,,,,Drawing of a Man in Profile Wearing a Turban
Drawing of a Man Offering a Cup of Wine to a Woman,,,,Drawing of a Man Offering a Cup of Wine to a Woman
Drawing of a Man Standing by a Tree with Wine,,,,Drawing of a Man Standing by a Tree with Wine
Drawing of a Mughal Nobleman Seated Holding a Flower,,,,Drawing of a Mughal Nobleman Seated Holding a Flower
Drawing of an Unidentified Mughal Nobleman Leaning on His Staff,,,,Drawing of an Unidentified Mughal Nobleman
Drawing of an Unidentified Nobleman on a Red Background; Painting of Three Women at a Temple,,,,Drawing of an Unidentified Nobleman;Painting of Three Women at a Temple
Drawing of a Prince Being Entertained by Musicians,,,,Drawing of a Prince Being Entertained by Musicians
Drawing of a Sikh Warrior on Horseback,,,,Drawing of a Sikh Warrior on Horseback
Drawing of a young flute player,,,,Drawing
Drawing of a Young Man with a Fur Collar and Hat,,,,Drawing of a Young Man with a Fur Collar and Hat
Drawing of a Young Man with Mace and Shield,,,,Drawing of a Young Man with Mace and Shield
Drawing of a Young Prince,,,,Drawing of a Young Prince
Drawing of a Young Woman Pouring Wine for Her Dog,,,,Drawing of a Young Woman Pouring Wine for Her Dog
Drawing of a Young Woman Sitting in a Tree,,,,Drawing of a Young Woman Sitting in a Tree
"Drawing of Emperor Akbar, Emperor Jahangir, and Shah Jahan",,,,"Drawing of Emperor Akbar, Emperor Jahangir, and Shah Jahan"
Drawing of Emperor Jahangir Leaning on His Sword,,,,Drawing of Emperor Jahangir
Drawing of Shapur the Great Accepting the Surrendor of Emperor Valerian,,,,Drawing of Shapur the Great
Drawing of Sri Kishu,,,,Drawing of Sri Kishu
Drawing of Two Men with Fragments of Quran Leaf Pasted On,,,,Qurʼan
Drawing of Two Young Men Under a Tree,,,,Drawing of Two Young Men Under a Tree
Dubia,,,,Dubia
Du loup garou,,,,Du loup garou
Duo dialogi de philosophia morali,,,,Duo dialogi de philosophia morali
Duo libri contemplationis ... etc,,Scale of perfection,,Scale of perfection
Durar al-kalim wa-ghurar al-ḥikam,درر الكلم وغرر الحكم.,,,Durar al-kalim wa-ghurar al-ḥikam
Durr al-naẓīm,در النظيم.,,,Durr al-naẓīm
Durr-i majālis.,در مجالس,,,Durr-i majālis
Dutch book of hours (use of Utrecht; Geert Grote translation),,,,Book of hours
"Early vellum manuscript leaf from a missal containing text from a mass for the ""opening of ears"" on the fifth Sunday of Lent",,,,Missal
Edict against reforming tendencies,,,,Edict against reforming tendencies
Edict concerning Jews in Livorno and Pisa,,,,Edicts concerning jews
Edicts concerning Jews in Mantua,,,,Edicts concerning jews
"Edited notes on the Temple of Solomon and comparisons between Greek, Roman, and other measurement systems used throughout the world",,,,Notes on measurement systems
Ein Gedicht darinn angezaigt wirt wie frum Herzog Heinrich zu Braunschweig unnd wie böss die Luterischen sein,,,,Ein Gedicht
"Einn schönn neu Liedt vonn dem abgefallnenn unnd ubell erweldenn Bischoff von Collnn, im Thonn wie mann denn armenn Judas singt",,,,Einn schönn neu Liedt
Eis ta Harmonika Ptolemaiou hypomnēma,,,,Commentarius in Claudii Ptolemaei Harmonica
Eiusdem de humana miseria incipit,,,,De Miseria Condicionis Humane
Elementa mathematica in libros XV,,,,Elementa mathematica
Elementarium doctrinae rudimentum,,,,Elementarium doctrinae rudimentum
Emperor Sigismund appointment,,,,Appointment
Enarratio in prophetam Isaiam,,,,Enarratio in prophetam Isaiam
Enarrationes in psalmos (Expositions on the Psalms),,,,Enarrationes in psalmos
Enarrationes in psalmos (Expositions on the psalms); Initials (ABC); Prayer,,,,Expositions on the psalms;Prayer
Encheridyon Laurenti pysani presbiteri,,,,Enchiridion
Enchyridion,,,,Enchiridion
Enchyridion syxti pictagorici,,,,Enchiridion
"Encyclopaedia historica et filosophica, latine et italice",,,,Encyclopaedia historica et filosophica
"Endorsement on contract concerning a dowry and legacy, 1694 March 20, St.-Germain?, France",,,,Contract
Engi shōdōkyō /,緣起聖道経 /,Pratītyasamutpãdasūtra.,,Yuánqǐ shèng dào jīng
English religious poems,,,,Poetry
Epigrammata,,,,Epigrammata
Epigrammata /,,Epigrammata.,,Epigrammata
Epistle,,,,Epistles
Epistles,,,,Epistles
"Epistles of St. Paul, with commentary",,Bible.,,Epistles of St. Paul
Epistola ad Iheronimum (Letter to Jerome); Vitae patrum (Lives of the Fathers),,,,Epistola ad Iheronimum;Vitae patrum
Epistola ad Nepotianum,,,,Epistola ad Nepotianum;Epistles
Epistola beati Eusebii discipuli ... de morte gloriosissimi Jheronimi doctoris eximii,,,,Epistles
Epistolae,,,,Epistles
Epistolae /,,Epistles of Phalaris.,,Epistles
Epistolae ad Brutum,,,,Ad Brutum
Epistolae ad familiares (Letters to friends),,,,Epistolae ad familiares
"Epistolae de morte, de magnificentiis, et de miraculis S. Hieronymi",,,,Epistles
Epistolae in the Italian translation of Bartolomeo Fontio of Florence (1445-1513),,,,Epistles
Epistolae latinae,,,,Epistles
Epistolae morales ad Lucilium,,,,Epistulae morales ad Lucilium
Epistolae S. Pauli et Senecae,,,,Epistles of St. Paul;Epistles of Seneca
Epistola Mahomethi Turchiae Graeciaeque Imperatoris ad Ferdinandum Regem Siciliae de expugnatione Negropontis. Responsio dicti Ferdinandi Regis Siciliae de eadem re,,,,Epistles
Epistola missa cuidam infecto predicatori in praga. Dyalogus lucidarii. Sermo bonus,,,,Epistles
Epistola pertinenti ad la perfectione de la vita contemplationeand other writings.,,,,Epistles
Epistolary,,,,Epistolary
Epistola Sancti Augustini,,,,Epistles of St. Augustine
Epistoli Senece ad beatum Paulum apostolum et eius ad Senecam,,,,Epistolae Senecae ad Paulum et Pauli
Epistula ad Raymundum,,,,Epistula ad Raymundum
Epistulae ad lucilium,,Epistulae morales ad Lucilium.,,Epistulae ad lucilium
Epistulae morales ad Lucilium,,,,Epistulae morales ad Lucilium
Epitaph,,,,Epitaph
Epithoma,,,,Epithoma
Epithome artis epistolaris ... etc,,,,Epithome artis epistolaris
Epitome,,,,Epitome
Epitome historiarum Trogi Pompeii,,,,Epitome historiarum Trogi Pompeii
Epitome Rerum Romanorum: Libri IV,,,,Epitome Rerum Romanorum
Epodon,,,,Epodon
Erbario,,,,Herbarium
Erotemata (grammar),,,,Grammar
Erotopaignion /,,,,Erotopaegnion
Essays,,Essays.,,Essays
Ethica Nicomachea,,Nicomachean ethics.,,Nicomachean Ethics
Ethica secondo la dottrina d'Aristotile,,,,Nicomachean Ethics
Evangelary,,,,Evangeliary;Gospels
Evangelia IV,,,,Evangelia
Evangelistary Fragment,,,,Evangeliary;Gospels
Evsebii Caesariensis De Evangelica Praeparatione Liber,,De evangelica praeparatione.,,Praeparatio evangelica
Examination of witnesses,,,,Examination of witnesses
Excerpta orationum Demosthenis et Aeschini (Excerpts of the Orations of Demosthenes and Aeschines); Historia Romana (History of Rome),,,,Excerpta orationum Demosthenis et Aeschini;Historia romana
Excerpt from the book of civil cases of the court of San Miniato,,,,Civil cases
Excerpt from the book of statutes of San Genino(?),,,,Book of statutes
Excerpt from the book of the Uffizio della mercanzia of Florence,,,,Uffizio della mercanzia of Florence
Excerpts from De viris illustribus (On Famous Men); Excerpts from the Supplementum chronicarum; Excerpts from the Vita Henrici Quinti (Life of Henry V); Excerpts from works on Venice; Rumores e venetiis allati...,,,,Miscellany
Excerpts from the Divine Office,,,,Divine Office
"Excerpts possibly made by Sir Isaac Newton (1642-1727) from Dickinson's alchemical tract, Epistola Edmundi Dickinson MD. & medici regii ad Theodorum Mundanum philosophum adeptum: De quintessentia philosophorum et De vera physiologia, una cum quaestionibus aliquot de secreta materia physica (Oxford: Sheldonian Theatre, 1686)",,,,Alchemical work
Executoria a pedimiento,,,,Execution
Exercise book on Latin grammar and arithmetic,,,,Exercise book;Grammar
Ex Johanne andree super hieronymiano ubi de cupiditate prelatorum edificandi tractat,,,,De conscientia aedificandi
Ex libris Paris de Grassis Bononiensis,,,,Ex libris Paris de Grassis Bononiensis
Explanatio librorum physicorum,,,,Commentary on Aristotle's Physics
Explanatio Psalmorum XII,,,,Commentary on Psalm 12
Explicit liber de memoria & reminiscentia. Incipit liber de sompno & vigilia,,,,De memoria et reminiscentia;De Somno et vigilia
Expositio beati Ambrosii archiepiscopi Mediolanensis civitatis super psalmum,,Expositio Psalmi CXVIII,,Expositio psalmi
Expositio Haimonis svper ysaiam Prophetam,,Annotatio libri Isaiae prophetae,,Biblical expositions
Expositio in civitatem dei S. Augustini (Commentary on St. Augustine's City of god),,,,Expositio in civitatem dei S. Augustini
Expositio in evangelium Mathei,,Expositio in Matthaeum,,Biblical expositions
Expositio in Job,,,,Commentary on Job
Expositio in libros Posteriorum Aristotelis,,,,Commentary on the Posterior Analytics
Expositio missae (Manuscript Kenneth Spencer Research Library. MS D34),,,,Expositio missae
Expositiones difficiliorum vocabulorum de bibliotheca per ordinem alphabeti,,,,Expositiones difficiliorum vocabulorum
Exposition of 2 Kings 17:15-16,,,,Commentary on Kings
Expositio psalmorum (Commentary on the Psalms),,,,Commentary on Psalms;Psalms
"Expositio super ""Beati immaculati""",,,,Commentary on the Psalms
Expositio super epistolam Pauli ad Romanos,,Commentary on the Epistle to the Romans,,Commentary on the Epistle to the Romans;Epistles
Expositio super novem lectiones mortuorum /,,,,Expositio super novem lectiones mortuorum
Expositio super orationem dominicam (Exposition on Sunday oration); Expositio super salutationem angelicam (Exposition on the annunciation),,,,Expositio super orationem dominicam;Expositio super salutationem angelicam
Expositio super regulam beati Augustini episcopi,,,,Expositio in regulam beati Augustini
Exposito Libri Numerorum,,,,Commentary on Numbers
Ex quo vocabularii autentici varii,,,,Ex quo vocabularii autentici varii
Ex quo vocabularii varii et autentici,,,,Ex quo vocabularii varii et autentici
Extensive handwritten marginal notes in a printed book containing three texts,,,,Marginal notes
Extract from Secretum secretorum,,Secretum secretorum.,,Secretum secretorum
Extracts from and commentaries on Liber bellorum Domini,,,,Liber bellorum domini
"Extracts from Heinrich Suso, Peter Damian, & PS. Bernard",,,,Extracts from monastic authorities
Extracts from the Glossa Ordinaria,,,,Glossa Ordinaria
Extratto da un libro de razza da cavalli del re Ferrante vechio de Aragona,,,,Libro de razza da cavalli
Exultet--music manuscript,,,,Exultet;music
Fabrizio Celleri will,,,,Will
Facta et dicta memorabilia,,,,Factorum et dictorum memorabilium libri IX
"Factorum et dictorum, glossed",,,,Factorum et dictorum
Factorum et dictorum memorabilium libri IX ...et al,,,,Factorum et dictorum memorabilium libri IX
Fanglu wen ji,方麓文集 :,Selections.,,Selections
Farāyid al-fikar fī al-Imām al-Mahdī al-muntaẓar /,فرايد الفكر في الامام المهدي المنتظر /,Farāʼid al-fikar fī al-Imām al-Mahdī al-muntaẓar,فرائد الفکر في الامام المهدي المنتظر,Farāʼid al-fikar fī al-Imām al-Mahdī al-muntaẓar
Fasciculus temporum,,,,Fasciculus temporum
Fatāwá /,فتاوي /,,,Fatāwá
Fatāwá Muʼayyadʹzādah,فتاوى مؤيدزادة.,Majmūʻat masāʼil.,مجموعة مسائل.,Fatāwá
Fatḥ al-asrār fī Kitāb al-Iẓhār,فتح الاسرار في کتاب الاظهار.,,,Fatḥ al-asrār fī Kitāb al-Iẓhār
Fatḥ al-qadīr ʻalá matn al-Ustādh al-Amīr,فتح القديرعلى متن الاستاذ الامير.,,,Fatḥ al-Qadīr
