name_as_recorded,role,name_agr,source_authority_uri,instance_of_add,authorized_label_add,structured_value_add,ds_id_add,ds_qid_add,instance_of,authorized_label,structured_value,ds_qid
"Bullinger, Heinrich, 1504-1575",author,,http://id.loc.gov/authorities/names/n80045117,,,,,,human,Heinrich Bullinger,Q123839,Q5096
"Josephus, Flavius",author,,,,,,,,human,Josephus,Q134461,Q466
"Bethencourt, Sarrazius de",author,,,,,,,,human,Sarrazius de Bethencourt,Q116268686,Q3825
Ressani family,author,,,,,,,,organization,Ressani family,Q116707628,Q5150
"Feutrier, Imbert",author,,,,,,,,human,Imbert Feutrier,Q113826490,Q444
"Migieu, Anthelme-Michel-Laurent de, marquis de Savigny, 1723-1788",former owner,,,,,,,,human,"Anthelme-Michel-Laurent de Migieu, marquis de Savigny",Q114242532,Q445
"Antoninus, Saint, Archbishop of Florence, 1389-1459",author,,http://id.loc.gov/authorities/names/n86859662,,,,,,human,Antoninus of Florence,Q773822,Q1787
"Nīsābūrī, Niẓām al-Dīn al-Ḥasan ibn Muḥammad, -1328 or 1329",author,نيسابوري، نظام الدين الحسن بن محمد، -1328 أو 1329,http://id.loc.gov/authorities/names/n2007003877,,,,,,human,Nizam al-Din al-Nisaburi,Q4116610,Q3194
"Muḥammad ibn al-Ḥusayn al-Ḥasan, active 1411",scribe,محمد بن الحسين الحسن، active 1411,,,,,,,human,Muḥammad ibn al-Ḥusayn al-Ḥasan,Q116486756,Q3195
"Siṭrābī, Yāsīn ibn ʻAbd al-Wahhāb",former owner,سطرابي، ياسين بن عبد الوهاب،,,,,,,,human,Yāsīn ibn ʻAbd al-Wahhāb al-Siṭrābī,Q116619697,Q3196
"Boltz, Valentin, -1560",author,,http://id.loc.gov/authorities/names/nr2006028760,,,,,,human,Valentin Boltz,Q2508243,Q4445
"Maximilian Heinrich, Archbishop and Elector of Cologne, 1621-1688",former owner,,,,,,,,human,Maximilian Henry of Bavaria,Q76722,Q4446
"Guillermus, Parisiensis",author,,,,,,,,human,William of Paris,Q104146944,Q7880
"Piccolomini, Cristoforo di Guidantonio de",author,,,,,,,,human,Cristoforo di Guidantonio de Piccolomini,Q116520417,Q8212
"Turner, Robert S. 1818-1887",former owner,,,,,,,,human,Robert Samuel Turner,Q105382211,Q4452
Catholic Church. Archdiocese of Zaragoza (Spain),author,,,,,,,,organization,Roman Catholic Diocese of Zaragoza,Q49576506,Q4439
"Ferdinand I, King of Naples, 1423-1494",author,,http://id.loc.gov/authorities/names/n98051635,,,,,,human,Ferdinand I of Naples,Q437838,Q2847
Florence (Tuscany). Otto di guardia e balia,author,,,,,,,,organization,"Otto di guardia e balia (Florence, Tuscany)",Q3887313,Q4368
"Marinari, Bonifazio",scribe,,,,,,,,human,Bonifazio Marinari,Q116453029,Q4369
"Raymond, of Peñafort, Saint, 1175?-1275",author,,http://id.loc.gov/authorities/names/n81074464,,,,,,human,Raymond of Penyafort,Q318980,Q460
"Paulus, Aegineta",author,,,,,,,,human,Paul of Aegina,Q540679,Q4407
"Piccolomini, Giovanni di Fatio",author,,,,,,,,human,Giovanni di Fazio Piccolomini,Q116520516,Q8203
"Bicknacre Priory (Essex, England)",author,,,,,,,,organization,Bicknacre Priory,Q4903689,Q4378
"Medici, Niccolo de'",author,,,,,,,,human,Niccolo de Medici,Q18289508,Q5499
"Hodson, Laurence W., 1864-1933",former owner,,,,,,,,human,Laurence William Hodson,Q116378155,Q1583
"Halter, Richard",former owner,,,,,,,,human,Richard Halter,Q116378479,Q7287
"Quawden, Francis",former owner,,,,,,,,human,Francis Quawden,Q116571199,Q7288
"Ireland, Gilbert Blackburne",former owner,,,,,,,,human,Gilbert Ireland Blackburne,Q75971067,Q7289
Ysidorus,scribe,,,,,,,,human,Isidorus,Q11714977,Q5121
"Vecelli, Antonius de",author,,,,,,,,human,Antonius de Vecelli,Q116648316,Q5149
Wernigerode (Germany). Rath,author,,,,,,,,organization,Wernigerode,Q15982,Q8091
Venice (Republic : To 1797). Doge (1570-1577 : Mocenigo),author,,,,,,,,human,Alvise I Mocenigo,Q449435,Q2854
Jesuits,author,,,,,,,,organization,Society of Jesus,Q36380,Q5146
"Muoni, Damiano, 1820-1894",former owner,,http://id.loc.gov/authorities/names/n94077334,,,,,,human,Damiano Muoni,Q15648540,Q7577
"Piccolomini, Niccolò D'Andrea",author,,,,,,,,human,Niccolò D'Andrea Piccolomini,Q116569984,Q5140
"Seilern-Aspang, Oswald, Count, 1900-1967",former owner,,http://id.loc.gov/authorities/names/no2013109522,,,,,,human,Oswald Carl Friedrich von Seilern und Aspang,Q112126136,Q3260
"Freisleben, Leonhard, active 1523-1540",author,,,,,,,,human,Leonhard Freisleben,Q94867591,Q7070
"Elton, Mary Augusta, 1838-1914",former owner,,,,,,,,human,Mary Augusta Strachey,Q75911870,Q7071
"Contarinus, Magister",author,,,,,,,,human,Magister Contarinus,Q116323409,Q3767
"Carteron, Jean",author,,,,,,,,human,Jean Carteron,Q3171141,Q3830
"Abū Bakr al-Ḥaṣṣār, active 12th century",author,ابو بكر الحصار، active 12th century,,,,,,,human,Abu Bakr al-Hassar,Q4116723,Q2841
"Baghdādī, Muḥammad ibn ʻAbd Allāh ibn al-Mujill",scribe,بغدادي، محمد بن عبد الله بن المجل،,,,,,,,human,Muḥammad ibn ʻAbd Allāh ibn al-Mujill Baghdādī,Q116250606,Q2842
"Ṭūsī, Naṣīr al-Dīn Muḥammad ibn Muḥammad, 1201-1274",former owner,طوسي، نصير الدين محمد بن محمد، 1201-1274،,http://id.loc.gov/authorities/names/n82136884,,,,,,human,Nasir al-Din al-Tusi,Q302835,Q2837
"Sāʻātī, ʻAlī ibn Thaʻlab",former owner,ساعاتي، علي بن ثعلب،,,,,,,,human,ʻAlī ibn Thaʻlab Sāʻātī al-Baghdādī,Q116578666,Q2843
"Fazio, Francesco, 1963-",author,,,,,,,,human,Francesco Fazio,Q116326788,Q8206
"Qāḍīʹzādah, Mūsá ibn Muḥammad, -approximately 1436",author,قاضى‌زادة، موسى بن محمد، -approximately 1436,http://id.loc.gov/authorities/names/nr90001949,,,,,,human,Qāḍī Zāda al-Rūmī,Q1386256,Q3209
"Hamdānī, Ḥaydar ibn Shāhī",former owner,همداني، حيدر بن شاهي،,,,,,,,human,Ḥaydar ibn Shāhī Hamdānī,Q116378126,Q3210
"Fārij al-Karab Yūsuf ibn Ḥusayn ibn Fayyāḍ al-ʻArab, active 1494",scribe,فارج الكرب يوسف بن حسين بن فياض العرب، active 1494،,,,,,,,human,Fārij al-Karab Yūsuf ibn Ḥusayn ibn Fayyāḍ al-ʻArab,Q116326925,Q3213
"Joan, of Aragon, Queen of Sicily",author,,,,,,,,human,Juana I of Castile,Q171136,Q4376
"Boccaccio, Giovanni, 1313-1375",author,,,,,,,,human,Giovanni Boccaccio,Q1402,Q418
"Macauley, Francis Campbell",former owner,,,,,,,,human,Francis Campbell Macauley,Q116453091,Q7303
"Martinozzi, Benedetto",author,,,,,,,,human,Benedetto Martinozzi,Q116486407,Q7327
Franciscans,author,,http://id.loc.gov/authorities/names/n79015671,,,,,,organization,Franciscans,Q165005,Q8104
"Piccolomini, Giovanni de",author,,,,,,,,human,Giovanni Piccolomini,Q940630,Q8107
"Heinrich, von Friemar, approximately 1245-1340",author,,http://id.loc.gov/authorities/names/nr96016959,,,,,,human,Heinrich von Friemar,Q1306304,Q4431
Cavalli family,author,,,,,,,,organization,Cavalli,Q2943239,Q7319
Consejo de Inquisición (Spain),author,,,,,,,,organization,Grand Inquisitor of Spain,Q24349070,Q8086
"Genua, Marciantonius",author,,,,,,,,human,Marcantonio Genua,Q3845887,Q4418
"Alkusei, Thomas",former owner,,,,,,,,human,Thomas Alkusei,Q116235828,Q3797
"Klein, Eugène, 1898-",former owner,,,,,,,,human,Eugène Klein,Q116419229,Q3798
"Croy, Philippe de, 1496-1549",former owner,,,,,,,,human,Philippe II de Croÿ,Q935822,Q2851
"Morel de Vindé, Charles Gilbert Terray, vicomte, 1759-1842",former owner,,,,,,,,human,Charles-Gilbert Morel de Vindé,Q8327735,Q2849
"Huzard, J.-B. 1755-1838",former owner,,http://id.loc.gov/authorities/names/n88255469,,,,,,human,Jean-Baptiste Huzard,Q3164161,Q2850
"Curnieu, Charles Louis Adélaïde Henri Matheron, baron de, approximately 1811-1871",former owner,,http://id.loc.gov/authorities/names/nr96033055,,,,,,human,Charles Louis Adelaïde Henri Matheron Curnieu,Q116272270,Q2848
Terence,author,,,,,,,,human,Terence,Q172048,Q1944
"Olinger, Jean Jules, 1883-1956",former owner,,,,,,,,human,Jean Jules Olinger,Q116486916,Q7072
"Raymundus, Bernardus",author,,,,,,,,human,Bernardus Raymundus Maioricensis,Q61472665,Q5090
"Bīrūnī, Muḥammad ibn Aḥmad, 973?-1048",author,بيروني، محمد بن احمد، 973?-1048,,,,,,,human,Al-Biruni,Q11826,Q3744
"Rhegius, Urbanus, 1489-1541",author,,,,,,,,human,Urbanus Rhegius,Q72662,Q5117
"Franz Josef II, Prince of Liechtenstein, 1906-1989",former owner,,,,,,,,human,"Franz Joseph II, Prince of Liechtenstein",Q165674,Q5496
"Cooke, Robert, -1592",author,,http://id.loc.gov/authorities/names/no89014196,,,,,,human,Robert Cooke,Q7343086,Q4440
"Cosman, Madeleine Pelner",former owner,,,,,,,,human,Madeleine Cosman,Q15486045,Q4441
"Julius II, Pope, 1443-1513",author,,http://id.loc.gov/authorities/names/n80030746,,,,,,human,Julius II,Q80516,Q8218
"Marghīnānī, ʻAlī ibn Abī Bakr, -1196 or 1197",author,"مرغيناني، علي بن أبي بکر, -1196 أو 1197",,,,,,,human,Burhan al-Din al-Murghinani,Q4998760,Q3793
Generale consilium partis Guelforum,author,,,,,,,,organization,General council of Guelfs,Q116731239,Q8225
"Faucher, Denis, 1487-1562",author,,http://id.loc.gov/authorities/names/n2005029122,,,,,,human,Denis Faucher,Q116326723,Q7073
"Angeriano, Girolamo, active 16th century",author,,http://id.loc.gov/authorities/names/n96035418,,,,,,human,Girolamo Angeriano,Q3768890,Q7898
"Maliers, Thiebaus de, seigneur de Châtel en Ardenne",author,,,,,,,,human,Thiebaus de Maliers,Q116452979,Q4402
"Poggio, Giovanni, 1493-1556",scribe,,,,,,,,human,Giovanni Poggio,Q383691,Q8219
"Marot, Jean, 1463-1523",author,,http://id.loc.gov/authorities/names/no94022615,,,,,,human,Jean Marot,Q377324,Q8070
Bohemia (Kingdom). Sovereign (1526-1564 : Ferdinand I),author,,http://id.loc.gov/authorities/names/n82050984,,,,,,organization;human,"Kingdom of Bohemia;Ferdinand I, Holy Roman Emperor",Q42585;Q150611,Q5093;Q42616
"Göbel, Paul",scribe,,,,,,,,human,Paul Göbel,Q116181546,Q5094
"Abraham bar Hiyya Savasorda, approximately 1065-approximately 1136",author,,http://id.loc.gov/authorities/names/n50057585,,,,,,human,Abraham bar Hiyya,Q31439,Q3736
"Assemani, Antonio",former owner,,,,,,,,human,Antonio Assemani,Q116250586,Q3755
"Sarti, Emiliano, 19th century",former owner,,,,,,,,human,Emiliano Sarti,Q78889577,Q3756
"Amari, Michele, 1806-1889",former owner,,http://id.loc.gov/authorities/names/n50024133,,,,,,human,Michele Amari,Q703569,Q3757
"Sidrac, active 13th century",author,,,,,,,,human,Sidrac,Q116619826,Q7922
"Majūsī, ʻAlī ibn al-ʻAbbās, active 10th century-11th century",author,,http://id.loc.gov/authorities/names/n86828307,,,,,,human,'Ali ibn al-'Abbas al-Majusi,Q543191,Q7082
Abū al-Ḥasan Sa'ad,scribe,,,,,,,,human,Abū al-Ḥasan Sa'ad,Q116235219,Q7083
"Rāzī, Abū Bakr Muḥammad ibn Zakarīyā, 865?-925?",author,,,human,Abu Bakr al-Razi,Q169234,DSNAME792,Q3193,,,,
"Bertini, Francesco",author,,,,,,,,human,Francesco Bertini,Q116172416,Q8204
"Ferdinand II, Archduke of Austria, 1529-1595",author,,http://id.loc.gov/authorities/names/nr96028045,,,,,,human,"Ferdinand II, Archduke of Austria",Q313426,Q4367
"Castagna, Giovanni Battista",author,,,,,,,,human,Urban VII,Q134337,Q7632
"Schöner, Johann, 1477-1547",author,,http://id.loc.gov/authorities/names/no97053336,,,,,,human,Johannes Schöner,Q62770,Q406
"Alleyn, James",former owner,,,,,,,,human,Sir James Alleyn,Q56063918,Q376
Venice (Republic : To 1797),author,,,,,,,,organization,Republic of Venice,Q4948,Q7320
"Vinnen, Marceiu",author,,,,,,,,human,Marceiu Vinnen,Q116650398,Q4413
"Passerat, Jean, 1534-1602",author,,,,,,,,human,Jean Passerat,Q1394699,Q4437
"Monmerqué, L.-J.-N. 1780-1860",former owner,,,,,,,,human,Louis-Jean-Nicolas Monmerqué,Q3262727,Q4438
"Schwartz, Hanns",author,,,,,,,,human,Hanns Schwartz,Q116619667,Q5115
"Merz, August, 1873-1970",former owner,,http://id.loc.gov/authorities/names/n87862227,,,,,,human,August Merz,Q94539425,Q5116
"Harshberger, John W. 1869-1929",former owner,,http://id.loc.gov/authorities/names/n88651841,,,,,,human,John William Harshberger,Q1570981,Q8087
"Segre Amar, Sion, 1910-",former owner,,,,,,,,human,Sion Segre Amar,Q17364129,Q3163
"Schmieher, Peter, active 15th century",author,,,,,,,,human,Peter Schmieher,Q55194375,Q7916
"Kloss, Georg Franz Burkhard, 1787-1854",former owner,,http://id.loc.gov/authorities/names/n93038985,,,,,,human,Georg Kloss,Q214047,Q7634
"Yāfiʻī, ʻAbd Allāh ibn Asʻad, -1367",author,يافعي، عبد الله بن أسعد، و. 1367,,,,,,,human,Abdullah bin Asaad Al-Yafi'i,Q12223451,Q3789
"Ḥafiz al-Shirāzī, Maḥmūd ibn Rajab ibn ʻUmar",scribe,حافظ الشرازي، محمود بن رجب بن عمر,,,,,,,human,Maḥmūd ibn Rajab ibn ʻUmar Ḥafiz al-Shirāzī,Q116379337,Q3790
"Adrian VI, Pope, 1459-1523",author,,http://id.loc.gov/authorities/names/n80020628,,,,,,human,Adrian VI,Q57087,Q8101
"Allegri, Bernardo",author,,,,,,,,human,Bernardo Allegri,Q116040860,Q5506
"Bernardo, Francesco",author,,,,,,,,human,Francesco Bernardo,Q116172487,Q8314
"Austin, Jehan",former owner,,,,,,,,human,"Austin, Jehan",Q114075346,Q475
"Auslin, Johan",former owner,,,,,,,,human,"Austin, Jehan",Q114075346,Q475
"Molac, Sébastien de Rosmadec, marquis de, -1693",former owner,,,,,,,,human,"Sébastien de Rosmadec, marquis de Molac",Q114242533,Q476
"Ridolfi, Tommaso",author,,,,,,,,human,Tommaso Ridolfi,Q116572298,Q7034
"Barrois, Joseph, approximately 1785-1855",former owner,,,,,,,,human,Joseph Barrois,Q97783947,Q1564
"Ashburnham, Bertram Ashburnham, Earl of, 1797-1878",former owner,,http://id.loc.gov/authorities/names/n82255127,,,,,,human,"Bertram Ashburnham, 4th Earl of Ashburnham",Q21855104,Q1565
"Humberd, Charles D., 1897-1960",former owner,,,,,,,,human,Charles D. Humberd,Q116379117,Q669
"Marlborough, George Spencer Churchill, Duke of, 1766-1840",former owner,,,,,,,,human,"George Spencer-Churchill, 5th Duke of Marlborough",Q333347,Q8427
"Patrick, Albert M",former owner,,,,,,,,human,Albert M. Patrick,Q116192893,Q8428
"Fisher, Otto Orren, 1881-1961",former owner,,,human,Otto Orren Fisher,Q116326593,DSNAME1714,Q8429,,,,
"Benediktinerinnenabtei St. Walburg (Eichstätt, Germany)",former owner,,,,,,,,organization,Benediktinerinnenabtei St. Walburg,Q1776124,Q41944
"Ibn Hishām, ʻAbd Allāh ibn Yūsuf, 1309-1360",author,ابن هشام، عبد الله بن يوسف,http://id.loc.gov/authorities/names/n82220489,,,,,,human,Ibn Hisham Al-Ansari,Q6538102,Q3796
"Clarke, William",former owner,,,,,,,,human,William Clarke,Q24075912,Q3161
"Church, John",former owner,,http://id.loc.gov/authorities/names/n82117996,,,,,,human,John Church,Q116067165,Q3162
Cattanei family,author,,,,,,,,organization,Cattanei family,Q116730964,Q7912
"Cattaneus, Silvester",former owner,,,,,,,,human,Silvester Cattaneus,Q116272203,Q7913
"Gerbel, Nicolaus, approximately 1485-1560",author,,http://id.loc.gov/authorities/names/n90605562,,,,,,human,Nikolaus Gerbel,Q87535,Q4371
"Martinuzzi, György, 1482-1551",author,,,,,,,,human,George Martinuzzi,Q524402,Q4392
"William, of Ockham, approximately 1285-approximately 1349",author,,http://id.loc.gov/authorities/names/n79081704,,,,,,human,William of Ockham,Q43936,Q7888
"Thomas, de Cantimpré, approximately 1200-approximately 1270",author,,http://id.loc.gov/authorities/names/n89642958,,,,,,human,Thomas of Cantimpré,Q572799,Q407
"Gorman, Pierre Patrick, 1924-",former owner,,http://id.loc.gov/authorities/names/n82134677,,,,,,human,Pierre Gorman,Q1671373,Q408
"Salviati, Gianozzo",author,,,,,,,,human,Gianozzo Salviati,Q116576733,Q7312
"De Marinis, Tammaro, 1878-1969",former owner,,http://id.loc.gov/authorities/names/nr97038896,,,,,,human,Tammaro De Marinis,Q3980638,Q1903
"Todd, James Henthorn, 1805-1869",former owner,,http://id.loc.gov/authorities/names/n83148177,,,,,,human,James Henthorn Todd,Q6135937,Q4429
Monterubbiano (Italy). Podestà,author,,,,,,,,organization,Podestà of Monterubbiano (Italy),Q116707680,Q7583
"Johanutti, Angelus, de Montegranario",scribe,,,,,,,,human,Angelus Johanutti de Montegranario,Q116419108,Q7584
"Ser Cicco de Pigolotti, Battista di, of Fermo, Ser",former owner,,,,,,,,human,Battista di Ser Cicco di Fermo,Q116619715,Q7585
"Bouter, Samuell",former owner,,,,,,,,human,Samuell Bouter,Q116269834,Q7302
"Butlar, John",former owner,,,,,,,,human,John Butlar,Q116269857,Q7301
"Stonor, Thomas, third Lord Camoys",former owner,,,,,,,,human,"Thomas Stonor, 3rd Baron Camoys",Q7794220,Q7300
"John Chrysostom, Saint, -407",author,,http://id.loc.gov/authorities/names/n80001460,,,,,,human,John Chrysostom,Q43706,Q6124
Spanish Forger,author,,,,,,,,human,Spanish Forger,Q3222703,Q2864
Vigliano d'Asti (Italy),author,,,,,,,,organization,Vigliano d'Asti,Q17880,Q7580
"Ansermus, Robusti",scribe,,,,,,,,human,Robusti Ansermus,Q116235851,Q7581
"Johannes, de Brauneck",scribe,,,,,,,,human,Hans von Bruneck,Q1540582,Q7865
"Bayle, H",former owner,,,,,,,,human,H. Bayle,Q116172472,Q5104
"Northumberland, Henry Percy, Earl of, 1564-1632",former owner,,http://id.loc.gov/authorities/names/n88122601,,,,,,human,"Henry Percy, 9th Earl of Northumberland",Q359143,Q5108
"Northumberland, Algernon Percy, Earl of, 1602-1668",former owner,,,,,,,,human,"Algernon Percy, 10th Earl of Northumberland",Q762507,Q5106
"Somerset, Charles Seymour, Duke of, 1662-1748",former owner,,,,,,,,human,"Charles Seymour, 6th Duke of Somerset",Q1066062,Q5107
"Leconfield, Henry Wyndham, Baron, 1830-1901",former owner,,,,,,,,human,"Henry Wyndham, 2nd Baron Leconfield",Q5730572,Q5105
"Durand, Guillaume, approximately 1230-1296",author,,http://id.loc.gov/authorities/names/n87900857,,,,,,human,Guillaume Durand,Q2329414,Q7868
"Vernoils, Joham de",author,,,,,,,,human,Joham de Vernoils,Q116648135,Q8076
Orthodox Eastern Church,author,,http://id.loc.gov/authorities/names/n50000556,,,,,,organization,Eastern Orthodox Church,Q35032,Q4406
"Pius II, Pope, 1405-1464",author,,,,,,,,human,Pius II,Q101437,Q894
Augustinians,author,,http://id.loc.gov/authorities/names/n80119539,,,,,,organization,Augustinians,Q29075,Q7624
"Foscarari, Egidio, -1289",author,,,,,,,,human,Egidio Foscarari,Q41569530,Q1958
"Lamberto, Pietro, Bishop of Caserta",author,,,,,,,,human,Pietro Lamberti,Q64777442,Q8228
"Sextus, Empiricus",author,,,,,,,,human,Sextus Empiricus,Q236594,Q3167
"Isidore, Metropolitan of Kiev, -1463",scribe,,,,,,,,human,Isidore of Kyiv,Q707663,Q3168
"Bodeck, Nicholai von, 17th century",former owner,,,,,,,,human,Nicholai von Bodeck,Q116269466,Q3169
Biblioteca apostolica vaticana,former owner,,http://id.loc.gov/authorities/names/n80050101,,,,,,organization,Vatican Library,Q213678,Q3170
"Cavaciis, Agnes de",author,,,,,,,,human,Agnes de Cavaciis,Q116272217,Q4384
"Biondi, Giuseppe, 1537-1598",author,,http://id.loc.gov/authorities/names/nr94036708,,,,,,human,Giuseppe Biondi,Q62401783,Q7342
"Ward, Richard, 16th century",author,,,,,,,,human,Richard Ward,Q116650180,Q8418
Saʻdī,author,سعدى,,,,,,,human,Saadi,Q170302,Q3799
"Juvaynī, Muḥammad ibn Malikshāh ibn Muḥammad Malikshāh",scribe,جويني، محمد بن ملكشاه بن محمد ملكشاه،,,,,,,,human,Muḥammad ibn Malikshāh ibn Muḥammad Malikshāh al-Juwaynī,Q116452812,Q3800
"Heinrich, Bishop of Eichstätt, active 1247-1259",author,,,,,,,,human,Heinrich IV. von Württemberg,Q1597838,Q5122
"Piovano, Giuliano Attilio, 1881-",former owner,,,,,,,,human,Giuliano Attilio Piovano,Q116525749,Q5138
"Wigg, Johannes",former owner,,,,,,,,human,Johannes Wigg,Q116649908,Q7872
"Six, Jan, 1857-1926",former owner,,,,,,,,human,Jan Six VII,Q1663394,Q7873
"Sforza, Ascanio Maria, 1455-1505",author,,,,,,,,human,Ascanio Sforza,Q561411,Q8217
"Guillermus, Altissiodorensis, -1231",author,,,,,,,,human,William of Auxerre,Q931898,Q7633
Augustinus de Leonissa,author,,,,,,,,human,Augustinus de Leonissa,Q112416909,Q4459
"Burdet, Richard",author,,,,,,,,human,Richard Burdet,Q116172504,Q4383
"Josephus, Flavius",author,,,,,,,,human,Josephus,Q134461,Q466
"Lomer, Petrus",scribe,,,,,,,,human,Petrus Lomer,Q114242519,Q467
"Hahn, Franz Joseph von, 1699-1747",former owner,,,,,,,,human,Franz Josef von Hahn,Q55131021,Q468
"Gladstone, W. E. 1809-1898",former owner,,,,,,,,human,William Ewart Gladstone,Q160852,Q469
"Avicenna, 980-1037",author,"ابن سينا, 980-1037",,,,,,,human,Avicenna,Q8011,Q2845
"ʻAbduh, Muḥammad",former owner,عبده، محمد،,,,,,,,human,Muḥammad ʻAbduh,Q116192766,Q2862
"Medici, Bernardo de'",author,,,,,,,,human,Bernardo Antonio de' Medici,Q3638756,Q7046
"Claustris, Agnes de",author,,,,,,,,human,Agnes de Claustris,Q116272273,Q4358
"Philippus, de Civitadei, -approximately 1340",author,,,,,,,,human,Philippus Brusserius,Q116041584,Q7578
"Penrose, Boies, 1902-1976",former owner,,http://id.loc.gov/authorities/names/n84168469,,,,,,human,Boies Penrose II,Q62681941,Q7579
"Ōrmanean, Maghakʻia, 1841-1918",former owner,,,,,,,,human,Malachia Ormanian,Q718373,Q3245
"Bonet, Honoré, active 1378-1398",author,,http://id.loc.gov/authorities/names/n87878545,,,,,,human,Honorat Bovet,Q570021,Q7599
"Keller, Alexandre de",former owner,,,,,,,,human,Alexandre de Keller,Q116452894,Q7600
"Poulin, George",former owner,,,,,,,,human,Skinner Poulin,Q940008,Q7601
"Giovanni, da Nola, approximately 1488-1558",author,,,,,,,,human,Giovanni da Nola,Q1352075,Q5118
Ventimiglia family,author,,,,,,,,organization,House of Ventimiglia,Q1069657,Q8399
"Ibn al-Qunfudh, Aḥmad ibn Ḥusayn, -1406 or 1407",author,ابن القنفذ، أحمد بن حسين، -1406 or 1407,http://id.loc.gov/authorities/names/n85235313,,,,,,human,Aḥmad ibn Ḥusayn Ibn al Qunfudh,Q6537462,Q3745
"Augustine, of Hippo, Saint, 354-430",author,,,,,,,,human,Augustine of Hippo,Q8018,Q1515
"Beer, John T. approximately 1826-1903",former owner,,http://id.loc.gov/authorities/names/nr93022576,,,,,,human,John Thomas Beer,Q116250783,Q7879
"Bernardinis, Martino",scribe,,,,,,,,human,Martino Bernardinis,Q116066224,Q7044
"Farnese, Alessandro, 1520-1589",author,,,,,,,,human,Alessandro Farnese,Q248459,Q4365
"Curtius, Lancinus",former owner,,,,,,,,human,Lancino Curti,Q21207681,Q7896
"Lockwood, Dean Putnam, 1883-",former owner,,,,,,,,human,Dean Putnam Lockwood,Q112279956,Q7894
"Pergola, Paolo della, -1455",author,,,,,,,,human,Paul of Pergula,Q2050459,Q7619
"Chiriacus, de Fulgineo",scribe,,,,,,,,human,Chiriacus de Fulgineo,Q116272287,Q7620
"Ker, John Edgar",former owner,,http://id.loc.gov/authorities/names/nr2006008903,,,,,,human,John Edgar Ker,Q116452953,Q7621
"Vagad, Gauberte Fabricio de",author,,,,,,,,human,Gualberto Fabricio de Vagad,Q5613374,Q7037
Castello del Vivaro (Italy),author,,,,,,,,organization,Castello del Vivaro,Q116710170,Q4415
"Le Strange, Hamon, 1840-1918",former owner,,http://id.loc.gov/authorities/names/no2020122399,,,,,,human,Hamon Styleman Le Strange,Q19357033,Q5099
"Madan, Falconer, 1851-1935",former owner,,,,,,,,human,Falconer Madan,Q1237930,Q5100
"Otto III, Holy Roman Emperor, 980-1002",author,,http://id.loc.gov/authorities/names/n84143829,,,,,,human,Otto III,Q151090,Q8416
"Cicero, Marcus Tullius",author,,http://id.loc.gov/authorities/names/n79032166,,,,,,human,Cicero,Q1541,Q1813
"Lessi, P",artist,,,,,,,,human,P. Lessi,Q116181757,Q5109
"Block, Gordon A., Jr., 1914-1973",former owner,,,,,,,,human,Gordon A. Block Junior,Q113817555,Q7052
"Tornieri, Giacomo",author,,,,,,,,human,Giacomo Tornieri,Q113804631,Q8419
"Court, Benoît de",former owner,,,,,,,,human,Benoît Le Court,Q106904178,Q378
"Court, Antoine de, 16th century",former owner,,,,,,,,human,Antoine de Court,Q115781159,Q379
"Gaignières, Jehan de, 16th century",former owner,,,,,,,,human,Jehan de Gaignières,Q113857013,Q380
"Gentilis Fulginas, -1348",author,,,,,,,,human,Gentile da Foligno,Q524048,Q3735
"Burr, Charles W. 1861-1944",former owner,,http://id.loc.gov/authorities/names/n85800274,,,,,,human,Charles Burr,Q112362569,Q7305
"Dioscorides Pedanius, of Anazarbos",author,ديسقوريدس. of Anazarbos,,,,,,,human,Pedanius Dioscorides,Q297776,Q394
"Digby, Simon",former owner,,,human,Simon Digby,Q7518621,DSNAME8532,Q76648,,,,
"Ferdinando I, Grand-Duke of Tuscany, 1549-1609",author,,http://id.loc.gov/authorities/names/n88019319,,,,,,human,Ferdinando I de' Medici,Q297483,Q3164
"Ceccharini, Baldinus",author,,,,,,,,human,Baldinus Ceccharini,Q116272250,Q8105
"Jacob ben Asher, approximately 1269-approximately 1340",author,,,,,,,,human,Jacob ben Asher,Q1376849,Q3813
"Arte della lana (Guild : Florence, Italy)",author,,http://id.loc.gov/authorities/names/nr94031062,,,,,,organization,Wool Guild,Q542935,Q3821
"Innocent IV, Pope, approximately 1200-1254",author,,,,,,,,human,Innocent IV,Q160609,Q1644
"Savorgnano, Ascanio",author,,,,,,,,human,Ascanio Savorgnano,Q116577948,Q7329
"Marcaldi, Francesco, active 16th century",scribe,,http://id.loc.gov/authorities/names/no2009086989,,,,,,human,Francesco Marcaldi,Q116453021,Q7330
"Brooke, Thomas, -1439",author,,,,,,,,human,Thomas Brooke,Q26265611,Q3828
"Crescenzi, Pietro de', approximately 1233-approximately 1320",author,,,,,,,,human,Pietro de' Crescenzi,Q1933377,Q434
"Firenze, Andrea de, 15th century",illuminator,,,,,,,,human,Andrea di Bonaiuto,Q495419,Q435
"Traiecto, Petrus de",scribe,,,,,,,,human,Petrus de Traiecto,Q114242494,Q436
"Caffarelli, Prospero, -1500",former owner,,,,,,,,human,Prospero Caffarelli,Q55643327,Q437
"Pius VI, Pope, 1717-1799",former owner,,http://id.loc.gov/authorities/names/n82256873,,,,,,human,Pius VI,Q128019,Q441
