ds_id,date_added,date_last_updated,source_type,holding_institution,holding_institution_as_recorded,holding_institution_id_number,link_to_holding_institution_record,iiif_manifest,production_place_as_recorded,production_place,production_date_as_recorded,production_date,century,century_aat,dated,uniform_title,uniform_title_as_recorded,uniform_title_agr,title_as_recorded_245,title_as_recorded_245_agr,genre_as_recorded,genre_as_recorded_lcsh,genre_as_recorded_aat,genre_as_recorded_rbprov,genre_as_recorded_lcgft,genre,named_subject_as_recorded,subject_as_recorded,subject,author_as_recorded,author_as_recorded_agr,author,artist_as_recorded,artist_as_recorded_agr,artist,scribe_as_recorded,scribe_as_recorded_agr,scribe,language_as_recorded,language,former_owner_as_recorded,former_owner_as_recorded_agr,former_owner,material,material_placeholder,physical_description,acknowledgements,data_processed_at,data_source_modified,source_file
,,,marc-xml,Q63969940,Columbia University.,UTS Ms. Tur. 3.|on1241986711,"",,"",,1792,1792,18,http://vocab.getty.edu/aat/300404512,,,"","",Dîvân-i Kutb al-arifin.,ديوان قطب العارفين.,"","",Codices (bound manuscripts)|Manuscripts (documents),Annotations (Provenance)|Stamps (Provenance),"",,"","Sufi poetry--Early works to 1800.|Manuscripts, Turkish--New York (State)--New York.",,"İbrahim Efendi, 1589-1654.",ابراهيم افندى، 1589-1654,,"","",,"Darvīsh Abū Bakr ibn ʻUthmān, active 1792,","درويش ابو بكر بن عثمان، active 1792,",,Ottoman Turkish.,ota,"Khākiyānī, Darvīsh Aḥmad, active 1801,","خاكيانى، درويش احمد، active 1801,",,,laid paper with watermark ;,"Extent: i, 53, iii foliated leaves : laid paper with watermark ; 211 x 155 (161 x 111) mm, bound to 212 x 163 x 18 mm.",,2022-04-12T18:29:34-04:00,,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/burke/uts_ms_003_turkic-marc.xml
,,,marc-xml,Q63969940,Columbia University.,UTS MS Arab. 5|on1196047469,"",,"",,1849-1850,1849^1850,19,http://vocab.getty.edu/aat/300404513,,,Qurʼan.,قرآن.,al-Qurʼān,القرآن,"","",Codices (bound manuscripts)|Manuscripts (documents)|Qurʼans.|Illuminations (painting),"","",,"","Manuscripts, Arabic--New York (State)--New York.",,"","",,"","",,"Sayyid Muṣṭafá, active 1849,",سيد مصطفى، active 1849،,,Arabic.,ara,"","",,,"paper, illuminations ;","Extent: ii, 302, i foliated leaves : paper, illuminations ; 178 x 115 (117 x 58) mm, bound to 178 x 124 mm.",,2022-04-12T18:29:34-04:00,,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/burke/uts_ms_005_arabic-marc.xml
,,,marc-xml,Q63969940,Columbia University.,UTS MS Arab. 6|on1237689829,"",,"",,1700-1820,1700^1820,18;19,http://vocab.getty.edu/aat/300404512;http://vocab.getty.edu/aat/300404513,,,Anwār al-tanzīl wa-asrār al-taʼwīl.,انوار التنزيل واسرار التأويل.,Anwār al-tanzīl wa-asrār al-taʼwīl.,انوار التنزيل واسرار التأويل.,"","",codices (bound manuscripts)|Commentaries|manuscripts (documents)|Qur'ans.|marginalia (annotations),Stamps (Provenance)|Insertions (Provenance),"",,"","Manuscripts, Arabic--New York (State)--New York.",,"Bayḍāwī, ʻAbd Allāh ibn ʻUmar, -1286.",بيضاوي، عبد الله بن عمر، -1286؟,,"","",,"","",,Arabic.,ara,"","",,,paper ;,"Extent: 348 leaves : paper ; 271 x 162 (188 x 100) mm, bound to 277 x 185 mm.",,2022-04-12T18:29:34-04:00,,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/burke/uts_ms_006_arabic-marc.xml
,,,marc-xml,Q63969940,Columbia University.,UTS MS Arab. 9|on1224562042,"",,"",,1785-1786,1785^1786,18,http://vocab.getty.edu/aat/300404512,,,Shifāʼ fī taʻrīf ḥuqūq al-Muṣṭafá,شفاء في تعريف حقوق المصطفى,al-Shifāʼ al-sharīf.,الشفاء الشريف.,"","","","","",,"Muḥammad,--Prophet,---632--Biography--Early works to 1800.|Muḥammad,--Prophet,---632--Prayers and devotions--Early works to 1800.","Manuscripts, Arabic--New York (State)--New York.",,"ʻIyāḍ ibn Mūsá, 1083-1149.",عياض بن موسى، 1083-1149.,,"","",,"Muḥammad al-Amīn, active 1785,",محمد الامين، active 1785،,,Arabic.,ara,"","",,,paper ;,"Extent: ii, 339, ii leaves : paper ; 239 x 165 (155 x 77) mm, bound to 244 x 186 x 47 mm.",,2022-04-12T18:29:34-04:00,,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/burke/uts_ms_009_arabic-marc.xml
,,,marc-xml,Q63969940,Columbia University.,UTS MS Arab. 10|on1196047642,"",,"",,1724,1724,18,http://vocab.getty.edu/aat/300404512,,,"","",Collection of treatises on Sufism and Islam,"","","","","","",,"","Sufism--Early works to 1800.|Religious life--Islam--Early works to 1800.|Manuscripts, Arabic--New York (State)--New York.",,"","",,"","",,"","",,Arabic.,ara,"","",,,laid paper;,"Extent: ii, 102, ii leaves: laid paper; 221 x 160 (170 x 120) mm, bound to 222 x 170 x 24 mm.",,2022-04-12T18:29:34-04:00,,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/burke/uts_ms_010_arabic-marc.xml
,,,marc-xml,Q63969940,Columbia University.,UTS MS Arab. 11.|on1241714864,"",,"",,1698,1698,17,http://vocab.getty.edu/aat/300404511,,,Ḥiṣn al-ḥaṣīn min kalām Sayyid al-Mursalīn,"",Hādhā Kitāb Ḥiṣn al-ḥaṣīn min kalām Sayyid al-Mursalīn.,هذا كتاب حصن الحصين من كلام سيد المرسلين.,"","",codices (bound manuscripts)|manuscripts (documents)|marginalia (annotations),Annotations (Provenance)|Stamps (Provenance),"",,"","Hadith--Commentaries--Early works to 1800.|Islam--Doctrines--Early works to 1800.|Manuscripts, Arabic--New York (State)--New York.|Manuscripts, Persian--New York (State)--New York.",,"Ibn al-Jazarī, Muḥammad ibn Muḥammad, 1350-1429.",ابن الجزري، محمد بن محمد، 1350-1429,,"","",,"Tatavī, Muḥammad Fāz̤il ibn Abū al-Faz̤l, active 1698,",تتوى، محمد فاضل بن ابو الفضل، active 1698،,,Arabic text with Persian marginalia.,ara|per,"Nūr al-Dīn Darvīsh,|Jahānʹābādī, ʻAbd al-Rashīd,",نور الدين درويش،|جهان‌آبادى، عبد الرشيد،,,,paper ;,"Extent: ii, 95, ii leaves : paper ; 235 x 125 (132 x 65) mm, bound to 242 x 142 mm.",,2022-04-12T18:29:34-04:00,,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/burke/uts_ms_011_arabic-marc.xml
,,,marc-xml,Q63969940,Columbia University.,UTS MS Arab. 23.|on1241725729,"",,"",,1600-1799,1600^1799,17;18,http://vocab.getty.edu/aat/300404511;http://vocab.getty.edu/aat/300404512,,,"","",al-Tārīkh al-kanāʼisī,التاريخ الكنائسي,"","",codices (bound manuscripts)|manuscripts (documents),"","",,"","Church history--Early works to 1800.|Manuscripts, Arabic--New York (State)--New York.",,"","",,"","",,"","",,Arabic.,ara,"","",,,paper ;,"Extent: 203 paginated leaves : paper ; 241 x 178 (168 x 108) mm, bound to 248 x 190 mm.",,2022-04-12T18:29:34-04:00,,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/burke/uts_ms_023_arabic-marc.xml
,,,marc-xml,Q63969940,Columbia University.,UTS MS Arab. 24.|on1243174419,"",,"",,1830-1899,1830^1899,19,http://vocab.getty.edu/aat/300404513,,,"","",al-Mulāḥaẓah al-intiqādiyah fī al-sīrah al-Muḥammadīyah.,الملاحظة الانتقادية في السيرة المحمدية.,"","",Codices (bound manuscripts)|Manuscripts (documents)|Marginalia (annotations),"","",,"Muḥammad,--Prophet,---632--Biography--History and criticism.","Manuscripts, Arabic.",,"","",,"","",,"","",,Arabic.,ara,"","",,,machine-made wove paper ;,"Extent: 18 paginated leaves : machine-made wove paper ; 302 x 204 (245 x 165) mm, bound to 304 x 210 x 2 mm.",,2022-04-12T18:29:34-04:00,,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/burke/uts_ms_024_arabic-marc.xml
,,,marc-xml,Q766145,University of Oregon,"Eugene, OR, Special Collections and University Archives, University of Oregon, MS 065.|9960565001852","",,"",,1490,1490,15,http://vocab.getty.edu/aat/300404465,,,Geste de Garin de Monglane.,"",Geste de Monglane.,"","","",Manuscripts.,"","",,"","Manuscripts, French--Oregon--Eugene.|Manuscripts, Medieval--Oregon--Eugene.|Manuscripts, French.|Manuscripts, Medieval.|Oregon--Eugene.",,"","",,"","",,"","",,Text in Old French.,"","Phillipps, Thomas, Sir, 1792-1872,|Burgess, Edward Sandford, 1855-1928,|Burgess, Julia,",||,,,vellum ;,"Extent: 458 pages, bound : vellum ; 283 x 170 mm bound to 294 x 184 mm.",,2022-04-12T18:29:35-04:00,2020-03-31,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/oregon/oregon-marc-000.xml
,,,marc-xml,Q766145,University of Oregon,"Eugene, OR, Special Collections and University Archives, University of Oregon, MS 034.|99900467282401852","",,"",,1401-1425,1401^1425,15,http://vocab.getty.edu/aat/300404465,,,"","",De Viribus Herbarum /,"","","Manuscripts, Latin (medieval and modern).","","","",,"","Manuscripts, Medieval--Oregon--Eugene.|Manuscripts, Medieval.|Oregon--Eugene.",,"Macer, Floridus.","",,"","",,"","",,In Latin.,|lat,"Burgess, Edward Sandford, 1855-1928,|Burgess, Julia,",|,,,parchment ;,Extent: 24 leaves : parchment ; 185 x 260 mm bound to 190 x 268 mm.,,2022-04-12T18:29:35-04:00,2020-03-08,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/oregon/oregon-marc-001.xml
,,,marc-xml,Q766145,University of Oregon,"Eugene, OR, Special Collections and University Archives, University of Oregon, MS 031.|99900467282501852","",,"",,1380,1380,14,http://vocab.getty.edu/aat/300404506,,,Bible.,"","Biblia sacra Latina, liber Prophetarium.","","","Manuscripts, Latin (medieval and modern).","","","",,"","Manuscripts, Medieval--Oregon--Eugene.|Manuscripts, Medieval.|Oregon--Eugene.",,"","",,"","",,"","",,In Latin.,|lat,"Burgess, Edward Sandford, 1855-1928,|Burgess, Julia,",|,,,vellum ;,Extent: 226 leaves : vellum ; 350 x 250 mm.,,2022-04-12T18:29:35-04:00,2020-01-15,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/oregon/oregon-marc-002.xml
,,,marc-xml,Q766145,University of Oregon,"Eugene, OR, Special Collections and University Archives, University of Oregon, MS 025.|99900467282701852","",,"",,1001-1100,1001^1100,11,http://vocab.getty.edu/aat/300404503,,,"","",Opera varia.,"","","Manuscripts, Latin (medieval and modern).","","","",,"","Manuscripts, Medieval--Oregon--Eugene.|Marriage--Religious aspects--Christianity--Early works to 1800.|Sex--Religious aspects--Christianity--Early works to 1800.|Manuscripts, Medieval.|Marriage--Religious aspects--Christianity.|Sex--Religious aspects--Christianity.|Oregon--Eugene.",,"Augustine, of Hippo, Saint, 354-430,","",,"","",,"","",,In Latin.,|lat,"Burgess, Edward Sandford, 1855-1928,|Burgess, Julia,",|,,,vellum ;,Extent: 109 leaves : vellum ; 238 x 165 mm.,,2022-04-12T18:29:35-04:00,2020-04-02,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/oregon/oregon-marc-003.xml
,,,marc-xml,Q766145,University of Oregon,"Eugene, OR, Special Collections and University Archives, University of Oregon, MS 009.|99900467282801852","",,"",,1160-1170,1160^1170,12,http://vocab.getty.edu/aat/300404504,,,"","",Exposito Libri Numerorum.,"","","Manuscripts, Latin (medieval and modern).","","","",,"","Manuscripts, Medieval--Oregon--Eugene.|Manuscripts, Medieval.|Oregon--Eugene.",,"Rabanus Maurus, Archbishop of Mainz, 784?-856,","",,"","",,"","",,In Latin.,|lat,"Burgess, Edward Sandford, 1855-1928,|Burgess, Julia,",|,,,vellum ;,Extent: 85 unnumbered leaves : vellum ; 41 x 31 cm.,,2022-04-12T18:29:35-04:00,2020-01-15,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/oregon/oregon-marc-004.xml
,,,marc-xml,Q766145,University of Oregon,"Eugene, OR, Special Collections and University Archives, University of Oregon, MS 001.|99900467282901852","",,"",,1401-1500,1401^1500,15,http://vocab.getty.edu/aat/300404465,,,"","",Epitome Rerum Romanorum: Libri IV.,"","","Manuscripts, Latin (medieval and modern).",Illuminated manuscripts.,"","",,"","Manuscripts, Medieval--Oregon--Eugene.|Antiquities.|Manuscripts, Medieval.|Rome--History--Republic, 510-30 B.C.|Rome (Italy)--Antiquities--Early works to 1800.|Rome--History--Kings, 753-510 B.C.|Italy--Rome.|Oregon--Eugene.|Rome (Empire)",,"Florus, Lucius Annaeus,","",,"","",,"","",,Language: Latin. Cover flyleaf and rear board contain notes written in Italian.,|lat,"Burgess, Edward Sandford, 1855-1928,|Burgess, Julia,",|,,,"parchment, illustrations ;","Extent: 164 unnumbered leaves : parchment, illustrations ; 25 x 16 mm, bound to 26 x 17 mm.",,2022-04-12T18:29:35-04:00,2020-01-15,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/oregon/oregon-marc-005.xml
,,,marc-xml,Q766145,University of Oregon,"Eugene, OR, Special Collections and University Archives, University of Oregon, MS 058.|99900468584001852","",,"",,1401-1500,1401^1500,15,http://vocab.getty.edu/aat/300404465,,,Gradual.,"",Two Leaves from a French Gradual.,"","","Manuscripts, Latin (medieval and modern).","","","",,"","Manuscripts, Medieval--Oregon--Eugene.|Manuscripts, Medieval.|Oregon--Eugene.",,Catholic Church.,"",,"","",,"","",,In Latin.,|lat,"Burgess, Edward Sandford, 1855-1928,|Burgess, Julia,",|,,,parchment ;,Extent: 2 leaves : parchment ; 490 x 710 mm.,,2022-04-12T18:29:35-04:00,2020-05-20,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/oregon/oregon-marc-006.xml
,,,marc-xml,Q766145,University of Oregon,"Eugene, OR, Special Collections and University Archives, University of Oregon, MS 048.|99900468584101852","",,"",,1430-1470,1430^1470,15,http://vocab.getty.edu/aat/300404465,,,"","",Orationes ;,"","","Manuscripts, Latin (medieval and modern).","","","",,"","Manuscripts, Medieval--Oregon--Eugene.|Manuscripts, Medieval.|Oregon--Eugene.",,"Cicero, Marcus Tullius,","",,"","",,"","",,In Latin.,|lat,"Burgess, Edward Sandford, 1855-1928,|Burgess, Julia,",|,,,parchment;,Extent: 252 leaves : parchment; 230 x 325 mm bound to 240 x 330 mm.,,2022-04-12T18:29:35-04:00,2020-05-20,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/oregon/oregon-marc-007.xml
,,,marc-xml,Q766145,University of Oregon,"Eugene, OR, Special Collections and University Archives, University of Oregon, MS 012.|99900468584201852","",,"",,1450,1450,15,http://vocab.getty.edu/aat/300404465,,,"","",De Oratore.,"","","Manuscripts, Latin (medieval and modern).","","",Speeches.,,"Cicero, Marcus Tullius.--Speeches--Early works to 1800.","Manuscripts, Medieval--Oregon--Eugene.|Manuscripts, Medieval.|Oregon--Eugene.",,"Cicero, Marcus Tullius,","",,"","",,"","",,In Latin.,|lat,"Burgess, Edward Sandford, 1855-1928,|Burgess, Julia,",|,,,parchment ;,Extent: 150 leaves : parchment ; 180 x 260 mm bound to 190 x 268 mm.,,2022-04-12T18:29:35-04:00,2020-01-15,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/oregon/oregon-marc-008.xml
,,,marc-xml,Q766145,University of Oregon,"Eugene, OR, Special Collections and University Archives, University of Oregon, MS 028.|99900468584301852","",,"",,1250-1300,1250^1300,13,http://vocab.getty.edu/aat/300404505,,,Bible.,"",Biblia Sacra Latina.,"","","Manuscripts, Latin (medieval and modern).",Illuminated manuscripts.|Grotesques.,"","",,"","Theology--Early works to 1800.|Manuscripts, Medieval--Oregon--Eugene.|Manuscripts, Medieval.|Theology.|Oregon--Eugene.",,"","",,"","",,"","",,In Latin.,|lat,"Burgess, Edward Sandford, 1855-1928,|Burgess, Julia,|Williams, Theodore, Rev.,",||,,,parchment ;,Extent: 347 leaves : parchment ; 124 x 166 mm bound to 125 x 174 mm.,,2022-04-12T18:29:35-04:00,2020-01-15,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/oregon/oregon-marc-009.xml
,,,marc-xml,Q766145,University of Oregon,"Eugene, OR, Special Collections and University Archives, University of Oregon, MS 041.|99900470084701852","",,"",,1475-1500,1475^1500,15,http://vocab.getty.edu/aat/300404465,,,Book of hours.,"",Horae Beatae Virginis Mariae.,"","","Manuscripts, Latin (medieval and modern).","","","",,"","Manuscripts, Medieval--Oregon--Eugene.|Manuscripts, Medieval.|Oregon--Eugene.",,Catholic Church.,"",,"Master of the Burgundian Prelates,","",,"","",,In Latin.,|lat,"Burgess, Edward Sandford, 1855-1928,|Burgess, Julia,",|,,,parchment ;,Extent: 101 leaves parchment ; 163 x 102 mm.,,2022-04-12T18:29:35-04:00,2020-03-08,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/oregon/oregon-marc-010.xml
,,,marc-xml,Q766145,University of Oregon,"Eugene, OR, Special Collections and University Archives, University of Oregon, MS 038.|99900470084801852","",,"",,1484,1484,15,http://vocab.getty.edu/aat/300404465,,,Book of hours,"",Horae Beatae Virginis Mariae cum Calendario (Book of Hours with Calendar).,"","","Manuscripts, Dutch.","","","",,"","Manuscripts, Medieval--Oregon--Eugene.|Manuscripts, Medieval.|Oregon--Eugene.",,Catholic Church.,"",,"","",,"","",,In Flemish.,|lat,"Burgess, Edward Sandford, 1855-1928,|Burgess, Julia,",|,,,parchment ;,Extent: 206 leaves : parchment ; 112 x 168 mm bound to 116 x 178 mm.,,2022-04-12T18:29:35-04:00,2020-03-08,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/oregon/oregon-marc-011.xml
,,,marc-xml,Q766145,University of Oregon,"Eugene, OR, Special Collections and University Archives, University of Oregon, MS 030.|99900470084901852","",,"",,1533-1538,1533^1538,16,http://vocab.getty.edu/aat/300404510,,,"","",Privilegia et documenta de monasterium S. Zenonis aiorii Veronae spectantia ab anno 883 usque ad annum 1533.,"","","Manuscripts, Latin (medieval and modern).|Privileges and immunities, Ecclesiastical.","","","",,"San Zeno Maggiore (Church : Verona, Italy)--Doctrines--Early works to 1800.|San Zeno Maggiore (Church : Verona, Italy)--History--Early works to 1800.|San Zeno Maggiore (Church : Verona, Italy)","Manuscripts, Medieval--Oregon--Eugene.|Manuscripts, Medieval.|Theology, Doctrinal.|Oregon--Eugene.",,"","",,"","",,"","",,In Latin.,|lat,"Burgess, Edward Sandford, 1855-1928,|Burgess, Julia,",|,,,parchment ;,Extent: 76 folios : parchment ; 250 x 350 mm.,,2022-04-12T18:29:35-04:00,2020-01-15,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/oregon/oregon-marc-012.xml
,,,marc-xml,Q766145,University of Oregon,"Eugene, OR, Special Collections and University Archives, University of Oregon, MS 017.|99900470085001852","",,"",,1558,1558,16,http://vocab.getty.edu/aat/300404510,,,"","",Al Beharistan.,"","","Manuscripts, Persian.","","","",,"Jāmī,--1414-1492.--Bahāristān.","Manuscripts, Medieval--Oregon--Eugene.|Poetry--Early works to 1800.|Manuscripts, Medieval.|Poetry.|Oregon--Eugene.",,"Jāmī, 1414-1492,","",,"","",,"","",,In Persian.,|per,"Burgess, Edward Sandford, 1855-1928,|Burgess, Julia,",|,,,tinted smooth paper ;,Extent: 130 leaves : tinted smooth paper ; 196 x 128 mm.,,2022-04-12T18:29:35-04:00,2020-01-15,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/oregon/oregon-marc-013.xml
,,,marc-xml,Q766145,University of Oregon,"Eugene, OR, Special Collections and University Archives, University of Oregon, Deed 002.|99900470285101852","",,"",,1434,1434,15,http://vocab.getty.edu/aat/300404465,,,"","",Deed.,"","","",Manuscripts (documents),"","",,"","Manuscripts, Medieval--Oregon--Eugene.|Manuscripts, Medieval.|Oregon--Eugene.",,"","",,"","",,"","",,In German.,"","","",,,parchment ;,Extent: 1 sheet : parchment ; 34 x 49 cm.,,2022-04-12T18:29:35-04:00,2020-05-13,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/oregon/oregon-marc-014.xml
,,,marc-xml,Q766145,University of Oregon,"Eugene, OR, Special Collections and University Archives, University of Oregon, MS 050.|99900470285201852","",,"",,1546,1546,16,http://vocab.getty.edu/aat/300404510,,,"","",Deed.,"","","Manuscripts, Latin (medieval and modern).",Seals (marks).,"","",,"",Manuscripts--Oregon--Eugene.|Manuscripts.|Oregon--Eugene.,,"","",,"","",,"","",,In Latin.,|lat,"Burgess, Edward Sandford, 1855-1928,|Burgess, Julia,",|,,,parchment ;,Extent: 1 sheet : parchment ; 165 mm x 380 mm.,,2022-04-12T18:29:35-04:00,2020-05-20,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/oregon/oregon-marc-015.xml
,,,marc-xml,Q766145,University of Oregon,"Eugene, OR, Special Collections and University Archives, University of Oregon, MS 76.|99900470481401852","",,"",,1400,1400,15,http://vocab.getty.edu/aat/300404465,,,"","",Book of hours calendar leaf.,"","","",Manuscripts.,"","",,"","Manuscripts, Medieval--Oregon--Eugene.|Manuscripts, Medieval.|Oregon--Eugene.",,"","",,"","",,"","",,In Latin.,"","","",,,parchment ;,Extent: 1 sheet : parchment ; 103 x 74 mm.,,2022-04-12T18:29:35-04:00,2020-05-14,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/oregon/oregon-marc-016.xml
,,,marc-xml,Q766145,University of Oregon,"Eugene, OR, Special Collections and University Archives, University of Oregon, MS 77.|99900470481501852","",,"",,1201-1500,1201^1500,13;14;15,http://vocab.getty.edu/aat/300404505;http://vocab.getty.edu/aat/300404506;http://vocab.getty.edu/aat/300404465,,,"","",Choirbook leaf with hymn dedicated to Saint Hilarion.,"","","",Manuscripts (documents)|Choirbooks.|Hymns (documents),"","",,"","Manuscripts, Medieval--Oregon--Eugene.|Manuscripts, Medieval.|Oregon--Eugene.",,"","",,"","",,"","",,In Latin.,"","","",,,parchment ;,Extent: 1 leaf : parchment ; 434 x 319 mm.,,2022-04-12T18:29:35-04:00,2020-05-14,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/oregon/oregon-marc-017.xml
,,,marc-xml,Q766145,University of Oregon,"Eugene, OR, Special Collections and University Archives, University of Oregon, MS 84.|99900470481701852","",,"",,1301-1400,1301^1400,14,http://vocab.getty.edu/aat/300404506,,,"","",Leaf from a pre-15th century manuscript used as binding waste.,"","","",Manuscripts (documents),"","",,"","Manuscripts, Medieval--Oregon--Eugene.|Manuscripts, Medieval.|Oregon--Eugene.",,"","",,"","",,"","",,In Latin.,"","","",,,parchment ;,Extent: 1 leaf : parchment ; 321 x 253 mm.,,2022-04-12T18:29:35-04:00,2020-05-14,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/oregon/oregon-marc-018.xml
,,,marc-xml,Q766145,University of Oregon,"Eugene, OR, Special Collections and University Archives, University of Oregon, MS 82.|99900470481801852","",,"",,1420,1420,15,http://vocab.getty.edu/aat/300404465,,,"","",Leaf from a Breviary.,"","","",Manuscripts (documents),"","",,"","Manuscripts, Medieval--Oregon--Eugene.|Manuscripts, Medieval.|Oregon--Eugene.",,"","",,"","",,"","",,In Latin.,"","","",,,parchment ;,Extent: 1 leaf : parchment ; 120 x 83 mm.,,2022-04-12T18:29:35-04:00,2020-05-14,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/oregon/oregon-marc-019.xml
,,,marc-xml,Q766145,University of Oregon,"Eugene, OR, Special Collections and University Archives, University of Oregon, MS 78.|99900470481901852","",,"",,1201-1500,1201^1500,13;14;15,http://vocab.getty.edu/aat/300404505;http://vocab.getty.edu/aat/300404506;http://vocab.getty.edu/aat/300404465,,,"","","Miniature leaf, possibly from a psalter.","","","",Manuscripts (documents),"","",,"","Manuscripts, Medieval--Oregon--Eugene.|Manuscripts, Medieval.|Oregon--Eugene.",,"","",,"","",,"","",,In Latin.,"","","",,,parchment ;,Extent: 1 unnumbered leaf : parchment ; 112 x 78 mm.,,2022-04-12T18:29:35-04:00,2020-05-14,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/oregon/oregon-marc-020.xml
,,,marc-xml,Q766145,University of Oregon,"Eugene, OR, Special Collections and University Archives, University of Oregon, MS 75.|99900470482001852","",,"",,1401-1500,1401^1500,15,http://vocab.getty.edu/aat/300404465,,,"","",Book of hours fragment.,"","","",Books of hours.|Illuminated manuscripts.|Illuminated initials (layout features)|Vellum (parchment),"","",,Catholic Church--Prayers and devotions.|Catholic Church.,"Books of hours--Germany.|Manuscripts, Latin (Medieval and modern)--Oregon--Eugene.|Manuscripts, German--Oregon--Eugene.|Books of hours.|Manuscripts, German.|Manuscripts, Latin (Medieval and modern)|Germany.|Oregon--Eugene.",,"","",,"","",,"","",,In Latin.,"","","",,,parchment ;,Extent: 1 leaf : parchment ; 162 x 122 mm.,,2022-04-12T18:29:35-04:00,2020-05-14,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/oregon/oregon-marc-021.xml
,,,marc-xml,Q766145,University of Oregon,"Eugene, OR, Special Collections and University Archives, University of Oregon, MS 83.|99900470482301852","",,"",,1260,1260,13,http://vocab.getty.edu/aat/300404505,,,"","",Leaf possibly from Saint Albertus Magnus's Speculum astronomiae.,"","","",Manuscripts (documents),"","",,"","Manuscripts, Medieval--Oregon--Eugene.|Manuscripts, Medieval.|Oregon--Eugene.",,"Albertus, Magnus, Saint, 1193?-1280,","",,"","",,"","",,In Latin.,"","","",,,parchment ;,Extent: 1 leaf : parchment ; 188 x 136 mm.,,2022-04-12T18:29:35-04:00,2020-05-14,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/oregon/oregon-marc-022.xml
,,,marc-xml,Q766145,University of Oregon,"Eugene, OR, Special Collections and University Archives, University of Oregon, MS 80.|99900470482401852","",,"",,1450,1450,15,http://vocab.getty.edu/aat/300404465,,,"","",Leaf from a psalter.,"","","",Manuscripts (documents)|Psalters (books),"","",,"","Manuscripts, Medieval--Oregon--Eugene.|Manuscripts, Medieval.|Oregon--Eugene.",,"","",,"","",,"","",,In Latin.,"","","",,,parchment ;,Extent: 1 leaf : parchment ; 110 x 75 mm.,,2022-04-12T18:29:35-04:00,2020-05-14,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/oregon/oregon-marc-023.xml
,,,marc-xml,Q766145,University of Oregon,"Eugene, OR, Special Collections and University Archives, University of Oregon, MS 79.|99900470482501852","",,"",,1301-1400,1301^1400,14,http://vocab.getty.edu/aat/300404506,,,"","",Leaf from a vernacular book of hours.,"","","",Manuscripts (documents),"","",,"","Manuscripts, Medieval--Oregon--Eugene.|Manuscripts, Medieval.|Oregon--Eugene.",,"","",,"","",,"","",,In Dutch.,"","","",,,parchment ;,Extent: 1 leaf : parchment ; 122 x 187 mm.,,2022-04-12T18:29:35-04:00,2020-05-14,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/oregon/oregon-marc-024.xml
