subject_as_recorded,vocab,subfield_codes,source_authority_uri,authorized_label,structured_value,ds_qid
Theodicy--Early works to 1800.,0,a--v,,Theodicy;Early works,http://id.worldcat.org/fast/1149507;http://id.worldcat.org/fast/1411636,Q11520;Q300
Theological anthropology,fast,a,(OCoLC)fst01431587,Theological anthropology,http://id.worldcat.org/fast/1431587,Q11195
Theological anthropology.,fast,a,(OCoLC)fst01431587,Theological anthropology,http://id.worldcat.org/fast/1431587,Q11195
Theological anthropology)--Christianity,0,a--x,,Theological anthropology--Christianity,http://id.worldcat.org/fast/1432207,Q68109
Theological anthropology--Christianity,fast,a--x,http://id.worldcat.org/fast/fst01432207,Theological anthropology--Christianity,http://id.worldcat.org/fast/1432207,Q68109
Theological anthropology--Early works to 1800,0,a--v,(uri) http://id.loc.gov/authorities/subjects/sh85080322,Theological anthropology;Early works,http://id.worldcat.org/fast/1431587;http://id.worldcat.org/fast/1411636,Q11195;Q300
Theological anthropology--Early works to 1800.,0,a--v,(uri) http://id.loc.gov/authorities/subjects/sh85080322,Theological anthropology;Early works,http://id.worldcat.org/fast/1431587;http://id.worldcat.org/fast/1411636,Q11195;Q300
Theological anthropology--Islam,fast,a--x,,Theological anthropology--Islam,http://id.worldcat.org/fast/1432209,Q26674
Theological anthropology--Islam--Early works to 1800,0,a--x--v,,Theological anthropology--Islam;Early works,http://id.worldcat.org/fast/1432209;http://id.worldcat.org/fast/1411636,Q26674;Q300
Theological anthropology--Judaism--Early works to 1800,0,a--x--v,,Theological anthropology--Judaism;Early works,http://id.worldcat.org/fast/1432210;http://id.worldcat.org/fast/1411636,Q75500;Q300
Theological virtues--Early works to 1800,0,a--v,,Theological virtues;Early works,http://id.worldcat.org/fast/1149556;http://id.worldcat.org/fast/1411636,Q66952;Q300
Théologie dogmatique--Histoire--600-1500 (Moyen Âge),6,a--x--y,,"Theology, Doctrinal;History;500-1500;Theology, Doctrinal--Middle Ages",http://id.worldcat.org/fast/1149617;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1355938;http://id.worldcat.org/fast/1907241,Q3578;Q6879;Q4252;Q10806
Théologie dogmatique--Histoire--600-1500 (Moyen Âge)--Ouvrages avant 1800,6,a--x--y--v,,"Theology, Doctrinal;History;500-1500;Theology, Doctrinal--Middle Ages;Early works",http://id.worldcat.org/fast/1149617;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1355938;http://id.worldcat.org/fast/1907241;http://id.worldcat.org/fast/1411636,Q3578;Q6879;Q4252;Q10806;Q300
Théologie dogmatique--Histoire--600-1500 (Moyen Âge)--Ouvrages avant 1800.,6,a--x--y--v,,"Theology, Doctrinal;History;500-1500;Theology, Doctrinal--Middle Ages;Early works",http://id.worldcat.org/fast/1149617;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1355938;http://id.worldcat.org/fast/1907241;http://id.worldcat.org/fast/1411636,Q3578;Q6879;Q4252;Q10806;Q300
Théologie dogmatique--Ouvrages avant 1800,6,a--v,,"Theology, Doctrinal;Early works",http://id.worldcat.org/fast/1149617;http://id.worldcat.org/fast/1411636,Q3578;Q300
Théologie--Manuscrits,6,a--x,,Theology--Manuscripts,http://id.worldcat.org/fast/1149579,Q68065
Théologie--Ouvrages avant 1800,6,a--v,,Theology;Early works,http://id.worldcat.org/fast/1149559;http://id.worldcat.org/fast/1411636,Q4290;Q300
Théologie--Ouvrages avant 1800.,6,a--v,,Theology;Early works,http://id.worldcat.org/fast/1149559;http://id.worldcat.org/fast/1411636,Q4290;Q300
Théologie--Poésie--Ouvrages avant 1800,6,a--v--v,,Theology;Poetry;Early works,http://id.worldcat.org/fast/1149559;http://id.worldcat.org/fast/1423828;http://id.worldcat.org/fast/1411636,Q4290;Q247;Q300
Theology,openn-keywords,,,Theology,http://id.worldcat.org/fast/1149559,Q4290
Theology,fast,a,(OCoLC)fst01149559--http://id.worldcat.org/fast/1149559,Theology,http://id.worldcat.org/fast/1149559,Q4290
Theology,fast,a,(OCoLC)fst01149559,Theology,http://id.worldcat.org/fast/1149559,Q4290
Theology,ds-subject,,,Theology,http://id.worldcat.org/fast/1149559,Q4290
Theology,fast,a,http://id.worldcat.org/fast/1149559,Theology,http://id.worldcat.org/fast/1149559,Q4290
Theology,0,a,,Theology,http://id.worldcat.org/fast/1149559,Q4290
"Theology, Doctrinal",fast,a,(OCoLC)fst01149617,"Theology, Doctrinal",http://id.worldcat.org/fast/1149617,Q3578
"Theology, Doctrinal",fast,a,http://id.worldcat.org/fast/1149617,"Theology, Doctrinal",http://id.worldcat.org/fast/1149617,Q3578
"Theology, Doctrinal",0,a,http://id.loc.gov/authorities/subjects/sh85134686,"Theology, Doctrinal",http://id.worldcat.org/fast/1149617,Q3578
"Theology, Doctrinal.",fast,a,http://id.worldcat.org/fast/1149617,"Theology, Doctrinal",http://id.worldcat.org/fast/1149617,Q3578
"Theology, Doctrinal.",0,a,http://id.loc.gov/authorities/subjects/sh85134686,"Theology, Doctrinal",http://id.worldcat.org/fast/1149617,Q3578
"Theology, Doctrinal--Catholic authors",fast,a--x,(OCoLC)fst01149619,"Theology, Doctrinal--Catholic authors",http://id.worldcat.org/fast/1149619,Q68089
"Theology, Doctrinal--Early church, ca. 30-600",0,a--y,,"Theology, Doctrinal;30-600;Theology, Doctrinal--Early church",http://id.worldcat.org/fast/1149617;http://id.worldcat.org/fast/1355906;http://id.worldcat.org/fast/1907240,Q3578;Q4180;Q68019
"Theology, Doctrinal--Early works to 1800",0,a--v,http://id.loc.gov/authorities/subjects/sh2008112880,"Theology, Doctrinal;Early works",http://id.worldcat.org/fast/1149617;http://id.worldcat.org/fast/1411636,Q3578;Q300
"Theology, Doctrinal--Early works to 1800",0,a--v,,"Theology, Doctrinal;Early works",http://id.worldcat.org/fast/1149617;http://id.worldcat.org/fast/1411636,Q3578;Q300
"Theology, Doctrinal--Early works to 1800.",0,a--v,,"Theology, Doctrinal;Early works",http://id.worldcat.org/fast/1149617;http://id.worldcat.org/fast/1411636,Q3578;Q300
"Theology, Doctrinal--Early works to 1800.",0,a--v,http://id.loc.gov/authorities/subjects/sh2008112880,"Theology, Doctrinal;Early works",http://id.worldcat.org/fast/1149617;http://id.worldcat.org/fast/1411636,Q3578;Q300
"Theology, Doctrinal--History--Middle Ages, 600-1500",0,a--x--y,,"Theology, Doctrinal;History;500-1500;Theology, Doctrinal--Middle Ages",http://id.worldcat.org/fast/1149617;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1355938;http://id.worldcat.org/fast/1907241,Q3578;Q6879;Q4252;Q10806
"Theology, Doctrinal--History--Middle Ages, 600-1500--Early works to 1800",0,a--x--y--v,,"Theology, Doctrinal;History;500-1500;Theology, Doctrinal--Middle Ages;Early works",http://id.worldcat.org/fast/1149617;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1355938;http://id.worldcat.org/fast/1907241;http://id.worldcat.org/fast/1411636,Q3578;Q6879;Q4252;Q10806;Q300
"Theology, Doctrinal--History--Middle Ages, 600-1500--Early works to 1800.",0,a--x--y--v,,"Theology, Doctrinal;History;500-1500;Theology, Doctrinal--Middle Ages;Early works",http://id.worldcat.org/fast/1149617;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1355938;http://id.worldcat.org/fast/1907241;http://id.worldcat.org/fast/1411636,Q3578;Q6879;Q4252;Q10806;Q300
"Theology, Doctrinal--History--Middle Ages, 600-1500--Sources",0,a--x--y--v,,"Theology, Doctrinal;History;500-1500;Theology, Doctrinal--Middle Ages;Sources",http://id.worldcat.org/fast/1149617;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1355938;http://id.worldcat.org/fast/1907241;http://id.worldcat.org/fast/1423900,Q3578;Q6879;Q4252;Q10806;Q2769
"Theology, Doctrinal--History--Middle Ages, 600-1500--Sources.",0,a--x--y--v,,"Theology, Doctrinal;History;500-1500;Theology, Doctrinal--Middle Ages;Sources",http://id.worldcat.org/fast/1149617;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1355938;http://id.worldcat.org/fast/1907241;http://id.worldcat.org/fast/1423900,Q3578;Q6879;Q4252;Q10806;Q2769
"Theology, Doctrinal--Middle Ages",fast,a--x,(OCoLC)fst01907241,"Theology, Doctrinal--Middle Ages",http://id.worldcat.org/fast/1907241,Q10806
"Theology, Doctrinal--Middle Ages, 600-1500--Early works to 1800",0,a--y--v,,"Theology, Doctrinal;500-1500;Theology, Doctrinal--Middle Ages;Early works",http://id.worldcat.org/fast/1149617;http://id.worldcat.org/fast/1355938;http://id.worldcat.org/fast/1907241;http://id.worldcat.org/fast/1411636,Q3578;Q4252;Q10806;Q300
"Theology, Doctrinal--Middle Ages.",fast,a--x,(OCoLC)fst01907241,"Theology, Doctrinal--Middle Ages",http://id.worldcat.org/fast/1907241,Q10806
"Theology, Practical",0,a,,"Theology, Practical",http://id.worldcat.org/fast/1149637,Q12593
"Theology, Practical",fast,a,(OCoLC)fst01149637,"Theology, Practical",http://id.worldcat.org/fast/1149637,Q12593
"Theology, Practical--Early works to 1800",0,a--v,,"Theology, Practical;Early works",http://id.worldcat.org/fast/1149637;http://id.worldcat.org/fast/1411636,Q12593;Q300
"Theology, Practical--Early works to 1800.",0,a--v,,"Theology, Practical;Early works",http://id.worldcat.org/fast/1149637;http://id.worldcat.org/fast/1411636,Q12593;Q300
Theology.,fast,a,http://id.worldcat.org/fast/1149559,Theology,http://id.worldcat.org/fast/1149559,Q4290
Theology--Dictionaries,0,a--v,http://id.loc.gov/authorities/subjects/sh85134679,Theology;Dictionaries,http://id.worldcat.org/fast/1149559;http://id.worldcat.org/fast/1423826,Q4290;Q3041
Theology--Dictionaries--Latin--Early works to 1800,0,a--v--x--v,,Theology;Dictionaries;Latin language;Early works,http://id.worldcat.org/fast/1149559;http://id.worldcat.org/fast/1423826;http://id.worldcat.org/fast/993125;http://id.worldcat.org/fast/1411636,Q4290;Q3041;Q4170;Q300
Theology -- Early works to 1800,ds-subject,,,Theology;Early works,http://id.worldcat.org/fast/1149559;http://id.worldcat.org/fast/1411636,Q4290;Q300
Theology--Early works to 1800,0,a--v,,Theology;Early works,http://id.worldcat.org/fast/1149559;http://id.worldcat.org/fast/1411636,Q4290;Q300
Theology--Early works to 1800,0,a--v,http://id.loc.gov/authorities/subjects/sh93009683,Theology;Early works,http://id.worldcat.org/fast/1149559;http://id.worldcat.org/fast/1411636,Q4290;Q300
Theology--Early works to 1800.,0,a--v,http://id.loc.gov/authorities/subjects/sh93009683,Theology;Early works,http://id.worldcat.org/fast/1149559;http://id.worldcat.org/fast/1411636,Q4290;Q300
Theology--Early works to 1800.,0,a--v,,Theology;Early works,http://id.worldcat.org/fast/1149559;http://id.worldcat.org/fast/1411636,Q4290;Q300
Theology--Germany--Regensburg--Early works to 1800,0,a--z--z--v,,Theology;Germany--Regensburg;Early works,http://id.worldcat.org/fast/1149559;http://id.worldcat.org/fast/1206867;http://id.worldcat.org/fast/1411636,Q4290;Q48346;Q300
Theology History,openn-keywords,,,Theology;History,http://id.worldcat.org/fast/1149559;http://id.worldcat.org/fast/958235,Q4290;Q6879
Theology History,openn-subjects,,https://lccn.loc.gov/sh93009684,Theology;History,http://id.worldcat.org/fast/1149559;http://id.worldcat.org/fast/958235,Q4290;Q6879
"Theology--History--Early church, ca. 30-600",0,a--x--y,,Theology;History;30-600;Theology--Early church,http://id.worldcat.org/fast/1149559;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1355906;http://id.worldcat.org/fast/1907238,Q4290;Q6879;Q4180;Q68031
"Theology--History--Early church, ca. 30-600",0,a--x--y,http://id.loc.gov/authorities/subjects/sh93009685,Theology;History;30-600;Theology--Early church,http://id.worldcat.org/fast/1149559;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1355906;http://id.worldcat.org/fast/1907238,Q4290;Q6879;Q4180;Q68031
"Theology--History--Early church, ca. 30-600.",0,a--x--y,http://id.loc.gov/authorities/subjects/sh93009685,Theology;History;30-600;Theology--Early church,http://id.worldcat.org/fast/1149559;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1355906;http://id.worldcat.org/fast/1907238,Q4290;Q6879;Q4180;Q68031
"Theology--History--Middle Ages, 600-1500",0,a--x--y,http://id.loc.gov/authorities/subjects/sh93009686,Theology;History;500-1500;Theology--Middle Ages,http://id.worldcat.org/fast/1149559;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1355938;http://id.worldcat.org/fast/1907239,Q4290;Q6879;Q4252;Q68032
"Theology--History--Middle Ages, 600-1500.",0,a--x--y,http://id.loc.gov/authorities/subjects/sh93009686,Theology;History;500-1500;Theology--Middle Ages,http://id.worldcat.org/fast/1149559;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1355938;http://id.worldcat.org/fast/1907239,Q4290;Q6879;Q4252;Q68032
Theology--Manuscripts,0,a--x,,Theology--Manuscripts,http://id.worldcat.org/fast/1149579,Q68065
Theology--Poetry--Early works to 1800,0,a--v--v,,Theology;Poetry;Early works,http://id.worldcat.org/fast/1149559;http://id.worldcat.org/fast/1423828;http://id.worldcat.org/fast/1411636,Q4290;Q247;Q300
"Theology--Quotations, maxims, etc",0,a--v,,Theology;Quotations,http://id.worldcat.org/fast/1149559;http://id.worldcat.org/fast/1423792,Q4290;Q5944
"Theology--Quotations, maxims, etc.--Early works to 1800",0,a--v--v,,Theology;Quotations;Early works,http://id.worldcat.org/fast/1149559;http://id.worldcat.org/fast/1423792;http://id.worldcat.org/fast/1411636,Q4290;Q5944;Q300
Theology--Study and teaching--Catholic Church,fast,a--x--x,http://id.worldcat.org/fast/1149595,Theology--Study and teaching--Catholic Church,http://id.worldcat.org/fast/1149595,Q7137
Theology--Study and teaching--Catholic Church,0,a--x--x,http://id.loc.gov/authorities/subjects/sh2010116465,Theology--Study and teaching--Catholic Church,http://id.worldcat.org/fast/1149595,Q7137
Theology--Study and teaching--Catholic Church.,0,a--x--x,http://id.loc.gov/authorities/subjects/sh2010116465,Theology--Study and teaching--Catholic Church,http://id.worldcat.org/fast/1149595,Q7137
Theology--Study and teaching--Catholic Church.,fast,a--x--x,http://id.worldcat.org/fast/1149595,Theology--Study and teaching--Catholic Church,http://id.worldcat.org/fast/1149595,Q7137
Theology--Sufism,0,a--x,,Theology;Sufism,http://id.worldcat.org/fast/1149559;http://id.worldcat.org/fast/1137257,Q4290;Q11239
Therapeutics--Early works to 1800,0,a--v,,Therapeutics;Early works,http://id.worldcat.org/fast/1149694;http://id.worldcat.org/fast/1411636,Q12677;Q300
Theravāda Buddhism,fast,a,http://id.worldcat.org/fast/1149721,Theravāda Buddhism,http://id.worldcat.org/fast/1149721,Q27329
Theravāda Buddhism,0,a,http://id.loc.gov/authorities/subjects/sh85134734,Theravāda Buddhism,http://id.worldcat.org/fast/1149721,Q27329
Theravāda Buddhism--Doctrines,0,a--x,,Theravāda Buddhism--Doctrines,http://id.worldcat.org/fast/1149722,Q76379
Thessalonikē (Greece)--Jews--16th century,0,a--x--y,,Greece--Thessalonikē;Jews;Sixteenth century,http://id.worldcat.org/fast/1208613;http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1119851,Q75294;Q323;Q335
Thessalonikē (Greece)--Jews--19th century,0,a--x--y,,Greece--Thessalonikē;Jews;Nineteenth century,http://id.worldcat.org/fast/1208613;http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1037841,Q75294;Q323;Q3538
Third orders,fast,a,http://id.worldcat.org/fast/1150112,Third orders,http://id.worldcat.org/fast/1150112,Q8266
Third orders,0,a,http://id.loc.gov/authorities/subjects/sh85134893,Third orders,http://id.worldcat.org/fast/1150112,Q8266
Third orders.,fast,a,http://id.worldcat.org/fast/1150112,Third orders,http://id.worldcat.org/fast/1150112,Q8266
Third orders.,0,a,http://id.loc.gov/authorities/subjects/sh85134893,Third orders,http://id.worldcat.org/fast/1150112,Q8266
"Thirty Years' War, 1618-1648",0,a,http://id.loc.gov/authorities/subjects/sh85134910,Thirty Years' War (1618-1648),http://id.worldcat.org/fast/1150141,Q48147
Thomists--Early works to 1800,0,a--v,,Thomists;Early works,http://id.worldcat.org/fast/1150182;http://id.worldcat.org/fast/1411636,Q39114;Q300
Three Weeks (Jewish mourning custom)--Early works to 1800,0,a--v,,Three Weeks (Jewish mourning custom);Early works,http://id.worldcat.org/fast/1896110;http://id.worldcat.org/fast/1411636,Q74996;Q300
Throat--Diseases,0,a--x,http://id.loc.gov/authorities/subjects/sh85135056,Throat--Diseases,http://id.worldcat.org/fast/1150393,Q12673
Throat--Diseases.,0,a--x,http://id.loc.gov/authorities/subjects/sh85135056,Throat--Diseases,http://id.worldcat.org/fast/1150393,Q12673
Thunder--Religious aspects--19th century,0,a--x--y,,Thunder--Religious aspects;Nineteenth century,http://id.worldcat.org/fast/2010007;http://id.worldcat.org/fast/1037841,Q75492;Q3538
Thuringia (Germany)--History--Sources,0,a--x--v,,Germany--Thuringia;History;Sources,http://id.worldcat.org/fast/1223647;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1423900,Q4968;Q6879;Q2769
Thuringia (Germany)--History--Sources.,0,a--x--v,,Germany--Thuringia;History;Sources,http://id.worldcat.org/fast/1223647;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1423900,Q4968;Q6879;Q2769
Tiberias (Israel),0,a,http://id.loc.gov/authorities/names/n82032212,Israel--Tiberias,http://id.worldcat.org/fast/1218733,Q76378
Tides,fast,a,(OCoLC)fst01150792,Tides,http://id.worldcat.org/fast/1150792,Q48381
"Tides--Charts, diagrams, etc",0,a--v,,"Tides;Charts, diagrams, etc.",http://id.worldcat.org/fast/1150792;http://id.worldcat.org/fast/1423732,Q48381;Q38448
Tides--Early works to 1800,0,a--v,,Tides;Early works,http://id.worldcat.org/fast/1150792;http://id.worldcat.org/fast/1411636,Q48381;Q300
Tiger--Pictorial works--Specimens,0,a--v--v,,Tiger;Pictorial works;Specimens,http://id.worldcat.org/fast/1754648;http://id.worldcat.org/fast/1423874;http://id.worldcat.org/fast/1423861,Q48861;Q240;Q239
Tilaks,0,a,http://id.loc.gov/authorities/subjects/sh90001429,Tilaks,http://id.worldcat.org/fast/1150879,Q26900
Tilaks,fast,a,http://id.worldcat.org/fast/1150879,Tilaks,http://id.worldcat.org/fast/1150879,Q26900
Time--Early works to 1800,0,a--v,,Time;Early works,http://id.worldcat.org/fast/1151043;http://id.worldcat.org/fast/1411636,Q48300;Q300
Timekeeping,fast,a,(OCoLC)fst01151204,Timekeeping,http://id.worldcat.org/fast/1151204,Q11354
Timekeeping.,fast,a,(OCoLC)fst01151204,Timekeeping,http://id.worldcat.org/fast/1151204,Q11354
Timekeeping--Early works to 1800,0,a--v,,Timekeeping;Early works,http://id.worldcat.org/fast/1151204;http://id.worldcat.org/fast/1411636,Q11354;Q300
Timekeeping--Early works to 1800.,0,a--v,,Timekeeping;Early works,http://id.worldcat.org/fast/1151204;http://id.worldcat.org/fast/1411636,Q11354;Q300
Timekeeping--Islamic Empire--Early works to 1800,0,a--z--v,,Timekeeping;Islamic Empire;Early works,http://id.worldcat.org/fast/1151204;http://id.worldcat.org/fast/1244134;http://id.worldcat.org/fast/1411636,Q11354;Q11211;Q300
Timekeeping--Religious aspects--Islam--Early works to 1800,0,a--x--x--v,,Timekeeping;Islam;Early works,http://id.worldcat.org/fast/1151204;http://id.worldcat.org/fast/979776;http://id.worldcat.org/fast/1411636,Q11354;Q3549;Q300
Timekeeping--Religious aspects--Islam--Early works to 1800.,0,a--x--x--v,,Timekeeping;Islam;Early works,http://id.worldcat.org/fast/1151204;http://id.worldcat.org/fast/979776;http://id.worldcat.org/fast/1411636,Q11354;Q3549;Q300
Time measurements,fast,a,http://id.worldcat.org/fast/1151135,Time measurements,http://id.worldcat.org/fast/1151135,Q170
Time measurements.,fast,a,http://id.worldcat.org/fast/1151135,Time measurements,http://id.worldcat.org/fast/1151135,Q170
Time measurements--Early works to 1800,0,a--v,,Time measurements;Early works,http://id.worldcat.org/fast/1151135;http://id.worldcat.org/fast/1411636,Q170;Q300
Time measurements--Early works to 1800.,0,a--v,,Time measurements;Early works,http://id.worldcat.org/fast/1151135;http://id.worldcat.org/fast/1411636,Q170;Q300
Time--Religious aspects--Hinduism,0,a--x--x,http://id.loc.gov/authorities/subjects/sh2020004665,Time--Religious aspects--Hinduism,http://id.worldcat.org/fast/1151063,Q27041
Time--Religious aspects--Hinduism,fast,a--x--x,http://id.worldcat.org/fast/1151063,Time--Religious aspects--Hinduism,http://id.worldcat.org/fast/1151063,Q27041
Timurids--Early works to 1800,0,a--v,,Timurids;Early works,http://id.worldcat.org/fast/1151270;http://id.worldcat.org/fast/1411636,Q48784;Q300
Tipiṭaka Abhidhammapiṭaka,ds-subject,,,Tipiṭaka. Abhidhammapiṭaka,http://id.worldcat.org/fast/1357359,Q76574
Tir à l'arc--Japon,6,a--z,,Archery;Japan,http://id.worldcat.org/fast/813043;http://id.worldcat.org/fast/1204082,Q4895;Q12622
Tir à l'arc--Japon--1600-1868 (Époque d'Edo)--Sources,6,a--z--y--v,,Archery;Japan;1600-1868;Sources,http://id.worldcat.org/fast/813043;http://id.worldcat.org/fast/1204082;http://id.worldcat.org/fast/1355642;http://id.worldcat.org/fast/1423900,Q4895;Q12622;Q12634;Q2769
Tir à l'arc--Japon--16e siècle--Sources,6,a--z--y--v,,Archery;Japan;Sixteenth century;Sources,http://id.worldcat.org/fast/813043;http://id.worldcat.org/fast/1204082;http://id.worldcat.org/fast/1119851;http://id.worldcat.org/fast/1423900,Q4895;Q12622;Q335;Q2769
Tir à l'arc--Japon--17e siècle--Sources,6,a--z--y--v,,Archery;Japan;Seventeenth century;Sources,http://id.worldcat.org/fast/813043;http://id.worldcat.org/fast/1204082;http://id.worldcat.org/fast/1113663;http://id.worldcat.org/fast/1423900,Q4895;Q12622;Q2771;Q2769
Tir à l'arc--Japon--Jusqu'à 1868,6,a--z--y,,Archery;Japan,http://id.worldcat.org/fast/813043;http://id.worldcat.org/fast/1204082,Q4895;Q12622
Tir à l'arc--Japon--Sources,6,a--z--v,,Archery;Japan;Sources,http://id.worldcat.org/fast/813043;http://id.worldcat.org/fast/1204082;http://id.worldcat.org/fast/1423900,Q4895;Q12622;Q2769
Tīrthaṅkaras,fast,a,http://id.worldcat.org/fast/1160208,Tīrthaṅkaras,http://id.worldcat.org/fast/1160208,Q27375
Tīrthaṅkaras,0,a,http://id.loc.gov/authorities/subjects/sh91001063,Tīrthaṅkaras,http://id.worldcat.org/fast/1160208,Q27375
Tīrthaṅkaras--Art,0,a--v,,Tīrthaṅkaras;Art,http://id.worldcat.org/fast/1160208;http://id.worldcat.org/fast/1423702,Q27375;Q38573
Tīrthaṅkaras--Early works to 1800,0,a--v,,Tīrthaṅkaras;Early works,http://id.worldcat.org/fast/1160208;http://id.worldcat.org/fast/1411636,Q27375;Q300
Tirupati (India),0,a,,India--Tirupati,http://id.worldcat.org/fast/1202947,Q27147
Tirupati (India),0,a,http://id.loc.gov/authorities/names/n50066442,India--Tirupati,http://id.worldcat.org/fast/1202947,Q27147
Tishri,0,a,http://id.loc.gov/authorities/subjects/sh85135584,Tishri,http://id.worldcat.org/fast/1151476,Q76433
Tishri,fast,a,http://id.worldcat.org/fast/1151476,Tishri,http://id.worldcat.org/fast/1151476,Q76433
Tithes--Guatemala--History--16th century--Sources,0,a--z--x--y--v,,Tithes;Guatemala;History;Sixteenth century;Sources,http://id.worldcat.org/fast/1151614;http://id.worldcat.org/fast/1205154;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1119851;http://id.worldcat.org/fast/1423900,Q66936;Q4232;Q6879;Q335;Q2769
Tithes--Mexico--History--16th century--Sources,0,a--z--x--y--v,,Tithes;Mexico;History;Sixteenth century;Sources,http://id.worldcat.org/fast/1151614;http://id.worldcat.org/fast/1211700;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1119851;http://id.worldcat.org/fast/1423900,Q66936;Q7744;Q6879;Q335;Q2769
Titres de propriété--Angleterre--Hampshire,6,a--z--z,,Land titles;England--Hampshire,http://id.worldcat.org/fast/991438;http://id.worldcat.org/fast/1207400,Q38974;Q48438
Titres de propriété--Angleterre--Yorkshire,6,a--z--z,,Land titles;England--Yorkshire,http://id.worldcat.org/fast/991438;http://id.worldcat.org/fast/1213252,Q38974;Q4304
Titres de propriété--Autriche--Basse-Autriche,6,a--z--z,,Land titles;Austria--Lower Austria,http://id.worldcat.org/fast/991438;http://id.worldcat.org/fast/1205790,Q38974;Q68080
Toledo (Spain)--History--Early works to 1800,0,a--x--v,,Spain--Toledo;History;Early works,http://id.worldcat.org/fast/1204571;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1411636,Q7141;Q6879;Q300
Tolls--France--Tarascon (Bouches-du-Rhône)--History--14th century--Sources,0,a--z--z--x--y--v,,Tolls;France--Tarascon (Bouches-du-Rhône);History;Fourteenth century;Sources,http://id.worldcat.org/fast/1152293;http://id.worldcat.org/fast/1312823;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/933420;http://id.worldcat.org/fast/1423900,Q67101;Q67100;Q6879;Q295;Q2769
Tombs,fast,a,(OCoLC)fst01152439,Tombs,http://id.worldcat.org/fast/1152439,Q11496
Tombs--Religious aspects--Islam--Early works to 1800,0,a--x--x--v,(uri) http://id.loc.gov/authorities/subjects/sh85135935,Tombs;Islam;Early works,http://id.worldcat.org/fast/1152439;http://id.worldcat.org/fast/979776;http://id.worldcat.org/fast/1411636,Q11496;Q3549;Q300
Tombs--Religious aspects--Islam--Early works to 1800.,0,a--x--x--v,(uri) http://id.loc.gov/authorities/subjects/sh85135935,Tombs;Islam;Early works,http://id.worldcat.org/fast/1152439;http://id.worldcat.org/fast/979776;http://id.worldcat.org/fast/1411636,Q11496;Q3549;Q300
Tonarius,fast,a,http://id.worldcat.org/fast/1152483,Tonarius,http://id.worldcat.org/fast/1152483,Q4806
Tonarius,0,a,http://id.loc.gov/authorities/subjects/sh85135967,Tonarius,http://id.worldcat.org/fast/1152483,Q4806
Tonarius.,0,a,http://id.loc.gov/authorities/subjects/sh85135967,Tonarius,http://id.worldcat.org/fast/1152483,Q4806
Tonarius.,fast,a,http://id.worldcat.org/fast/1152483,Tonarius,http://id.worldcat.org/fast/1152483,Q4806
Tonarius--Early works to 1800,0,a--v,,Tonarius;Early works,http://id.worldcat.org/fast/1152483;http://id.worldcat.org/fast/1411636,Q4806;Q300
Tonsure--Hinduism,fast,a--x,http://id.worldcat.org/fast/2027329,Tonsure--Hinduism,http://id.worldcat.org/fast/2027329,Q26733
Tonsure--Hinduism,0,a--x,http://id.loc.gov/authorities/subjects/sh2021002776,Tonsure--Hinduism,http://id.worldcat.org/fast/2027329,Q26733
Tonsure--Hinduism--Early works to 1800,0,a--x--v,,Tonsure--Hinduism;Early works,http://id.worldcat.org/fast/2027329;http://id.worldcat.org/fast/1411636,Q26733;Q300
Toothpicks--Religious aspects--Islam--Early works to 1800,0,a--x--x--v,,Toothpicks;Islam;Early works,http://id.worldcat.org/fast/1152645;http://id.worldcat.org/fast/979776;http://id.worldcat.org/fast/1411636,Q63793;Q3549;Q300
Torah (The Hebrew word)--Early works to 1800,0,a--v,,Torah (The Hebrew word);Early works,http://id.worldcat.org/fast/1152710;http://id.worldcat.org/fast/1411636,Q75055;Q300
Torah cases--Specimens,0,a--v,,Torah cases;Specimens,http://id.worldcat.org/fast/1152712;http://id.worldcat.org/fast/1423861,Q75011;Q239
Torah ornaments--Early works to 1800,0,a--v,,Torah ornaments;Early works,http://id.worldcat.org/fast/1152713;http://id.worldcat.org/fast/1411636,Q75000;Q300
