name_as_recorded,role,name_agr,source_authority_uri,instance_of_add,authorized_label_add,structured_value_add,ds_id_add,ds_qid_add,instance_of,authorized_label,structured_value,ds_qid
"Bāʻūnīyah, ʻĀʼishah bint Yūsuf, -1516 or 1517",author,باعونية، عائشة بنت يوسف، -1516 or 1517,,,,,,,human,'A'isha al-Ba'uniyya,Q12222083,Q12377
"ʻAshmāwī, ʻAbd al-Laṭīf ibn Sharaf al-Dīn, active 17th century",author,عشماوي، عبد اللطيف بن شرف الدين، active 17th century,,human,ʻAbd al-Laṭīf ibn Sharaf al-Dīn ʻAshmāwī,Q131748536,DSNAME7752,Q68362,,,,
"Qaṭāriyah, Ṭāha Maḥmūd ʻAlī ʻAbd al-Raḥmān, active 19th century",scribe,قطارية، طه محمود علي عبد الرحمن، active 19th century,,human,Ṭāha Maḥmūd ʻAlī ʻAbd al-Raḥmān Qaṭāriyah,Q131748537,DSNAME7753,Q68363,,,,
"Ibn Maʻṣūm, ʻAlī ibn Aḥmad, 1642-approximately 1707",author,ابن معصوم، علي بن احمد، 1642-approximately 1707,,,,,,,human,ʿAlī Ibn-Aḥmad Ibn-Maʿṣūm,Q55888825,Q54216
"Ibn Rūmī, ʻAlī ibn Ḥasan, active 18th century",scribe,ابن رومي، علي بن حسن، active 18th century,,human,ʻAlī ibn Ḥasan Ibn Rūmī,Q131748538,DSNAME7754,Q68364,,,,
"Damanhūrī, Aḥmad ibn ʻAbd al-Munʻim",author,دمنهوري، احمد بن عبد المنعم,,,,,,,human,Ahmad Damanhuri,Q12178566,Q12378
"Nashwān ibn Saʻīd al-Ḥimyarī, -1178",author,نشوان بن سعيد الحميري، -1178,http://id.loc.gov/authorities/names/n83043258,,,,,,human,Nashwān ibn Saʻīd al-Ḥimyarī,Q16123037,Q12379
"Ibn Hilāl al-Maqdisī, Aḥmad ibn Muḥammad, 1314 or 1315-1363 or 1364",author,ابن هلال المقدسي، احمد بن محمد، 1314 or 1315-1363 or 1364,http://id.loc.gov/authorities/names/nr94022154 http://id.loc.gov/authorities/names/nr94022154 http://viaf.org/viaf/sourceID/LC%7cnr94022154,,,,,,human,Aḥmad ibn Muḥammad Ibn Hilāl al-Maqdisī,Q122946956,Q12380
"Ibn Khaldūn, 1332-1406",author,ابن خلدون، 1332-1406,,,,,,,human,Ibn Khaldun,Q9294,Q12381
"Maqrīzī, Aḥmad ibn ʻAlī, 1364-1442",author,مقريزي، احمد بن علي، 1364-1442,,,,,,,human,Al-Maqrizi,Q293604,Q12382
"Rassām, ʻAbd al-Fattāḥ ibn Abī Bakr, active 16th century",author,رسام، عبد الفتاح بن ابي بكر، active 16th century,,human,ʻAbd al-Fattāḥ ibn Abī Bakr Rassām,Q131748539,DSNAME7755,Q68365,,,,
"Karmī, Marʻī ibn Yūsuf, -1623 or 1624",author,كرمي، مرعي بن يوسف، -1623 or 1624,,,,,,,human,Mar'i al-Karmi,Q25451884,Q12383
"Shirbīnī, Aḥmad ibn ʻUmar Ḥamīd",scribe,شربيني، احمد بن عمر حميد,,,,,,,,,,
"Shabāsī, Ibrāhīm",scribe,شباسي، ابراهيم,,,,,,,,,,
"Ḥamawī, Aḥmad ibn Muḥammad, -1686 or 1687",author,حموي، احمد بن محمد، -1686 or 1687,http://id.loc.gov/authorities/names/n86099939 http://id.loc.gov/authorities/names/n86099939 http://viaf.org/viaf/sourceID/LC%7cn86099939,,,,,,human,Aḥmad ibn Muḥammad Ḥamawī,Q122946986,Q12477
"Mālikī, Yūsuf Saʻīd, active 19th century",author,مالي، يوسف سعيد، active 19th century,,human,Yūsuf Saʻīd Mālikī,Q131748540,DSNAME7756,Q68366,,,,
"Jabartī, ʻAbd al-Raḥmān, 1754-1822",author,جبرتي، عبد الرحمن، 1754-1822,,human,Al-Jabarti,Q658401,DSNAME7757,Q68367,,,,
"Ḥamawī, ʻAlī ibn Dāwūd",author,حموي، علي بن داود,,,,,,,,,,
"Qalʻāwī, Muṣṭafá ibn Muḥammad, 1745-1815",author,قلعاوي، مصطفى بن محمد، 1745-1815,,human,Muṣṭafá ibn Muḥammad Qalʻāwī,Q131398908,DSNAME7758,Q68368,,,,
"Ghazālī, Muḥammad, active before 1714",author,غزالي، محمد، active before 1714,,human,Muḥammad Ghazālī,Q131398909,DSNAME7759,Q68369,,,,
"Badīr, Muḥammad, active 19th century",author,بدير، محمد، active 19th century,,human,Muḥammad Badīr,Q131748541,DSNAME7760,Q68370,,,,
"Tirmidhī, Muḥammad ibn ʻĪsá, -892",author,ترمذي، محمد بن عيسى، -892,,,,,,,human,Abu Isa at-Tirmidhi,Q293578,Q12384
"Lakhmī, Muḥammad ibn Abī Bakr, active 13th century",scribe,لخمي، محمد بن ابي بكر، active 13th century,,human,Muḥammad ibn Abī Bakr Lakhmī,Q131748542,DSNAME7761,Q68371,,,,
"Baghdādī, ʻAbd al-Qādir, active 13th century",scribe,بغدادي، عبد القادر، active 13th century,,human,ʻAbd al-Qādir Baghdādī,Q131748543,DSNAME7762,Q68372,,,,
"Qārī al-Harawī, ʻAlī ibn Sulṭān Muḥammad, -1605 or 1606",author,قاري الهروي، علي بن سلطان محمد، -1605 or 1606,http://id.loc.gov/authorities/names/n82091823,,,,,,human,Ali al-Qari,Q2836379,Q12385
"Jamal, Sulaymān ibn ʻUmar, -1789 or 1790",author,جمل، سليمان بن عمر، -1789 or 1790,http://id.loc.gov/authorities/names/nr90010081,,,,,,human,Sulaimān Ibn-ʿUmar al- Ǧamal al-ʿUǧaili,Q113785768,Q12386
"ʻAzīzī, Muḥammad ibn Muḥammad, active 18th century",scribe,عزيزي، محمد بن محمد، active 18th century,,human,Muḥammad ibn Muḥammad ʻAzīzī,Q131748544,DSNAME7763,Q68373,,,,
"Suhaylī, ʻAbd al-Raḥmān ibn ʻAbd Allāh, 1114 or 1115-1185",author,سهيلي، عبد الرحمن بن عبد الله، 1114 or 1115-1185,http://id.loc.gov/authorities/names/n85230420,,,,,,human,Al-Suhayli,Q4703267,Q12294
"Azdī, Ḥasan ibn Abī ʻAbd Allāh, active 13th century",scribe,ازدي، حسن بن ابي عبد الله، active 13th century,,,,,,,human,Ḥasan ibn Abī ʻAbd Allāh Azdī,Q121464718,Q12387
"Kalāʻī, Sulaymān ibn Mūsá, 1170-1237",author,كلاعي، سليمان بن موسى، 1170-1237,,,,,,,human,Aburrebii ibn Salim Elcolaí,Q11904044,Q12388
"Ibn Sayyid al-Nās, Muḥammad ibn Muḥammad, 1273?-1334",author,ابن سيد الناس، محمد بن محمد، 1273?-1334,,,,,,,human,Fatḥ al-Din Ibn Sayyid al-Nās,Q6536228,Q12389
"ʻIrāqī, ʻAbd al-Raḥīm ibn al-Ḥusayn, 1325-1404",author,عراقي، عبد الرحيم بن الحسين، 1325-1404,,,,,,,human,Abd al-Rahim ibn al-Husain al-'Iraqi,Q4664581,Q12390
"Khalīlī, Yāsīn ibn Muḥammad, -1675 or 1676",author,خليلي، يس بن محمد، -1675 or 1676,,human,Yāsīn ibn Muḥammad Khalīlī,Q131748545,DSNAME7764,Q68374,,,,
"Ibn ʻAllān, Muḥammad ʻAlī ibn Muḥammad, 1588-1648",author,ابن علان، محمد علي بن محمد، 1588-1648,,,,,,,human,Muḥammad ʻAlī ibn Muḥammad Ibn ʻAllān,Q16126562,Q12391
"Ḥalabī, Ibrāhīm ibn Muḥammad, -1549 or 1550",author,حلبي، ابراهيم بن محمد، -1549 or 1550,,,,,,,human,Ibrāhīm al-Ḥalabī,Q4195341,Q12392
"ʻUrbakīrī Yaḥyá Afandīʹzādah Ayyūb Ṣābir, active 19th century",scribe,عربكيري يحيى افندي‌زادة ايوب صابر، active 19th century,,human,ʻUrbakīrī Yaḥyá Afandīʹzādah Ayyūb Ṣābir,Q131748546,DSNAME7765,Q68375,,,,
"Ibn Ḥajar al-Haythamī, Aḥmad ibn Muḥammad, approximately 1503-approximately 1566",author,ابن حجر الهيثمي، احمد بن محمد، approximately 1503-approximately 1566,http://id.loc.gov/authorities/names/n82165741,,,,,,human,Ibn Hajar al-Haytami,Q3147445,Q12334
"Nabtītī, ʻAlī ibn ʻAbd al-Qādir, -approximately 1655",author,نبتيتي، علي بن عبد القادر، -approximately 1655,,,,,,,human,ʻAlī ibn ʻAbd al-Qādir Nabtītī,Q16122811,Q54325
"Nūr al-Dīn al-Ḥalabī, ʻAlī ibn Ibrāhīm, 1567 or 1568-1635",author,نور الدين الحلبي، علي بن ابراهيم، 1567 or 1568-1635,,,,,,,human,ʻAlī Ḥasan ʻAlī ʻAbd al-Ḥamīd,Q12198098,Q12393
"Shāriḥ al-Kanz, Aḥmad ibn Muḥammad, active 18th century",scribe,شارح الكنز، احمد بن محمد، active 18th century,,human,Aḥmad ibn Muḥammad Shāriḥ al-Kanz,Q131748547,DSNAME7766,Q68376,,,,
"Simillāwī, ʻAbd al-Muʻṭī ibn Sālim, -1715",author,سملاوي، عبد المعطي بن سال، -1715,,,,,,,human,ʻAbd al-Muʻṭī ibn Sālim Simillāwī,Q122947966,Q12324
"Ibn al-Rāʻī, Ibrāhīm ibn Murād, active 18th century",author,ابن الراعي، ابراهيم بن مراد، active 18th century,,human,Ibrāhīm ibn Murād Ibn al-Rāʻī,Q131748548,DSNAME7767,Q68377,,,,
"Manṣūrī, ʻAlī ibn Sulaymān, -1722",author,منصوري، علي بن سليمان، 1722,,human,ʻAlī ibn Sulaymān Manṣūrī,Q131398910,DSNAME7768,Q68378,,,,
"Suḥaymī, Aḥmad ibn Muḥammad, -1764",author,سحيمي، احمد بن محمد، -1764,,human,Aḥmad ibn Muḥammad Suḥaymī,Q131398911,DSNAME7769,Q68379,,,,
"Fārisī, ʻAbd Allāh ibn ʻAlī, active 19th century",author,فارسي، عبد الله بن علي، active 19th century,,human,ʻAbd Allāh ibn ʻAlī Fārisī,Q131748549,DSNAME7770,Q68380,,,,
"Makkī, ʻIwaḍ Aḥmad ibn al-Ḥaram, active 19th century",scribe,مكي، عوض احمد بن الحرم، active 19th century,,human,ʻIwaḍ Aḥmad ibn al-Ḥaram Makkī,Q131748550,DSNAME7771,Q68381,,,,
"Manshalīlī, ʻAlī, active 1795",author,منشليلي، علي، active 1795,,human,ʻAlī Manshalīlī,Q131398912,DSNAME7772,Q68382,,,,
"Dunūshahrī, Muḥammad ibn Aḥmad",scribe,دنوشهري، محمد بن احمد,,,,,,,,,,
"Ujhūrī, ʻAlī ibn Muḥammad, 1559 or 1560-1656",author,اجهوري، علي بن محمد، 1559 or 1560-1656,,human,ʻAlī ibn Muḥammad Ujhūrī,Q131398913,DSNAME7773,Q68383,,,,
"Turūḥī, ʻĀmir ibn ʻĀmir",scribe,تروحي، عامر بن عامر,,,,,,,,,,
"Abū Nuʻaym al-Iṣbahānī, Aḥmad ibn ʻAbd Allāh, 948-1038",author,ابو نعيم الاصبهاني، احمد بن عبد الله، 948-1038,,,,,,,human,Abu Nu`aym,Q2822174,Q12271
"ʻĀmir ibn Khamīs, approximately 1067-1157",author,عامر بن خميس، approximately 1067-1157,,human,ʻĀmir ibn Khamīs,Q55908970,DSNAME7774,Q68384,,,,
"Ibn Ẓafar, Muḥammad ibn ʻAbd Allāh, 1104-1169",author,ابن ظفر، محمد بن عبد الله، 1104-1169,,,,,,,human,Ibn Zafar,Q1299570,Q12395
"Shaṭṭanūfī, ʻAlī ibn Yūsuf, 1246?-1314",author,شطنوفي، علي بن يوسف، 1246?-1314,,,,,,,human,ʿAlī Ibn-Yūsuf aš- Šaṭṭanūfī,Q94898414,Q54733
"Khuwaydam, Aḥmad ibn Muḥyī al-Dīn, active 17th century",scribe,خويدم، احمد بن محيي الدين، active 17th century،,,human,Aḥmad ibn Muḥyī al-Dīn Khuwaydam,Q131748551,DSNAME7775,Q68385,,,,
"Subkī, Tāj al-Dīn ʻAbd al-Wahhāb ibn ʻAlī, approximately 1327-1370",author,سبكي، تاج الدين عبد الوهاب بن علي، approximately 1327-1370,,,,,,,human,Taj al-Din al-Subki,Q12201802,Q12396
Muḥammad ibn Nājī,author,محمد بن ناجي,,,,,,,human,Muhammad bin Nayef,Q455341,Q12397
"Bakkār, Aḥmad ibn Ibrāhīm, active 17th century",scribe,بكار، احمد بن ابراهيم، active 17th century,,human,Aḥmad ibn Ibrāhīm Bakkār,Q131748552,DSNAME7776,Q68386,,,,
"ʻUthmānī, Muḥammad ibn ʻAbd al-Raḥmān, active 1378",author,عثماني، محمد بن عبد الرحمن، active 1378,,human,Muḥammad ibn ʻAbd al-Raḥmān ʻUthmānī,Q131398915,DSNAME7777,Q68387,,,,
"Ibn Qāḍī Shuhbah, Abū Bakr ibn Aḥmad, 1377-1448",author,ابن قاضي شهبة، ابو بكر بن احمد، 1377-1448,,,,,,,human,Abū Bakr ibn Aḥmad Ibn Qāḍī Shuhbah,Q85461758,Q12398
"Ṣaffūrī, ʻAlī ibn ʻAbd al-Raḥmān",author,صفوري، علي بن عبد الرحمن,,,,,,,,,,
ʻAlī Dhīb ibn Muḥammad,scribe,علي ذيب بن محمد,,,,,,,,,,
"Suʻūdī, Muḥammad ibn ʻAbd al-Raḥmān, active 15th century",author,سعودي، محمد بن عبد الرحمن، active 15th century,,human,Muḥammad ibn ʻAbd al-Raḥmān Suʻūdī,Q131398916,DSNAME7778,Q68388,,,,
"Aḥsāʼī, Aḥmad ibn Sulaymān, active 17th century",scribe,احسائي، احمد بن سليمان، active 17th century,,human,Aḥmad ibn Sulaymān Aḥsāʼī,Q131748553,DSNAME7779,Q68389,,,,
"Yamanī, Muḥammad ibn Jābir, active 18th century",scribe,يمني، محمد بن جابر، active 18th century,,human,Muḥammad ibn Jābir Yamanī,Q131748554,DSNAME7780,Q68390,,,,
"Tādhifī, Muḥammad ibn Yaḥyá, 1493 or 1494-1555 or 1556",author,تاذفي، محمد بن يحيى، 1493 or 1494-1555 or 1556,,human,Muḥammad ibn Yaḥyá Tādhifī,Q131398917,DSNAME7781,Q68391,,,,
"Suyūṭī, Muḥammad, active 19th century",scribe,سيوطي، محمد، active 19th century,,human,Muḥammad Suyūṭī,Q131748555,DSNAME7782,Q68392,,,,
"Bā Qushayr, Muḥammad ibn Saʻīd, -1666 or 1667",author,با قشير، محمد بن سعيد، -1666 or 1667,,human,Muḥammad ibn Saʻīd Bā Qushayr,Q131748556,DSNAME7783,Q68393,,,,
"Baḍghānī, Burhān al-Dīn ibn Muḥammad, active 17th century",scribe,بضغاني، برهان الدين بن محمد، active 17th century,,human,Burhān al-Dīn ibn Muḥammad Baḍghānī,Q131748557,DSNAME7784,Q68394,,,,
"Ḥasan, al-Ḥasan ʻAlī, active 18th century",scribe,حسن، الحسن علي active 18th century,,human,al-Ḥasan ʻAlī Ḥasan,Q131748558,DSNAME7785,Q68395,,,,
"Ibn al-Ṣabbāgh, Muḥammad ibn Abī al-Qāsim",author,ابن الصباغ، محمد بن ابي القاسم,,,,,,,human,Muḥammad Ibn-Abi-'l-Qāsim Ibn-aṣ-Ṣabbāġ,Q113398432,Q12399
"Shabrāmallisī, ʻAlī ibn ʻAlī, 1588 or 1589-1676 or 1677",author,شبراملسي، علي بن علي، 1588 or 1589-1676 or 1677,,,,,,,human,Alshbrāmlsy,Q105359229,Q12421
"Dimyāṭī, Aḥmad ibn Muḥammad, -1705",author,دمياطي، احمد بن محمد، -1705,http://id.loc.gov/authorities/names/n88218148 http://id.loc.gov/authorities/names/n88218148 http://viaf.org/viaf/sourceID/LC%7cn88218148,,,,,,human,Aḥmad al-Bannā al-Dimyāṭī,Q105360743,Q12422
"Ṣaʻīdī, ʻAbd Allāh Ibrāhīm, active 18th century",scribe,صعيدي، عبد الله ابراهيم، active 18th century,,human,ʻAbd Allāh Ibrāhīm Ṣaʻīdī,Q131748559,DSNAME7786,Q68396,,,,
"Maghribī, Hāshim ibn Muḥammad, active 1735",author,مغربي، هاشم بن محمد، active 1735,,human,Hāshim ibn Muḥammad Maghribī,Q131398918,DSNAME7787,Q68397,,,,
"Qayrawānī, Aḥmad ibn Aḥmad, active 18th century",scribe,قيرواني، احمد بن احمد، active 18th century,,human,Aḥmad ibn Aḥmad Qayrawānī,Q131748560,DSNAME7788,Q68398,,,,
"Rashīdī, Muḥammad ibn Salāmah, active 19th century",author,رشيدي، محمد بن سلامة، active 19th century,,,,,,,human,Muḥammad ibn Salāmah Rashīdī,Q121322487,Q12418
"Rashīdī, Muḥammad ibn Salāmah, active 19th century",author,رشيدي محمد بن سلامة، active 19th century,,,,,,,human,Muḥammad ibn Salāmah Rashīdī,Q121322487,Q12418
"Ḥamūnī, Aḥmad al-Ḥanīf",author,حموني، احمد الحنيف,,,,,,,,,,
"Aḥmadī, Muḥammad ibn Muḥammad, active 17th century",scribe,احمدي، محمد بن محمد، active 17th century,,human,Muḥammad ibn Muḥammad Aḥmadī,Q131748561,DSNAME7789,Q68399,,,,
"Ibn Zanjalah, ʻAbd al-Raḥman ibn Muḥammad, -approximately 1012",author,ابن زنجلة، عبد الرحمن بن محمد، -approximately 1012,,human,Ibn Zanjalah,Q124747853,DSNAME7790,Q68400,,,,
"Sarkhābī, Ibrāhīm ibn Yūsuf, active 16th century",scribe,,,human,Ibrāhīm ibn Yūsuf Sarkhābī,Q131748562,DSNAME7791,Q68401,,,,
"Kirmānī, Muḥammad ibn ʻAlī",author,كرماني، محمد بن علي,,,,,,,,,,
"Thaʻlabī, Aḥmad ibn Muḥammad, -1035",author,ثعلبي، احمد بن محمد، -1035,,,,,,,human,Abu Ishaq al-Tha'labi,Q3015226,Q12423
"Ḥawfī, ʻAlī ibn Ibrāhīm Faḍḍāl ibn Saʻīd, -1039",author,حوفي، علي بن ابراهيم فضال بن سعيد، -1039,,human,ʻAlī ibn Ibrāhīm Faḍḍāl ibn Saʻīd Ḥawfī,Q131398920,DSNAME7792,Q68402,,,,
"Qaysī, Makkī ibn Ḥammūsh, 966-1045",author,قيسي، مكي بن حموش، 966-1045,,,,,,,human,Makkī ibn Ḥammūsh Qaysī,Q22690123,Q12424
"Ṭūsī, Muḥammad ibn al-Ḥasan, 995-1067",author,طوسي، محمد بن الحسن، 995-1067؟,,human,Shaykh Tusi,Q4116347,DSNAME7510,Q67796,,,,
"Shahriyār, ʻAlī ibn Ḥamzah, active 12th century",scribe,شهريار، علي بن حمزة، active 12th century,,human,ʻAlī ibn Ḥamzah Shahriyār,Q131748563,DSNAME7793,Q68403,,,,
"Qushayrī, ʻAbd al-Raḥīm ibn ʻAbd al-Karīm, -1120",author,قشيري، عبد الرحيم بن عبد الكريم، -1120,,human,ʻAbd al-Raḥīm ibn ʻAbd al-Karīm Qushayrī,Q131398921,DSNAME7794,Q68404,,,,
"Murādī, ʻAbd Allāh ibn ʻĪsá, active 12th century",scribe,مرادي، عبد الله بن عيسى، active 12th century,,human,ʻAbd Allāh ibn ʻĪsá Murādī,Q131748564,DSNAME7795,Q68405,,,,
"Ward, ʻAbd Allāh ibn ʻAbd al-Walī, active 18th century",author,ورد، عبد الله بن عبد الولي، active 18th century,,human,ʻAbd Allāh ibn ʻAbd al-Walī Ward,Q131398922,DSNAME7796,Q68406,,,,
"Khāzin al-Baghdādī, ʻAlī ibn Muḥammad, 1279 or 1280-1341",author,خازن البغدادي، علي بن محمد، 1279 or 1280-1341,http://id.loc.gov/authorities/names/n88234458,,,,,,human,Al-Khāzin al-Baghdādī,Q17521123,Q12425
"Baysūnī, ʻAlī ibn Muḥammad, active 16th century",scribe,بيسوني، علي بن محمد، active 16th century,,human,ʻAlī ibn Muḥammad Baysūnī,Q131748565,DSNAME7797,Q68407,,,,
"Bayḍāwī, ʻAbd Allāh ibn ʻUmar, -1286",author,بيضاوي، عبد الله بن عمر، -1286؟,http://id.loc.gov/authorities/names/n82085851,,,,,,human,Baidawi,Q287573,Q12426
"Jābir ibn Ibrāhīm, active 16th century",scribe,جابر بن ابراهيم، active 16th century,,,,,,,,,,
"Fīshī, Muḥammad ibn Aḥmad, active 16th century",scribe,فيشي، محمد بن احمد، active 16th century,,human,Muḥammad ibn Aḥmad Fīshī,Q131748566,DSNAME7798,Q68408,,,,
"Bayḍāwī, ʻAbd Allāh ibn ʻUmar, -1286",author,بيضاوي، عبد الله بن عمر، -1286؟,http://id.loc.gov/authorities/names/n82085851,,,,,,human,Baidawi,Q287573,Q12426
"ʻIṣām al-Asfarāyīnī, Ibrāhīm ibn Muḥammad, 1468 or 1469-1538 or 1539",author,عصام الاسفراييني، ابراهيم بن محمد، 1468 or 1469-1538 or 1539,,,,,,,human,Ibrāhīm ibn Muḥammad ʻIṣām al-Asfarāyīnī,Q25452064,Q12363
"İsmail Hakkı, Bursalı, 1653-1724 or 1725",author,اسماعيل حقي برصلي، 1653-1724 or 1725,,,,,,,human,İsmail Hakkı Bursevî,Q8084303,Q12427
"Hindī, ʻAlīm Allāh",author,هندي، عليم الله,,,,,,,,,,
"Ibn al-Labbān, Muḥammad ibn Aḥmad, 1286-1348",author,ابن اللبان، محمد بن احمد، 1286-1348,http://id.loc.gov/authorities/names/n96903025 http://id.loc.gov/authorities/names/n96903025 http://viaf.org/viaf/sourceID/LC%7cn96903025,,,,,,human,Muḥammad ibn Aḥmad Ibn al-Labbān,Q122946962,Q12428
"Ibn Abī Sharīf, Ibrāhīm ibn Muḥammad, 1433-1517",author,ابن ابي شريف، ابراهيم بن محمد، 1433-1517,,human,Ibrāhīm ibn Muḥammad Ibn Abī Sharīf,Q131398923,DSNAME7799,Q68409,,,,
"Abū al-Saʻūd Muḥammad ibn Muḥammad, 1492 or 1493-1574 or 1575",author,ابو السعود محمد بن محمد، 1492 or 1493-1574 or 1575,,,,,,,human,Ebussuud Effendi,Q4892993,Q12429
"Ḥanīfī ibn Taymūr, active 17th century",scribe,حنيفي بن تيمور، active 17th century,,human,Ḥanīfī ibn Taymūr,Q131748567,DSNAME7800,Q68410,,,,
"Khalkhālī, Ḥusayn al-Ḥusaynī, -1605",author,خلخالي، حسين الحسيني، -1605,,human,Ḥusayn al-Ḥusaynī Khalkhālī,Q131398924,DSNAME7801,Q68411,,,,
"Biqāʻī, ʻAbd al-Raḥmān, active 18th century",author,بقاعي، عبد الرحمن، active 18th century,,human,ʻAbd al-Raḥmān Biqāʻī,Q131398925,DSNAME7802,Q68412,,,,
"Damanhūrī, Aḥmad ibn ʻAbd al-Munʻim",author,دمنهوري، احمد بن عبد المنعم,,,,,,,human,Ahmad Damanhuri,Q12178566,Q12378
"Sharbatlī, Aḥmad ibn Ibrāhīm, active 19th century",scribe,شربتلي، احمد بن ابراهيم، active 19th century,,human,Aḥmad ibn Ibrāhīm Sharbatlī,Q131748568,DSNAME7803,Q68413,,,,
"Shams al-Dīn al-Bābilī, Muḥammad ibn ʻAlāʼ al-Dīn, 1591 or 1592-1666 or 1667",author,شمس الدين البابلي، محمد بن علاء الدين، 1591 or 1592-1666 or 1667,,human,Muḥammad ibn ʻAlāʼ al-Dīn Shams al-Dīn al-Bābilī,Q12219084,DSNAME7804,Q68414,,,,
"Ṭabbākh, Yūsuf ibn Aḥmad, active 18th century",scribe,طباخ، يوسف بن احمد، active 18th century,,human,Yūsuf ibn Aḥmad Ṭabbākh,Q131748569,DSNAME7805,Q68415,,,,
"ʻUmar ibn Ḥamzah, active 14th century",scribe,عمر بن حمزة، active 14th century,,human,ʻUmar ibn Ḥamzah,Q131748570,DSNAME7806,Q68416,,,,
"Naqīb, Muḥammad ibn Yūnus, active 18th century",scribe,نقيب، محمد بن يونس، active 18th century,,human,Muḥammad ibn Yūnus Naqīb,Q131748571,DSNAME7807,Q68417,,,,
"Ḥāzimī, Muḥammad ibn Mūsá, 1154?-1188 or 1189",author,حازمي، محمد بن موسى، 1154?-1188 or 1189,http://id.loc.gov/authorities/names/nr91038815 http://id.loc.gov/authorities/names/nr91038815 http://viaf.org/viaf/sourceID/LC%7cnr91038815,,,,,,human,Muḥammad ibn Mūsá Ḥāzimī,Q122946987,Q12430
"Mālik ibn Anas, -795",author,مالك بن انس، -795,,,,,,,human,Malik ibn Anas,Q312299,Q12431
"Bukhārī, Muḥammad ibn Ismāʻīl, 810-870",author,بخاري، محمد بن اسماعيل، 810-870,http://id.loc.gov/authorities/names/n81055666,,,,,,human,Muḥammad ibn Ismaeel al-Bukhārī,Q241026,Q12270
"Ibn Baṭṭāl, ʻAlī ibn Khalaf, -1057",author,ابن بطال، علي بن خلف، -1057,http://id.loc.gov/authorities/names/no00081742,,,,,,human,Ibn Battal,Q22684461,Q12432
"Baṣrī, ʻAbd Allāh ibn Sālim, 1638 or 1639-1721 or 1722",author,بصري، عبد الله بن سالم، 1638 or 1639-1721 or 1722,,human,ʻAbd Allāh ibn Sālim Baṣrī,Q131398927,DSNAME7574,Q67860,,,,
"Jarrāḥī, Ismāʻīl, active 15th century",author,جراحي، اسماعيل، active 15th century,,human,Ismāʻīl Jarrāḥī,Q131398928,DSNAME7808,Q68418,,,,
"Khaṭīb, ʻAlī ibn Ḥusayn, active 16th century",scribe,خطيب، علي بن حسين، active 16th century,,human,ʻAlī ibn Ḥusayn Khaṭīb,Q131748572,DSNAME7809,Q68419,,,,
"Nawawī, 1233-1277",author,نووي، 1233-1277,http://id.loc.gov/authorities/names/n82009538 http://id.loc.gov/authorities/names/n82009538 http://viaf.org/viaf/sourceID/LC%7cn82009538,,,,,,human,Al-Nawawi,Q293571,Q12416
"Mundhirī, ʻAbd al-ʻAẓīm ibn ʻAbd al-Qawī, 1185-1258",author,منذري، عبد العظيم بن عبد القوي، 1185-1258,,,,,,,human,Mundhirī,Q12193844,Q12433
"Nasāʼī, Aḥmad ibn Shuʻayb, 830 or 831-915",author,نسائي، احمد بن شعيب، 830 or 831-915,,,,,,,human,Al-Nasa'i,Q293535,Q12434
"Kalābādhī, Muḥammad ibn Ibrāhīm, active 10th century",author,كلاباذي، محمد بن ابراهيم، active 10th century,http://id.loc.gov/authorities/names/n83161675 http://id.loc.gov/authorities/names/n83161675 http://viaf.org/viaf/sourceID/LC%7cn83161675,,,,,,human,Abu Bakr al-Kalabadhi,Q334857,Q12435
"Jarīrī, Muʻāfá ibn Zakarīyā, approximately 917-1000",author,جريري، معافى بن زكريا، approximately 917-1000,,human,Muʻāfá ibn Zakarīyā Jarīrī,Q131398929,DSNAME7810,Q68420,,,,
"Quḍāʻī, Muḥammad ibn Salāmah, -1062",author,قضاعي، محمد بن سلامة، -1062,http://id.loc.gov/authorities/names/n88059513,,,,,,human,Al-Quda'i,Q15431116,Q12436
"Bayhaqī, Aḥmad ibn al-Ḥusayn, 994-1066",author,بيهقي، احمد بن الحسين، 994-1066,http://id.loc.gov/authorities/names/n84182370 http://id.loc.gov/authorities/names/n84182370 http://viaf.org/viaf/sourceID/LC%7cn84182370,,,,,,human,Al-Bayhaqi,Q293663,Q12437
"Ibn al-Athīr, Majd al-Dīn al-Mubārak ibn Muḥammad, 1149-1209",author,ابن الاثير، مجد الدين المبارك بن محمد، 1149-1209,,,,,,,human,Majd ad-Dīn Ibn Athir,Q25468769,Q12438
"Ibn al-Athīr, Majd al-Dīn al-Mubārak ibn Muḥammad, 1149-1209",author,ابن الاثير، مجد الدين المبارك بن محمد، 1149-1209,,,,,,,human,Majd ad-Dīn Ibn Athir,Q25468769,Q12438
"Ṣaghānī, al-Ḥasan ibn Muḥammad, 1181-1252",author,صغاني، الحسن بن محمد، 1181-1252,http://id.loc.gov/authorities/names/n84238396 http://id.loc.gov/authorities/names/n84238396 http://viaf.org/viaf/sourceID/LC%7cn84238396,,,,,,human,al-Ḥasan Ibn-Muḥammad Ṣaġānī,Q12186422,Q12314
"Qinawī, Muḥammad ibn Yaʻqūb, active 18th century",scribe,قنوي، محمد بن يعقوب، active 18th century,,human,Muḥammad ibn Yaʻqūb Qinawī,Q131748573,DSNAME7811,Q68421,,,,
