subject_as_recorded,vocab,subfield_codes,source_authority_uri,authorized_label,structured_value,ds_qid
"Alexander Balas, King of Syria, -145 B.C",fast,a;c;d,http://id.worldcat.org/fast/1804028,"Alexander Balas, King of Syria, -145 B.C.",http://id.worldcat.org/fast/1804028,Q3049
"Alexander Balas, King of Syria, -145 B.C",0,a;c;d,http://id.loc.gov/authorities/names/nr94004851,"Alexander Balas, King of Syria, -145 B.C.",http://id.worldcat.org/fast/1804028,Q3049
"Alexander Balas, King of Syria, -145 B.C.",0,a;c;d,http://id.loc.gov/authorities/names/nr94004851,"Alexander Balas, King of Syria, -145 B.C.",http://id.worldcat.org/fast/1804028,Q3049
"Alexander Balas, King of Syria, -145 B.C.",fast,a;c;d,http://id.worldcat.org/fast/1804028,"Alexander Balas, King of Syria, -145 B.C.",http://id.worldcat.org/fast/1804028,Q3049
"Alexander III, Pope, -1181",fast,a;b;c;d,http://id.worldcat.org/fast/1804036,"Alexander III, Pope, -1181",http://id.worldcat.org/fast/1804036,Q7161
"Alexander III, Pope, -1181",0,a;b;c;d,http://id.loc.gov/authorities/names/n82090954,"Alexander III, Pope, -1181",http://id.worldcat.org/fast/1804036,Q7161
"Alexander III, Pope, -1181",0,a;b;c;d,,"Alexander III, Pope, -1181",http://id.worldcat.org/fast/1804036,Q7161
"Alexander III, Pope, -1181.",0,a;b;c;d,http://id.loc.gov/authorities/names/n82090954,"Alexander III, Pope, -1181",http://id.worldcat.org/fast/1804036,Q7161
"Alexander III, Pope, -1181.",fast,a;b;c;d,http://id.worldcat.org/fast/1804036,"Alexander III, Pope, -1181",http://id.worldcat.org/fast/1804036,Q7161
"Alexander VII, Pope, 1599-1667",0,a;b;c;d,http://id.loc.gov/authorities/names/n84121289,"Alexander VII, Pope, 1599-1667",http://id.worldcat.org/fast/139321,Q38568
"Alexius, Saint",fast,a;c,http://id.worldcat.org/fast/19214,"Alexius, Saint",http://id.worldcat.org/fast/19214,Q7705
"Alexius, Saint",0,a;c,http://id.loc.gov/authorities/names/n50072216,"Alexius, Saint",http://id.worldcat.org/fast/19214,Q7705
"Alfasi, Isaac ben Jacob, 1013-1103. Bava kamma V.--Selections",0,a;d;t--k,,Excerpts,http://id.worldcat.org/fast/1692837,Q3547
"Alfasi, Isaac ben Jacob, 1013-1103. Halakhot",0,a;d;t,http://id.loc.gov/authorities/names/n89121040,"Halakhot (Alfasi, Isaac ben Jacob)",http://id.worldcat.org/fast/1364219,Q74892
"Alfasi, Isaac ben Jacob, 1013-1103. Halakhot--Early works to 1800",0,a;d;t--v,,"Halakhot (Alfasi, Isaac ben Jacob);Early works",http://id.worldcat.org/fast/1364219;http://id.worldcat.org/fast/1411636,Q74892;Q300
"Alfasi, Isaac ben Jacob, 1013-1103--Criticism and interpretation--Early works to 1800",0,a;d--v--v,,"Alfasi, Isaac ben Jacob, 1013-1103;Criticism, interpretation, etc.;Early works",http://id.worldcat.org/fast/117051;http://id.worldcat.org/fast/1411635;http://id.worldcat.org/fast/1411636,Q75406;Q177;Q300
"Alfīyah (Ibn Mālik, Muḥammad ibn ʻAbd Allāh)",fast,a,(OCoLC)fst01360506,"Alfīyah (Ibn Mālik, Muḥammad ibn ʻAbd Allāh)",http://id.worldcat.org/fast/1360506,Q11401
"Alfīyah (Ibn Mālik, Muḥammad ibn ʻAbd Allāh)",fast,a,(OCoLC)fst01360506,"Alfīyah (Ibn Mālik, Muḥammad ibn ʻAbd Allāh)",http://id.worldcat.org/fast/1360506,Q11401
"Alfīyat al-ʻIrāqī (ʻIrāqī, ʻAbd al-Raḥīm ibn al-Ḥusayn)",fast,a,(OCoLC)fst01398866,"Alfīyat al-ʻIrāqī (ʻIrāqī, ʻAbd al-Raḥīm ibn al-Ḥusayn)",http://id.worldcat.org/fast/1398866,Q11278
"Alfīyat al-ʻIrāqī (ʻIrāqī, ʻAbd al-Raḥīm ibn al-Ḥusayn)",fast,a,(OCoLC)fst01398866,"Alfīyat al-ʻIrāqī (ʻIrāqī, ʻAbd al-Raḥīm ibn al-Ḥusayn)",http://id.worldcat.org/fast/1398866,Q11278
"Alfonso II, King of Naples, 1448-1495",0,a;b;c;d,,"Alfonso II, King of Naples, 1448-1495",http://id.worldcat.org/fast/1911455,Q5921
"Alfonso II, King of Naples, 1448-1495.",0,a;b;c;d,,"Alfonso II, King of Naples, 1448-1495",http://id.worldcat.org/fast/1911455,Q5921
"Alfonso III, King of Asturias and Leon, approximately 848-approximately 910",0,a;b;c;d,http://id.loc.gov/authorities/names/n84185944,"Alfonso III, King of Asturias and Leon, approximately 848-approximately 910",http://id.worldcat.org/fast/1804082,Q48221
"Alfonso III, King of Asturias and Leon, approximately 848-approximately 910",fast,a;b;c;d,,"Alfonso III, King of Asturias and Leon, approximately 848-approximately 910",http://id.worldcat.org/fast/1804082,Q48221
"Alfonso I King of Asturias, 693-756",0,a;b;c;d,http://id.loc.gov/authorities/names/n2002027672,"Alfonso I King of Asturias, 693-756",http://id.worldcat.org/fast/475187,Q48220
"Alfonso I King of Asturias, 693-756",fast,a;b;c;d,,"Alfonso I King of Asturias, 693-756",http://id.worldcat.org/fast/475187,Q48220
"Alfonso V, King of Aragon, 1396-1458",fast,a;b;c;d,http://id.worldcat.org/fast/122728,"Alfonso V, King of Aragon, 1396-1458",http://id.worldcat.org/fast/122728,Q6906
"Alfonso V, King of Aragon, 1396-1458",0,a;b;c;d,http://id.loc.gov/authorities/names/n83234911,"Alfonso V, King of Aragon, 1396-1458",http://id.worldcat.org/fast/122728,Q6906
"Alfonso V, King of Aragon, 1396-1458.",fast,a;b;c;d,http://id.worldcat.org/fast/122728,"Alfonso V, King of Aragon, 1396-1458",http://id.worldcat.org/fast/122728,Q6906
"Alfonso V, King of Aragon, 1396-1458.",0,a;b;c;d,http://id.loc.gov/authorities/names/n83234911,"Alfonso V, King of Aragon, 1396-1458",http://id.worldcat.org/fast/122728,Q6906
"Alfonso V, King of Asturias and León, 994-1027 or 1028",0,a;b;c;d,http://id.loc.gov/authorities/names/n99262243,"Alfonso V, King of Asturias and León, 994-1027 or 1028",http://id.worldcat.org/fast/1804083,Q48222
"Alfonso V, King of Asturias and León, 994-1027 or 1028",fast,a;b;c;d,,"Alfonso V, King of Asturias and León, 994-1027 or 1028",http://id.worldcat.org/fast/1804083,Q48222
"Alfonso VI, King of Castile and Leon, 1030-1109",0,a;b;c;d,http://id.loc.gov/authorities/names/n82017962,"Alfonso VI, King of Castile and Leon, 1030-1109",http://id.worldcat.org/fast/86805,Q48225
"Alfonso VI, King of Castile and Leon, 1030-1109",fast,a;b;c;d,,"Alfonso VI, King of Castile and Leon, 1030-1109",http://id.worldcat.org/fast/86805,Q48225
"Alfonso VII, The Emperor, King of Castile, 1104-1157",0,a;b;c;d,http://id.loc.gov/authorities/names/n80128562,"Alfonso VII, The Emperor, King of Castile, 1104-1157",http://id.worldcat.org/fast/61723,Q48226
"Alfonso VII, The Emperor, King of Castile, 1104-1157",fast,a;b;c;d,,"Alfonso VII, The Emperor, King of Castile, 1104-1157",http://id.worldcat.org/fast/61723,Q48226
"Alfonso VIII, King of Castile, 1155-1214",0,a;b;c;d,http://id.loc.gov/authorities/names/n50058369,"Alfonso VIII, King of Castile, 1155-1214",http://id.worldcat.org/fast/18441,Q48228
"Alfonso VIII, King of Castile, 1155-1214",fast,a;b;c;d,,"Alfonso VIII, King of Castile, 1155-1214",http://id.worldcat.org/fast/18441,Q48228
"Alfonso X, King of Castile and Leon, 1221-1284",0,a;b;c;d,,"Alfonso X, King of Castile and Leon, 1221-1284",http://id.worldcat.org/fast/49335,Q6962
"Alfonso X, King of Castile and Leon, 1221-1284",fast,a;b;c;d,(OCoLC)fst00049335,"Alfonso X, King of Castile and Leon, 1221-1284",http://id.worldcat.org/fast/49335,Q6962
"Alfonso X, King of Castile and Leon, 1221-1284",fast,a;b;c;d,,"Alfonso X, King of Castile and Leon, 1221-1284",http://id.worldcat.org/fast/49335,Q6962
"Alfonso X, King of Castile and Leon, 1221-1284",fast,a;b;c;d,http://id.worldcat.org/fast/49335,"Alfonso X, King of Castile and Leon, 1221-1284",http://id.worldcat.org/fast/49335,Q6962
"Alfonso X, King of Castile and Leon, 1221-1284",0,a;b;c;d,http://id.loc.gov/authorities/names/n80010185,"Alfonso X, King of Castile and Leon, 1221-1284",http://id.worldcat.org/fast/49335,Q6962
"Alfonso X, King of Castile and Leon, 1221-1284.",fast,a;b;c;d,http://id.worldcat.org/fast/49335,"Alfonso X, King of Castile and Leon, 1221-1284",http://id.worldcat.org/fast/49335,Q6962
"Alfonso X, King of Castile and Leon, 1221-1284.",0,a;b;c;d,http://id.loc.gov/authorities/names/n80010185,"Alfonso X, King of Castile and Leon, 1221-1284",http://id.worldcat.org/fast/49335,Q6962
"Ali Abu'l-Ḥasan ben Saʻid, 9th/10th century--Correspondence",0,a;d--v,,Correspondence,http://id.worldcat.org/fast/2003288,Q5829
"Alī Ādila Śāha II, Sultan of Bijapur, 1638-1672--Portraits--Specimens",0,a;b;c;d--v--v,,"Alī Ādila Śāha II, Sultan of Bijapur, 1638-1672;Portraits;Specimens",http://id.worldcat.org/fast/318822;http://id.worldcat.org/fast/1423831;http://id.worldcat.org/fast/1423861,Q48941;Q199;Q239
"Āl Kāshif al-Ghiṭāʼ, ʻAlī",fast,a,,"Āl Kāshif al-Ghiṭāʼ, ʻAlī",http://id.worldcat.org/fast/1492287,Q106585
"Āl Kāshif al-Ghiṭāʼ, ʻAlī--Library",0,a--x,,"Āl Kāshif al-Ghiṭāʼ, ʻAlī;Libraries",http://id.worldcat.org/fast/1492287;http://id.worldcat.org/fast/997341,Q106585;Q26811
Alliance israélite universelle,0,a,http://id.loc.gov/authorities/names/n81093465,Alliance israélite universelle,http://id.worldcat.org/fast/559418,Q74925
Alliance israélite universelle--19th century,0,a--y,,Alliance israélite universelle;Nineteenth century,http://id.worldcat.org/fast/559418;http://id.worldcat.org/fast/1037841,Q74925;Q3538
Alliance israélite universelle--20th century,0,a--y,,Alliance israélite universelle;Twentieth century,http://id.worldcat.org/fast/559418;http://id.worldcat.org/fast/1159810,Q74925;Q5942
Alliata family,0,a,http://id.loc.gov/authorities/subjects/sh2002003755,Alliata family,http://id.worldcat.org/fast/475805,Q8331
Alliata family,fast,a,http://id.worldcat.org/fast/475805,Alliata family,http://id.worldcat.org/fast/475805,Q8331
Alliata family.,fast,a,http://id.worldcat.org/fast/475805,Alliata family,http://id.worldcat.org/fast/475805,Q8331
Alliata family.,0,a,http://id.loc.gov/authorities/subjects/sh2002003755,Alliata family,http://id.worldcat.org/fast/475805,Q8331
Almagest (Ptolemy),fast,a,http://id.worldcat.org/fast/1359711,Almagest (Ptolemy),http://id.worldcat.org/fast/1359711,Q2952
Alphabet of Ben Sira,fast,a,(OCoLC)fst01370359,Alphabet of Ben Sira,http://id.worldcat.org/fast/1370359,Q74933
Alphabet of Ben Sira--Early works to 1800,0,a--v,,Alphabet of Ben Sira;Early works,http://id.worldcat.org/fast/1370359;http://id.worldcat.org/fast/1411636,Q74933;Q300
"Ālūsī, Maḥmūd ibn ʻAbd Allāh, 1802 or 1803-1853 or 1854--Library",0,a;d--x,,"Ālūsī, Maḥmūd ibn ʻAbd Allāh, 1802 or 1803-1853 or 1854;Libraries",http://id.worldcat.org/fast/1804300;http://id.worldcat.org/fast/997341,Q106583;Q26811
"Ālūsī, Maḥmūd ibn ʻAbd Allāh--Library",0,a--x,,"Ālūsī, Maḥmūd ibn ʻAbd Allāh, 1802 or 1803-1853 or 1854;Libraries",http://id.worldcat.org/fast/1804300;http://id.worldcat.org/fast/997341,Q106583;Q26811
"Ālūsī, Muḥammad Ḥāmid ibn Maḥmūd, 1846-1873 or 1874",fast,a;d,,"Ālūsī, Muḥammad Ḥāmid ibn Maḥmūd, 1846-1873 or 1874",http://id.worldcat.org/fast/1804301,Q106584
"Ālūsī, Muḥammad Ḥāmid ibn Maḥmūd, 1846-1873 or 1874--Library",0,a;d--x,,"Ālūsī, Muḥammad Ḥāmid ibn Maḥmūd, 1846-1873 or 1874;Libraries",http://id.worldcat.org/fast/1804301;http://id.worldcat.org/fast/997341,Q106584;Q26811
Alvarez family,0,a,,Alvarez family,http://id.worldcat.org/fast/212443,Q66796
"Amadori, Andrea",fast,a,http://id.worldcat.org/fast/1775889,"Amadori, Andrea",http://id.worldcat.org/fast/1775889,Q5456
"Amadori, Andrea",0,a,http://id.loc.gov/authorities/names/nr00031831,"Amadori, Andrea",http://id.worldcat.org/fast/1775889,Q5456
"Amadori, Andrea.",fast,a,http://id.worldcat.org/fast/1775889,"Amadori, Andrea",http://id.worldcat.org/fast/1775889,Q5456
"Amadori, Andrea.",0,a,http://id.loc.gov/authorities/names/nr00031831,"Amadori, Andrea",http://id.worldcat.org/fast/1775889,Q5456
"Amarilyo, Yosef, 15th century--Correspondence",0,a;d--v,,Correspondence,http://id.worldcat.org/fast/2003288,Q5829
"Ambrose, Saint, Bishop of Milan, -397",fast,a;c;d,http://id.worldcat.org/fast/1804362,"Ambrose, Saint, Bishop of Milan, -397",http://id.worldcat.org/fast/1804362,Q7690
"Ambrose, Saint, Bishop of Milan, -397",0,a;c;d,http://id.loc.gov/authorities/names/n79029712,"Ambrose, Saint, Bishop of Milan, -397",http://id.worldcat.org/fast/1804362,Q7690
"Ambrose, Saint, Bishop of Milan, -397.",fast,a;c;d,http://id.worldcat.org/fast/1804362,"Ambrose, Saint, Bishop of Milan, -397",http://id.worldcat.org/fast/1804362,Q7690
"Ambrose, Saint, Bishop of Milan, -397.",0,a;c;d,http://id.loc.gov/authorities/names/n79029712,"Ambrose, Saint, Bishop of Milan, -397",http://id.worldcat.org/fast/1804362,Q7690
"Amelonghi, Girolamo--Portraits",0,a--v,,Portraits,http://id.worldcat.org/fast/1423831,Q199
Amidah (Jewish prayer),0,a,http://id.loc.gov/authorities/names/n90708834,Amidah (Jewish prayer),http://id.worldcat.org/fast/1377238,Q76183
Amidah (Jewish prayer),fast,a,http://id.worldcat.org/fast/1377238,Amidah (Jewish prayer),http://id.worldcat.org/fast/1377238,Q76183
"Āminah bint Wahb, -approximately 575",0,a;d,,"Āminah bint Wahb, -approximately 575",http://id.worldcat.org/fast/1804459,Q38569
"Amīr al-Kabīr, Muḥammad ibn Muḥammad, 1742-1817--Knowledge and learning",0,a;d--x,,Learning and scholarship,http://id.worldcat.org/fast/994857,Q3591
"Amīr al-Kabīr, Muḥammad ibn Muḥammad, 1742-1817--Knowledge and learning.",0,a;d--x,,Learning and scholarship,http://id.worldcat.org/fast/994857,Q3591
"Amīr Khusraw Dihlavī, approximately 1253-1325",0,a;d,,"Amīr Khusraw Dihlavī, approximately 1253-1325",http://id.worldcat.org/fast/1804467,Q100849
"Amourrettes, Catherine--Marriage",0,a--x,,Marriage,http://id.worldcat.org/fast/1010443,Q3553
"Ana, Queen, consort of Philip II, King of Spain, 1549-1580",fast,a;c;d,,"Ana, Queen, consort of Philip II, King of Spain, 1549-1580",http://id.worldcat.org/fast/448641,Q48145
"Ana, Queen, consort of Philip II, King of Spain, 1549-1580",0,a;c;d,http://id.loc.gov/authorities/names/nr00016933,"Ana, Queen, consort of Philip II, King of Spain, 1549-1580",http://id.worldcat.org/fast/448641,Q48145
"Ana, Queen, consort of Philip II, King of Spain, 1549-1580--Death--Poetry",0,a;c;d--x--v,,"Ana, Queen, consort of Philip II, King of Spain, 1549-1580;Death;Poetry",http://id.worldcat.org/fast/448641;http://id.worldcat.org/fast/888613;http://id.worldcat.org/fast/1423828,Q48145;Q5920;Q247
"Anas ibn Mālik, -approximately 711--Criticism and interpretation--Early works to 1800",0,a;d--x--v,,"Anas ibn Mālik, -approximately 711;Criticism and interpretation;Early works",http://id.worldcat.org/fast/1804536;http://id.worldcat.org/fast/1198648;http://id.worldcat.org/fast/1411636,Q11578;Q292;Q300
"Anas ibn Mālik, -approximately 711--Criticism and interpretation--Early works to 1800.",0,a;d--x--v,,"Anas ibn Mālik, -approximately 711;Criticism and interpretation;Early works",http://id.worldcat.org/fast/1804536;http://id.worldcat.org/fast/1198648;http://id.worldcat.org/fast/1411636,Q11578;Q292;Q300
"Anatoli, Jacob ben Abba Mari ben Samson, active 13th century",0,a;d,http://id.loc.gov/authorities/names/nr96024988,"Anatoli, Jacob ben Abba Mari ben Samson, active 13th century",http://id.worldcat.org/fast/1804542,Q74907
"Andrew, Apostle, Saint",0,a;c,,"Andrew, Apostle, Saint",http://id.worldcat.org/fast/153398,Q38570
"Andronicus II Palaeologus, Emperor of the East, 1260-1332",fast,a;b;c;d,http://id.worldcat.org/fast/153957,"Andronicus II Palaeologus, Emperor of the East, 1260-1332",http://id.worldcat.org/fast/153957,Q5467
"Andronicus II Palaeologus, Emperor of the East, 1260-1332",0,a;b;c;d,http://id.loc.gov/authorities/names/n85041124,"Andronicus II Palaeologus, Emperor of the East, 1260-1332",http://id.worldcat.org/fast/153957,Q5467
"Andronicus II Palaeologus, Emperor of the East, 1260-1332.",fast,a;b;c;d,http://id.worldcat.org/fast/153957,"Andronicus II Palaeologus, Emperor of the East, 1260-1332",http://id.worldcat.org/fast/153957,Q5467
"Andronicus II Palaeologus, Emperor of the East, 1260-1332.",0,a;b;c;d,http://id.loc.gov/authorities/names/n85041124,"Andronicus II Palaeologus, Emperor of the East, 1260-1332",http://id.worldcat.org/fast/153957,Q5467
"Angèli, Pietro, 1517-1596--Correspondence",0,a;d--v,,"Angèli, Pietro, 1517-1596;Correspondence",http://id.worldcat.org/fast/375897;http://id.worldcat.org/fast/2003288,Q66857;Q5829
Angkor Vat (Angkor)--Poésie--Ouvrages avant 1800,6,a--v--v,,Angkor Wat (Angkor);Poetry;Early works,http://id.worldcat.org/fast/672716;http://id.worldcat.org/fast/1423828;http://id.worldcat.org/fast/1411636,Q48164;Q247;Q300
Angkor Wat (Angkor),fast,a,(OCoLC)fst00672716,Angkor Wat (Angkor),http://id.worldcat.org/fast/672716,Q48164
Angkor Wat (Angkor)--Poetry--Early works to 1800,0,a--v--v,,Angkor Wat (Angkor);Poetry;Early works,http://id.worldcat.org/fast/672716;http://id.worldcat.org/fast/1423828;http://id.worldcat.org/fast/1411636,Q48164;Q247;Q300
Angulo family,0,a,,Angulo family,http://id.worldcat.org/fast/2060421,Q38571
"Anjou, François, duc d', 1554-1584",0,a;c;d,,"Anjou, François, duc d', 1554-1584",http://id.worldcat.org/fast/17601,Q48139
"Anjou, François, duc d', 1554-1584",fast,a;c;d,(OCoLC)fst00017601,"Anjou, François, duc d', 1554-1584",http://id.worldcat.org/fast/17601,Q48139
"Annambhaṭṭa, active 17th century. Tarkasaṅgraha",0,a;d;t,http://id.loc.gov/authorities/names/n82119557,Tarkasaṅgraha (Annambhaṭṭa),http://id.worldcat.org/fast/1361790,Q76131
"Annambhaṭṭa, active 17th century. Tarkasaṅgraha--Early works to 1800",0,a;d;t--v,,Tarkasaṅgraha (Annambhaṭṭa);Early works,http://id.worldcat.org/fast/1361790;http://id.worldcat.org/fast/1411636,Q76131;Q300
Annapūrṇā (Hindu deity),0,a;c,http://id.loc.gov/authorities/names/no2019090136,Annapūrṇā (Hindu deity),http://id.worldcat.org/fast/809712,Q27449
Annapūrṇā (Hindu deity),fast,a;c,http://id.worldcat.org/fast/809712,Annapūrṇā (Hindu deity),http://id.worldcat.org/fast/809712,Q27449
"Anne (Mother of the Virgin Mary), Saint",0,a;c,,"Anne (Mother of the Virgin Mary), Saint",http://id.worldcat.org/fast/78132,Q6854
"Anne (Mother of the Virgin Mary), Saint",fast,a;c,http://id.worldcat.org/fast/78132,"Anne (Mother of the Virgin Mary), Saint",http://id.worldcat.org/fast/78132,Q6854
"Anne (Mother of the Virgin Mary), Saint--Early works to 1800",0,a;c--v,,"Anne (Mother of the Virgin Mary), Saint;Early works",http://id.worldcat.org/fast/78132;http://id.worldcat.org/fast/1411636,Q6854;Q300
"Anne (Mother of the Virgin Mary), Saint--Early works to 1800.",0,a;c--v,,"Anne (Mother of the Virgin Mary), Saint;Early works",http://id.worldcat.org/fast/78132;http://id.worldcat.org/fast/1411636,Q6854;Q300
"Anne (Mother of the Virgin Mary), Saint--Pictorial works",0,a;c--v,,"Anne (Mother of the Virgin Mary), Saint;Pictorial works",http://id.worldcat.org/fast/78132;http://id.worldcat.org/fast/1423874,Q6854;Q240
"Annibale, di Capua, approximately 1544-1595",fast,a;c;d,http://id.worldcat.org/fast/1804800,"Annibale, di Capua, approximately 1544-1595",http://id.worldcat.org/fast/1804800,Q4206
"Annibale, di Capua, approximately 1544-1595",0,a;c;d,http://id.loc.gov/authorities/names/n86123964,"Annibale, di Capua, approximately 1544-1595",http://id.worldcat.org/fast/1804800,Q4206
"Annibale, di Capua, approximately 1544-1595.",0,a;c;d,http://id.loc.gov/authorities/names/n86123964,"Annibale, di Capua, approximately 1544-1595",http://id.worldcat.org/fast/1804800,Q4206
"Annibale, di Capua, approximately 1544-1595.",fast,a;c;d,http://id.worldcat.org/fast/1804800,"Annibale, di Capua, approximately 1544-1595",http://id.worldcat.org/fast/1804800,Q4206
"Anṣārī, Murtaḍá ibn Muḥammad Amīn, 1799 or 1800-1864. Rasāʾil",0,a;d;t,,"Rasāʼil (Anṣārī, Murtaḍá ibn Muḥammad Amīn)",http://id.worldcat.org/fast/1378869,Q64144
"Anṣārī, Zakarīyā ibn Muḥammad, approximately 1423-approximately 1520. Fatḥ al-Wahhāb bi-sharḥ Manhaj al-ṭullāb",0,a;d;t,http://id.loc.gov/authorities/names/n91022484--(uri) http://id.loc.gov/authorities/names/n91022484--(uri) http://viaf.org/viaf/sourceID/LC%7cn91022484,"Fatḥ al-Wahhāb bi-sharḥ Manhaj al-ṭullāb (Anṣārī, Zakarīyā ibn Muḥammad)",http://id.worldcat.org/fast/1378040,Q11329
"Anṣārī, Zakarīyā ibn Muḥammad, approximately 1423-approximately 1520. Fatḥ al-Wahhāb bi-sharḥ Manhaj al-ṭullāb.",0,a;d;t,http://id.loc.gov/authorities/names/n91022484--(uri) http://id.loc.gov/authorities/names/n91022484--(uri) http://viaf.org/viaf/sourceID/LC%7cn91022484,"Fatḥ al-Wahhāb bi-sharḥ Manhaj al-ṭullāb (Anṣārī, Zakarīyā ibn Muḥammad)",http://id.worldcat.org/fast/1378040,Q11329
