item,itemLabel,description,DSID,collection,identifiers
http://www.wikidata.org/entity/Q131478319,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.285",manuscript containing Lectura in Decretales Gregorii IX,DS11704,Ohio State University,Spec.Rare.MS.MR.Frag.285
http://www.wikidata.org/entity/Q131478321,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.286",manuscript containing Decretales (a.k.a. Liber extra),DS11705,Ohio State University,Spec.Rare.MS.MR.Frag.286
http://www.wikidata.org/entity/Q131478323,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.287",manuscript containing Decretales (a.k.a. Liber extra),DS11706,Ohio State University,Spec.Rare.MS.MR.Frag.287
http://www.wikidata.org/entity/Q131478326,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.288",manuscript containing Decretum Gratiani seu Concordia discordantium canonum,DS11707,Ohio State University,Spec.Rare.MS.MR.Frag.288
http://www.wikidata.org/entity/Q131477813,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.289",manuscript containing Book of Hours,DS11708,Ohio State University,Spec.Rare.MS.MR.Frag.289
http://www.wikidata.org/entity/Q131477814,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.290",manuscript containing Book of Hours,DS11709,Ohio State University,Spec.Rare.MS.MR.Frag.290
http://www.wikidata.org/entity/Q131750006,"Lawrence, Kansas, University of Kansas, MS C164",manuscript containing Malogranatus and other texts,DS1171,University of Kansas,2959879|MS C164
http://www.wikidata.org/entity/Q131478327,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.291",manuscript containing Libri Quattuor Sententiarum,DS11710,Ohio State University,Spec.Rare.MS.MR.Frag.291
http://www.wikidata.org/entity/Q131477816,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.292",manuscript containing Gradual,DS11711,Ohio State University,Spec.Rare.MS.MR.Frag.292
http://www.wikidata.org/entity/Q131477819,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.293",manuscript containing Breviary,DS11712,Ohio State University,Spec.Rare.MS.MR.Frag.293
http://www.wikidata.org/entity/Q131477823,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.294",manuscript containing Breviary,DS11713,Ohio State University,Spec.Rare.MS.MR.Frag.294
http://www.wikidata.org/entity/Q131478329,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.295",manuscript containing Extracts from the Nuremberg Chronicle,DS11714,Ohio State University,Spec.Rare.MS.MR.Frag.295
http://www.wikidata.org/entity/Q131478331,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.296",manuscript containing Choir book,DS11715,Ohio State University,Spec.Rare.MS.MR.Frag.296
http://www.wikidata.org/entity/Q131478333,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.297",manuscript containing Antiphonal,DS11716,Ohio State University,Spec.Rare.MS.MR.Frag.297
http://www.wikidata.org/entity/Q131477825,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.298",manuscript containing Prayer book or Manuale,DS11717,Ohio State University,Spec.Rare.MS.MR.Frag.298
http://www.wikidata.org/entity/Q131477827,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.299",manuscript containing Cartulary of Mende Cathedral,DS11718,Ohio State University,Spec.Rare.MS.MR.Frag.299
http://www.wikidata.org/entity/Q131477828,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.300",manuscript containing Breviary,DS11719,Ohio State University,Spec.Rare.MS.MR.Frag.300
http://www.wikidata.org/entity/Q131750007,"Lawrence, Kansas, University of Kansas, MS C277",manuscript containing Epistolae /,DS1172,University of Kansas,2959962|MS C277
http://www.wikidata.org/entity/Q131477830,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.301",manuscript containing Noted Breviary,DS11720,Ohio State University,Spec.Rare.MS.MR.Frag.301
http://www.wikidata.org/entity/Q131478335,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.302",manuscript containing Book of Hours,DS11721,Ohio State University,Spec.Rare.MS.MR.Frag.302
http://www.wikidata.org/entity/Q131478336,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.303",manuscript containing Book of Hours,DS11722,Ohio State University,Spec.Rare.MS.MR.Frag.303
http://www.wikidata.org/entity/Q131477833,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.304",manuscript containing Breviary,DS11723,Ohio State University,Spec.Rare.MS.MR.Frag.304
http://www.wikidata.org/entity/Q131478338,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.305",manuscript containing Book of Hours,DS11724,Ohio State University,Spec.Rare.MS.MR.Frag.305
http://www.wikidata.org/entity/Q131478104,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.306",manuscript containing Psalter,DS11725,Ohio State University,Spec.Rare.MS.MR.Frag.306
http://www.wikidata.org/entity/Q131477834,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.307",manuscript containing Book of Hours,DS11726,Ohio State University,Spec.Rare.MS.MR.Frag.307
http://www.wikidata.org/entity/Q131478106,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.308",manuscript containing Book of Hours,DS11727,Ohio State University,Spec.Rare.MS.MR.Frag.308
http://www.wikidata.org/entity/Q131478107,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.309",manuscript containing Missal,DS11728,Ohio State University,Spec.Rare.MS.MR.Frag.309
http://www.wikidata.org/entity/Q131477832,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.310",manuscript containing Book of Hours,DS11729,Ohio State University,Spec.Rare.MS.MR.Frag.310
http://www.wikidata.org/entity/Q131750008,"Lawrence, Kansas, University of Kansas, MS C278",manuscript containing Sermones de mortuis secundum evangelia dominicalia /,DS1173,University of Kansas,2959963|MS C278
http://www.wikidata.org/entity/Q131478109,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.311",manuscript containing Book of Hours,DS11730,Ohio State University,Spec.Rare.MS.MR.Frag.311
http://www.wikidata.org/entity/Q131478110,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.312",manuscript containing Book of Hours,DS11731,Ohio State University,Spec.Rare.MS.MR.Frag.312
http://www.wikidata.org/entity/Q131477835,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.313",manuscript containing Book of Hours,DS11732,Ohio State University,Spec.Rare.MS.MR.Frag.313
http://www.wikidata.org/entity/Q131477839,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.314",manuscript containing Book of Hours,DS11733,Ohio State University,Spec.Rare.MS.MR.Frag.314
http://www.wikidata.org/entity/Q131477841,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.315",manuscript containing Book of Hours,DS11734,Ohio State University,Spec.Rare.MS.MR.Frag.315
http://www.wikidata.org/entity/Q131477843,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.316",manuscript containing Sermons for the Sanctorale and Temporale,DS11735,Ohio State University,Spec.Rare.MS.MR.Frag.316
http://www.wikidata.org/entity/Q131477844,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.317",manuscript containing Commentary on the Decretales of Pope Gregory IX,DS11736,Ohio State University,Spec.Rare.MS.MR.Frag.317
http://www.wikidata.org/entity/Q131478112,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.318",manuscript containing Book of Hours,DS11737,Ohio State University,Spec.Rare.MS.MR.Frag.318
http://www.wikidata.org/entity/Q131478113,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.319",manuscript containing Summa de virutibus et vitiis,DS11738,Ohio State University,Spec.Rare.MS.MR.Frag.319
http://www.wikidata.org/entity/Q131478114,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.320",manuscript containing Psalter,DS11739,Ohio State University,Spec.Rare.MS.MR.Frag.320
http://www.wikidata.org/entity/Q131750009,"Lawrence, Kansas, University of Kansas, MS C283",manuscript containing Opusculum de formandis epistolis (incomplete),DS1174,University of Kansas,2959970|MS C283
http://www.wikidata.org/entity/Q131478115,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.321",manuscript containing Breviary,DS11740,Ohio State University,Spec.Rare.MS.MR.Frag.321
http://www.wikidata.org/entity/Q131478120,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.322",manuscript containing Book of Hours,DS11741,Ohio State University,Spec.Rare.MS.MR.Frag.322
http://www.wikidata.org/entity/Q131477846,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.323",manuscript containing Book of Hours,DS11742,Ohio State University,Spec.Rare.MS.MR.Frag.323
http://www.wikidata.org/entity/Q131478122,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.324",manuscript containing Book of Hours,DS11743,Ohio State University,Spec.Rare.MS.MR.Frag.324
http://www.wikidata.org/entity/Q131478123,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.325",manuscript containing Book of Hours,DS11744,Ohio State University,Spec.Rare.MS.MR.Frag.325
http://www.wikidata.org/entity/Q131478125,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.326",manuscript containing Missal,DS11745,Ohio State University,Spec.Rare.MS.MR.Frag.326
http://www.wikidata.org/entity/Q131477848,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.327",manuscript containing Missal,DS11746,Ohio State University,Spec.Rare.MS.MR.Frag.327
http://www.wikidata.org/entity/Q131478127,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.328",manuscript containing Epigrammata,DS11747,Ohio State University,Spec.Rare.MS.MR.Frag.328
http://www.wikidata.org/entity/Q131478129,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.329",manuscript containing Breviary,DS11748,Ohio State University,Spec.Rare.MS.MR.Frag.329
http://www.wikidata.org/entity/Q131478130,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.330",manuscript containing Breviary,DS11749,Ohio State University,Spec.Rare.MS.MR.Frag.330
http://www.wikidata.org/entity/Q131750010,"Lawrence, Kansas, University of Kansas, MS C189",manuscript containing Collection of works by Aristotle and commentaries on Aristotle's works,DS1175,University of Kansas,2960364|MS C189
http://www.wikidata.org/entity/Q131477849,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.331",manuscript containing Sacramentary,DS11750,Ohio State University,Spec.Rare.MS.MR.Frag.331
http://www.wikidata.org/entity/Q131478131,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.332",manuscript containing Psalter,DS11751,Ohio State University,Spec.Rare.MS.MR.Frag.332
http://www.wikidata.org/entity/Q131478140,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.333",manuscript containing Sanctoral lectionary,DS11752,Ohio State University,Spec.Rare.MS.MR.Frag.333
http://www.wikidata.org/entity/Q131478141,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.334",manuscript containing Gradual,DS11753,Ohio State University,Spec.Rare.MS.MR.Frag.334
http://www.wikidata.org/entity/Q131478142,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.335",manuscript containing Paraphrase or commentary on the Decretales of Gregory IX,DS11754,Ohio State University,Spec.Rare.MS.MR.Frag.335
http://www.wikidata.org/entity/Q131478144,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.336",manuscript containing Breviary,DS11755,Ohio State University,Spec.Rare.MS.MR.Frag.336
http://www.wikidata.org/entity/Q131477850,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.337",manuscript containing Choir book,DS11756,Ohio State University,Spec.Rare.MS.MR.Frag.337
http://www.wikidata.org/entity/Q131478134,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.338",manuscript containing Bonum universale de apibus (Liber de apibus),DS11757,Ohio State University,Spec.Rare.MS.MR.Frag.338
http://www.wikidata.org/entity/Q131478138,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.339",manuscript containing Choir Breviary,DS11758,Ohio State University,Spec.Rare.MS.MR.Frag.339
http://www.wikidata.org/entity/Q131478146,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.340",manuscript containing Pupilla oculi,DS11759,Ohio State University,Spec.Rare.MS.MR.Frag.340
http://www.wikidata.org/entity/Q131750011,"Lawrence, Kansas, University of Kansas, MS J6:2",manuscript containing A Heu Glossary,DS1176,University of Kansas,2960396|MS J6:2
