row_index,workflow_history,name_as_recorded,structured_value,instance_of,authorized_name,role,name_agr,source_authority_uri
821,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.574Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.661Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.807Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.960Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.744Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.067Z",Sextus Pythagoricus,,,,author,,
822,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.574Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.661Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.808Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.960Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.744Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.067Z","Shāfiʻī, Shams al-Dīn.",,,,author,شافعي، شمس الدين.,
823,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.574Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.661Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.808Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.960Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.744Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.067Z","Shirwānī, Muḥammad al-Amīn ibn Ṣadr al-Dīn, -1626 or 1627.",,,,author,شرواني، محمد الامين بن صدر الدين، -1626 أو 1627.,
824,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.574Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.661Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.808Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.960Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.744Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.067Z","Shore, Offley Bohun Stovin Fairless, 1863-1922,",,,,former owner.,,
825,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.574Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.661Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.808Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.960Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.744Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.067Z",Sidonius Appolinaris,,,,author,,
826,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.574Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.661Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.808Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.960Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.744Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.067Z","Signature Ann MoneyIon fol. 84r, probably eighteenth-century; George C. Thomas (1839-1909), banker and picture collector; his sale, Philadelphia, 18 November 1924, lot 205; C. L. Ricketts; acquired by the Lilly Library with the Ricketts Collection in 1961.",,,,former owner,,
827,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.574Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.661Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.808Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.960Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.744Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.067Z","Signature, ""E. R."" (15th century); armorial bookplate of Francis Jack Needham, 2nd Earl of Kilmorey (1787-1880); gift of Phoebe A. Hearst to the Bancroft Library UC Berkeley (ca. 1890). Previous call number t2MS BX2033 A2 1300.",,,,former owner,,
828,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.574Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.661Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.808Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.960Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.744Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.067Z",Simone Serdini,Q27681105,human,Simone Serdini,author,,
829,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.576Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.661Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.808Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.961Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.744Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.067Z",Sir Richard Sakevylle,,,,former owner,,
830,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.576Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.661Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.808Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.961Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.744Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.067Z","Sir Thomas Brooke (1830-1908); bequest of James K. Moffitt to Bancroft Library UC Berkeley 1956. Previous call numbers MAR 39, 2MS B665 D2.",,,,former owner,,
831,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.576Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.661Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.808Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.961Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.744Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.067Z","Sir Thomas Phillipps (1792-1872), his n. 25905; acquired by Bancroft Library UC Berkeley with the library of C. T. Ogden (1957). Previous call number 2MS BS490 C6.",,,,former owner,,
832,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.576Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.661Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.808Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.961Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.744Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.067Z","Sir Thomas Phillipps (1792-1872), his n. 3516; purchased in 1955 from Bernard Halliday cat. 273, n. 17",,,,former owner,,
833,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.576Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.662Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.809Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.961Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.744Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.067Z","Sir Thomas Phillipps (1792-1872), his n. 418; Joseph Martini (cat. XXVII, n. 7); bequest of James K. Moffitt to Bancroft Library UC Berkeley (1956). Previous call numbers MAR 22, t2MS BV468 H9.",,,,former owner,,
834,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.576Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.662Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.809Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.961Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.744Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.067Z","Sir Thomas Phillipps (1792-1872), his n. 5861",,,,former owner,,
835,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.576Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.662Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.809Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.961Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.744Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.067Z","Sir Thomas Phillipps (1792-1872), his n. 9677",,,,former owner,,
836,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.576Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.662Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.809Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.961Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.744Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.067Z","Sir Thomas Phillipps (1792-1872), his no. 12281; Bernard M. Rosenthal cat.12, item 44; bookplate on front paste-down of Robert T. Aitchison (1887-1964)",,,,former owner,,
837,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.576Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.662Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.809Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.961Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.744Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.067Z","Sir Thomas Phillipps, his MS 9391.",,,,former owner,,
838,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.576Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.662Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.809Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.961Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.744Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.067Z","Sir Thomas Phillipps; William H. Robinson Ltd., with the typical inscriptions ""10th century"" and ""9"" encircled.",,,,former owner,,
839,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.576Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.662Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.809Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.961Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.744Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.067Z","Sir Thomas Phillipps; William H. Robinson Ltd., with the typical inscriptions ""12th century"" and ""6"" encircled.",,,,former owner,,
840,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.576Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.662Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.809Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.961Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.744Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.067Z","Sir Thomas Phillipps; William H. Robinson Ltd., with the typical inscriptions ""XIIIth century"" and ""53"" encircled.",,,,former owner,,
841,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.576Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.662Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.809Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.961Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.744Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.067Z","Sir Thomas Phillips (1792-1872), part of his MS 22254; bought by Tregaskis at the Phillips sale, Sotheby's, 25 April 1911, lot 391; Tregaskis cat. 706 (1911), no. 17, and cat. 720 (1912), no 36; bought by C. L. Ricketts, and acquired by the Lilly Library with the Ricketts Collection in 1961.",,,,former owner,,
842,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.576Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.662Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.809Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.962Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.744Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.067Z",Sir Thomas Smith,,,,author,,
843,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.576Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.662Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.809Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.962Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.744Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.067Z","Sixteenth-century calligraphic signature W: Newmanat end; Ralph Palmer (1684-1752), first earl Verney, of Little Chelsea, near London, with his armorial bookplate and partially-erased inscription Bibliotheca Palmeriana, Londini, 1747 by descent to Sotheby’s, 12 November 1919, lot 187; Sir (Robert) Leicester Harmsworth (1870-1937); his sale, Sotheby’s, 15 October 1945, lot 2089; George A. Poole, bought from Lawrence Witten, 1957; acquired by the Lilly Library with the Poole collection in 1958.",,,,former owner,,
844,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.576Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.662Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.809Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.962Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.744Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.067Z","Smith, David Eugene, 1860-1944,",Q1174369,human,David Eugene Smith,former owner.,,
845,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.576Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.662Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.809Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.962Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.744Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.067Z","Smith, Edgar F. 1854-1928,",,,,former owner.,,
846,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.576Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.662Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.809Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.962Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.744Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.067Z","Sohoni, Pushkar,",Q42666530,human,Pushkar Sohoni,former owner.,,
847,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.576Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.662Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.809Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.962Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.745Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.067Z","Sold at Sotheby’s, 8 July 1974, lot 93; Eric Sexton (1902-1980), with his bookplate; his sale, Christie’s, New York, 22 May 1981, lot 9; Laurence Witten cat. 18 (1983), no. 48; Ruth E. Adomeit (1910-1996), bequeathed by her to the Lilly Library.",,,,former owner,,
848,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.576Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.662Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.809Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.962Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.745Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.067Z","Sold by Henry Allen to H. Davies (1926); acquired by the Bancroft Library UC Berkeley from Burgersdijk and Niermaus (1936). Previous call numbers, MAR 10, 2MS PA6304 L2M22.",,,,former owner,,
849,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.576Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.662Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.809Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.962Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.745Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.067Z","Southeby's, 28 May 1934, lot 100, and then Dawson of Los Angeles?; Otto F. Ege (1888-1951); acquired (as gift from class of 1936?) by Rutgers' Douglass Library; transfer in 1997. Earlier call number (Douglass Library): ND3395.T2. Related leaf: Columbia University, Rare Book and Manuscript Library Med/Ren Frag. 4.",,,,former owner,,
850,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.576Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.662Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.809Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.962Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.745Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.067Z","Space for a heraldic shield (f. 1r, lower border); inscribed ""C AF"" (the AF in monogram) and ""1595"" (f. 1r); purchased in 1969 from Bernard M. Rosenthal",,,,former owner,,
851,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.576Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.662Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.809Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.962Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.745Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.067Z",Spain. Sovereign (1516-1556 : Charles I),Q29,organization,Spain,author,,
852,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.576Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.662Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.809Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.962Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.745Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.067Z",Spain. Sovereign (1556-1598 : Philip II),Q29,organization,Spain,author,,
853,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.576Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.662Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.809Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.962Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.745Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.067Z","St Emmeram, Regensburg, a Benedictine monastery founded in 739 and suppressed in 1802; Sir Thomas Phillips (1792-1872), his MS 6924, bought from the London bookseller Thomas Thorpe, c.1832; Messrs. W.H. Robinson, who bought the residue of the Phillips library in 1945-46; sold by them to George A. Poole in 1947, and acquired by the Lilly Library with the Poole Collection in 1958.",,,,former owner,,
854,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.577Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.662Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.809Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.962Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.745Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.067Z","St. Audries, Alexander Fuller-Acland-Hood, Baron, 1853-1917",Q4718909,human,"Alexander Fuller-Acland-Hood, 1st Baron St Audries",former owner,,
855,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.577Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.662Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.809Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.962Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.745Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.067Z","Stanitz, John D.,",,,,former owner.,,
856,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.577Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.662Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.809Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.962Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.745Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.067Z","Stuart, William, 1798-1874",Q8018938,human,William Stuart,former owner,,
857,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.577Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.662Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.809Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.962Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.745Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.067Z",Suetonius,Q10133,human,Suetonius,author,,
858,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.577Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.662Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.809Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.962Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.745Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.067Z",Suetonius (Gaius Suetonius Tranquillus),Q10133,human,Suetonius,author,,
859,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.577Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.662Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.809Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.962Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.745Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.067Z","Sulaymān ibn Yūsuf ibn Sulaymān,",,,,scribe.,سليمان بن يوسف بن سليمان.,
860,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.577Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.662Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.809Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.963Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.745Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.067Z",Sulpicius Severus,Q336704,human,Sulpicius Severus,author,,
861,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.577Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.662Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.809Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.963Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.745Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.067Z","Sunbulī, Muḥammad Darvīsh Nūr al-Dīn, active 1862,",,,,former owner.,"سنبلى، محمد درويش نور الدين، active 1862,",
862,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.577Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.662Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.809Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.963Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.745Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.067Z","Sunbulī, Muḥammad Darvīsh Nūr al-Dīn, active 1862,",,,,former owner.,سنبلي، محمد درويش نور الدين، active 1862.,
863,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.577Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.662Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.809Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.963Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.745Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.067Z",Surkhāb.,,,,author,سرخاب.,
