row_index,workflow_history,name_as_recorded,role,name_agr,source_authority_uri,instance_of,authorized_label,structured_value
749,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.101830Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887685Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669710Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.592030Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159683Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.873295Z","Possibly owned by the renaissance writing-master Francesco Alunno (c. 1500-1556), of Ferrara, and probably acquired by Canon Giuseppe Antonelli (1803-1881), librarian of the Biblioteca comunale of Ferrara, with the patternbooks of Alunno; consigned, with one of the Alunno pattern-books, to Sotheby’s, 25 June 1867, among ""other properties"" added to the sale of Sir Thomas Gage (who did not own this manuscript, despite what is generally said), lot 457, £52. 10s. to Ellis; Quaritch, General Catalogue, 1868, p. 1080; William H. Crawford (1812-1888), of Lakelands, Blackrock, Cork, with his bookplate inside lower cover; his sale, Sotheby’s, 12 March 1891, lot 3248; Robert Hoe (1839-1909), of New York, with his leather booklabel, his by 1892, when it was exhibited at the Grolier Club; his sale, Anderson, New York, 24 April 1911, lot 2182, to G. D. Smith, for C. L. Ricketts; acquired by the Lilly Library with the Ricketts Collection in 1961.",former owner,,,,,
750,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.101839Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887690Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669714Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.592033Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159688Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.873304Z","Premonstratensian abbey of Steinfeld, near Cologne, founded in 1130 and suppressed in 1802, with the contemporary inscription and curse against theft on fol. 1r, liber ecclesie sancte marie de steinfelt Si quis abstulerit anathema sit amen and the late medieval inscription on fol. 158v, Liber Ecclesie Sancte marie virginis in steinfelt(the last two words in slightly paler ink); other inscriptions include the numbers 255 and N. 14 and a note on fol. 1r dated 1447 recording an outbreak of the plague in the houses of Heinrich, count of Nassau, lasting from Michaelmas (29 September, 1446 presum-ably) to the feast of Saint John the Baptist (24 June the following year); Dr. Leander van Ess (1772-1847), of Darmstadt, his no. 26 (label on spine); Sir Thomas Phillipps (1792-1872), bought with the van Ess library in 1824, his MS 409, with his stencilled crest; his sale, Sotheby’s, 9 June 1910, lot 660, to Edwards; bought by C. L. Ricketts, and acquired by the Lilly Library with the Ricketts Collection in 1961.",former owner,,,,,
751,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.101854Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887708Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669719Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.592038Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159692Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.873308Z","Premonstratensian abbey of Tongerloo, province of Antwerp, Belgium, founded in 1128 and suppressed in 1796; Sir Thomas Phillipps (1792-1872), no number but probably from his acquisitions in Belgium in the early 1820s; from the collection of specimen leaves formed by Messrs. W. H. Robinson, who bought the residue of the Phillipps library in 1945-46, sold by them to George A. Poole in 1947, and acquired by the Lilly Library with the Poole Collection in 1958.",former owner,,,,,
752,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.101863Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887712Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669726Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.592041Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159695Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.873311Z","Presented to T. B. Ferrers by L. J. Mackintosh (1824); acquired by the Bancroft Library UC Berkeley from Sotheby's (5 December 1989, lot 99). Previous call number 2MS PA6393 A4 1450z.",former owner,,,,,
753,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.101877Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887719Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669731Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.592044Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159703Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.873319Z",Previous call number 2MS DA25 B6.,former owner,,,,,
754,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.101888Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887728Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669736Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.592051Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159706Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.873323Z",Previous call number 2MS DA25 R4.,former owner,,,,,
755,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.101897Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887733Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669746Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.592054Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159709Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.873327Z",Previous call number 2MS HF417 L5.,former owner,,,,,
756,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.101923Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887741Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669751Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.592057Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159716Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.873332Z",Previous call number 2MS uncat S67 3.4.,former owner,,,,,
757,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.101936Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887746Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669758Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.592062Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159719Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.873335Z",Previous call number f2MS BS75 1200.,former owner,,,,,
758,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.101945Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887751Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669763Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.592065Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159721Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.873339Z","Price in English pounds on the recto, suggesting that the leaf may have been a gift to Conception Abbey from Dr. Charles D. Humberd (1876-1966) of Bernard, Missouri (buried in West Union, Indiana).",former owner,,,,,
759,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.101962Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887758Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669768Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.592068Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159726Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.873355Z",Printed book given in 1840 to St. Peter's in Erfurt; George Bruce collection; given to the Grolier Club in July 1894 by David Wolfe Bruce.,former owner,,,,,
760,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.101972Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887764Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669776Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.592073Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159729Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.873359Z",Priscian,author,,,human,Priscian,Q356433
761,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.101982Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887769Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669781Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.592076Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159732Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.873364Z","Probably Marcantonio Morosini (c. 1435-1509), of Venice, with the Morosini arms on fol. 4r; Matteo Luigi Canonici (1727-1805), Venetian Jesuit; by descent to his brother, Guiseppe Canonici (d. 1807), and to Giovanni Perissinotti and Girolamo Cardina, who sold over 3000 of Canonici’s manuscripts to the Bodleian Library in Oxford in 1817 and 829 of the remaining manuscripts for 16,000 lire to the Rev. Walter Sneyd (1809-1888); Sneyd’s sale, Sotheby’s, 16 December 1903, lot 805; Leighton cat. 1908, no. 5793; sale at Sotheby’s, 16 May 1955, lot 108; George A. Poole, bought from Lawrence Witten in 1956, and acquired by the Lilly Library with the Poole Collection in 1958.",former owner,,,,,
762,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.101997Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887781Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669786Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.592079Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159736Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.873369Z","Probably from the cathedral of Lodi, about 20 miles south-east of Milan, Lombardy (see below); C. L. Ricketts; acquired by the Lilly Library with the Ricketts Collection in 1961.",former owner,,,,,
763,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.102013Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887785Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669793Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.592083Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159739Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.873372Z","Probably the Benedictine monastery of San Domenico in Sora (see below); Ernst F. Detterer (1888-1947), bought in July 1931 from Emil Hirsch, bookseller in Munich; bought from Detterer’s estate in 1948 by George A. Poole, and acquired by the Lilly Library with the Poole Collection in 1958.",former owner,,,,,
764,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.102023Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887791Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669798Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.592086Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159751Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.873376Z","Psalm numbers ""143"" and ""144"", and paginated ""269"" and ""270"" in a late-medieval hand",former owner,,,,,
765,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.102038Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887798Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669803Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.592089Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159754Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.873384Z",Pseudo Abdias,author,,,human,Pseudo-Abdias,Q7254393
766,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.102050Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887803Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669813Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.592096Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159757Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.873387Z",Pseudo Aristotle,author,,,human,Pseudo-Aristotle,Q1783131
767,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.102059Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887807Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669819Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.592099Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159765Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.873391Z",Pseudo Augustine of Hippo,author,,,human,Pseudo-Augustine,Q1241114
768,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.102103Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887814Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669823Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.592103Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159767Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.873396Z",Pseudo Aurelius Victor,author,,,human,Pseudo-Aurelius Victor,Q98588079
769,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.102113Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887819Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669831Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.592107Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159770Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.873399Z",Pseudo Bernard of Clairvaux,author,,,human,Pseudo Bernard of Clairvaux,Q114242512
770,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.102122Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887824Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669835Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.592110Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159775Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.873402Z",Pseudo Bonaventura,author,,,human,Pseudo-Bonaventure,Q642704
771,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.102139Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887830Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669840Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.592113Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159778Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.873414Z",Pseudo Cicero,author,,,human,Pseudo-Cicero,Q67405713
772,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.102148Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887835Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669847Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.592118Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159780Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.873417Z",Pseudo Phalaris,author,,,human,Pseudo-Phalaris,Q101173400
773,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.102163Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887840Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669852Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.592121Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159785Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.873421Z",Pseudo-Cicero,author,,,human,Pseudo-Cicero,Q67405713
774,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.102174Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887853Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669857Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.592124Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159787Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.873429Z",Pseudo-Cyprian,author,,,human,Pseudo-Cyprian,Q66134384
775,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.102183Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887857Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669864Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.592128Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159790Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.873433Z",Pseudo-Prosper,author,,,human,Pseudo-Prosper,Q114242511
776,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.102198Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887862Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669869Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.592131Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159797Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.873437Z","Ptolemy, active 2nd century",author,بطليموس، active 2nd century,,human,Ptolemy,Q34943
777,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.102209Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887871Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669874Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.592134Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159800Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.873446Z","Purchased by Dawson Turner (1775-1858) in 1814; purchased by Quaritch at the Turner sale (Sotheby's, 7 March 1853, lot 1868); gift to the Bancroft Library by the Friends of The Bancroft Library (1984). Previous call number 2MS BX2080 B7 146x.",former owner,,,,,
778,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.102218Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887876Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669889Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.592143Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159803Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.873450Z","Purchased by John Herbst from Glenn Books, Kansas City, MO. Donated IN 2014 to the Karen Gould Collection, Nelson-Atkins Museum of Art.",former owner,,,,,
779,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.102238Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887880Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669895Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.592146Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159811Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.873453Z","Purchased by Karen Gould (1946-2012) from Pageant Book and Print Shop, New York. Gift of Lewis Gould to the Nelson-Atkins Museum of Art in 2012 in his wife's memory.",former owner,,,,,
780,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.102249Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887887Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669899Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.592149Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159815Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.873459Z",Purchased by Karen Gould (1946-2012) from William Linehan Autographs on 26 July in the 1980s. Gift of Lewis Gould to the Nelson-Atkins Museum of Art in 2012 in his wife's memory.,former owner,,,,,
781,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.102258Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887892Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669908Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.592154Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159817Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.873462Z","Purchased by Lewis Gould from Vendor Galena Books, Galena, Illinois, 2014. Gift of Lewis Gould to the Karen Gould Collection, Nelson-Atkins Museum of Art in in his wife's memory.",former owner,,,,,
782,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.102273Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887896Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669912Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.592157Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159822Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.873466Z","Purchased by Linda Ehrsam Voigts from Philip Pirages, and given by her in 2012 to the Karen Gould Collection of the Nelson Atkins Museum of Art.",former owner,,,,,
783,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.102283Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887904Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669917Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.592159Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159825Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.873478Z",Purchased ca. 2000 from a book dealer.,former owner,,,,,
784,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.102293Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887909Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669924Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.592164Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159829Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.873483Z","Purchased from Bernard Halliday (cat. 273, no. 549)",former owner,,,,,
785,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.102308Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887913Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669929Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.592167Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159833Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.873487Z",Purchased from Bernard M. Rosenthal in 1975,former owner,,,human,Bernard M. Rosenthal,Q94805275
786,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.102317Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887923Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669934Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.592170Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159836Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.873492Z","Purchased from Davis and Orioli by James K. Moffit (1933); bequest of Moffitt to the Bancroft Library UC Berkeley (1956). Previous call numbers HOR 2, 2MS PA6393 A7 1400.",former owner,,,,,
787,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.102327Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887928Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669941Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.592175Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159838Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.873496Z","Purchased from Payne and Foss by Sir Thomas Phillipps (1833), his n. 8124; acquired by the Bancroft Library UC Berkeley from Sotheby's (27 June 1966, lot 341). Previous call number 2MS PQ4623 F15.",former owner,,,,,
788,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.102421Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887933Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669946Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.592178Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159846Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.873500Z","Purchased from Richard Linenthal, London, 2014, from the Karen Gould Collection Fund.",former owner,,,,,
