ds_id,date_added,date_last_updated,source_type,holding_institution,holding_institution_as_recorded,holding_institution_id_number,holding_institution_shelfmark,link_to_holding_institution_record,iiif_manifest,production_place_as_recorded,production_place,production_place_label,production_date_as_recorded,production_date,century,century_aat,dated,uniform_title_as_recorded,uniform_title_agr,title_as_recorded,title_as_recorded_agr,standard_title,genre_as_recorded,genre_vocabulary,genre,genre_label,subject_as_recorded,subject,subject_label,author_as_recorded,author_as_recorded_agr,author,author_wikidata,author_instance_of,author_label,artist_as_recorded,artist_as_recorded_agr,artist,artist_label,artist_wikidata,artist_instance_of,scribe_as_recorded,scribe_as_recorded_agr,scribe,scribe_label,scribe_wikidata,scribe_instance_of,associated_agent_as_recorded,associated_agent_as_recorded_agr,associated_agent,associated_agent_label,associated_agent_wikidata,associated_agent_instance_of,language_as_recorded,language,language_label,former_owner_as_recorded,former_owner_as_recorded_agr,former_owner,former_owner_label,former_owner_wikidata,former_owner_instance_of,material_as_recorded,material,material_label,physical_description,note,acknowledgements,data_processed_at,data_source_modified,source_file
,,,digital-scriptorium,Q49210,New York University,"",Fragment 003,,,England,http://vocab.getty.edu/tgn/7002445,England,s. XIV; 1300-1399,1300^1399,14,http://vocab.getty.edu/aat/300404506,false,"","","","","","",,,,"",,,"","","","","","","","","","","","","","","","","","","","","","","","",[Latin],Q397,Latin,"This collection of English binding fragments was given to NYU by Homer Lewis Bartlett (1858-1940), who graduated in 1884 from NYU with a degree in Science and Civil Engineering; he married Clarice Sherman Noble in 1892; they had five children.|by 1902, he was second vice-president of the Eastern District Savings Bank. De Ricci states that the collection (of 101 fragments with 70 others laid into the album) was given to NYU in 1884 (the same year in which Homer L. Bartlett graduated).","","",Homer Lewis Bartlett|,Q116850379|,human|,"","","","Script, f. 1r-v: Gothic book hand.|Layout, f. 1r-v: 2 columns.","Bibliography: De Ricci, p. 1346.|f. 1r-v: Former pastedown.|f. 1r-v: Latin.|f. 1r-v: Rubric on the verso: De sortilegiis vel divin<?>.","",2023-06-27T15:27:34-04:00,2021-10-01,./scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00206252.xml
,,,digital-scriptorium,Q49210,New York University,"",Fragment 004,,,England,http://vocab.getty.edu/tgn/7002445,England,s. XIV; 1300-1399,1300^1399,14,http://vocab.getty.edu/aat/300404506,false,"","",Sermons,"",Sermons,"",,,,"",,,Johannes Halgrinus de Abbatisvilla,"","",Q3129519,human,John Halgren of Abbeville,"","","","","","","","","","","","","","","","","","",[Latin],Q397,Latin,"This collection of English binding fragments was given to NYU by Homer Lewis Bartlett (1858-1940), who graduated in 1884 from NYU with a degree in Science and Civil Engineering; he married Clarice Sherman Noble in 1892; they had five children.|by 1902, he was second vice-president of the Eastern District Savings Bank. De Ricci states that the collection (of 101 fragments with 70 others laid into the album) was given to NYU in 1884 (the same year in which Homer L. Bartlett graduated).","","",Homer Lewis Bartlett|,Q116850379|,human|,"","","","Script, f. 1r-v: Gothic book hand.|Layout, f. 1r-v: 2 columns of at least 41 lines.","Bibliography: De Ricci, p. 1346.|f. 1r-v: Latin.|f. 1r-v: On the recto: Item Dom. iiii, Abiit ihesus trans mare galilee . . . Hec inusitata visibilia ad cognitionem invisibilis dei perducant sed mistica <sunt?> mare est seculum, gallilee id est terre quod . . .; see Johannes Baptist Schneyer, Repertorium der lateinischen Sermones des Mittelalters für die Zeit von 1150-1350, Beiträge zur Geschichte der Philosophie und Theologie des Mittelalters, vol. 43, tomes 1-9, here tome 3, p. 514, number 66, for this sermon for the 4th Sunday in Lent.","",2023-06-27T15:27:34-04:00,2021-10-01,./scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00206253.xml
,,,digital-scriptorium,Q49210,New York University,"",Fragment 005,,,England,http://vocab.getty.edu/tgn/7002445,England,s. XII; 1100-1199,1100^1199,12,http://vocab.getty.edu/aat/300404504,false,"","","Bible, N. T. , glossed","",Bible;New Testament,"",,,,"",,,"","","","","","","","","","","","","","","","","","","","","","","","",[Latin],Q397,Latin,"This collection of English binding fragments was given to NYU by Homer Lewis Bartlett (1858-1940), who graduated in 1884 from NYU with a degree in Science and Civil Engineering; he married Clarice Sherman Noble in 1892; they had five children.|by 1902, he was second vice-president of the Eastern District Savings Bank. De Ricci states that the collection (of 101 fragments with 70 others laid into the album) was given to NYU in 1884 (the same year in which Homer L. Bartlett graduated).","","",Homer Lewis Bartlett|,Q116850379|,human|,"","","","","Bibliography: De Ricci, p. 1346.|f. 1r-v: Biblical text in a larger script copied along a center column; gloss in a smaller script to the sides (but not interlinear?).|f. 1r-v: The text is 1 Corinthians 11:22 on the recto, and on the verso it is 1 Corinthians 11:24-25. Added in the margin of the verso, upside down, s. XVI, a list of the benefactors of the university of Oxford from 1485 to 1558: Henrie 7 [king, 1485-1509], and Elizabeth his wife [1486-1503], Humfrey Duke of Gloucester [1390-1447], Lady Margaret Countess of Richemonde [1443-1509], Th[omas] Wolsey archbishop of Yorke [1473-1530], Jo[hn] Kemp Archbishop of Canterbury [ca. 1380-1454], Tho[mas] Kemp bishop of London [ca. 1414-1489], Ric[hard] Li[t]chfield archdeacon of Middlesex [d. 1496], Henrie 8 [king, 1509-1547], Edward [king as Edward VI, 1547-1563], Quene Marye [queen, 1553-1558].|Incipit, f. 1r-v: //Accipite, et manducate: hoc est corpus meum, quod pro vobis tradetur: hoc facite in meam commemorationem. Similiter//.|Explicit, f. 1r-v: //Quid dicam vobis? laudo vos?//.","",2023-06-27T15:27:34-04:00,2021-10-01,./scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00206254.xml
,,,digital-scriptorium,Q49210,New York University,"",Fragment 006,,,Engalnd,http://vocab.getty.edu/tgn/7002445,England,1573; s. XVI(2); 1550-1599,1550^1599,16,http://vocab.getty.edu/aat/300404510,false,"","","","","","",,,,"",,,"","","","","","","","","","","","","","","","","","","","","","","","",[English],Q1860,English,"This collection of English binding fragments was given to NYU by Homer Lewis Bartlett (1858-1940), who graduated in 1884 from NYU with a degree in Science and Civil Engineering; he married Clarice Sherman Noble in 1892; they had five children.|by 1902, he was second vice-president of the Eastern District Savings Bank. De Ricci states that the collection (of 101 fragments with 70 others laid into the album) was given to NYU in 1884 (the same year in which Homer L. Bartlett graduated).","","",Homer Lewis Bartlett|,Q116850379|,human|,"","","","Script, f. 1r-v: Gothic book hand.","Bibliography: De Ricci, p. 1346.|f. 1r-v: 8 lines only, from the bottom of the document.|f. 1r-v: Latin.|f. 1r-v: Reference on line 6 (of 8 lines) of this partial document is to the 15th year of the reign of Queen Elizabeth, hence 1573. Blank on the verso. Double horizontal lines in lower margin from where the seal was attached.","",2023-06-27T15:27:34-04:00,2021-10-01,./scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00206255.xml
,,,digital-scriptorium,Q49210,New York University,"",Fragment 007,,,England,http://vocab.getty.edu/tgn/7002445,England,s. XIV; 1300-1399,1300^1399,14,http://vocab.getty.edu/aat/300404506,false,"","",Scriptum super Sententiis,"",Scriptum super Sententiis,"",,,,"",,,Thomas Aquinas,"","",Q9438,human,Thomas Aquinas,"","","","","","","","","","","","","","","","","","","","","","This collection of English binding fragments was given to NYU by Homer Lewis Bartlett (1858-1940), who graduated in 1884 from NYU with a degree in Science and Civil Engineering; he married Clarice Sherman Noble in 1892; they had five children.|by 1902, he was second vice-president of the Eastern District Savings Bank. De Ricci states that the collection (of 101 fragments with 70 others laid into the album) was given to NYU in 1884 (the same year in which Homer L. Bartlett graduated).","","",Homer Lewis Bartlett|,Q116850379|,human|,"","","","Other decoration, ff. 1-2v: Blue initials with red flourishing; running headline in alternating red and blue.|Script, ff. 1-2v: Gothic book hand.","Bibliography: De Ricci, p. 1346.|ff. 1-2v: Of the first leaf, only the inner column survives; the second leaf is essentially entire.|ff. 1-2v: Latin.|ff. 1-2v: 1-column leaf, f. 1: recto: Super Sent., lib. 4 d. 17 q. 1 a. 3 qc. 3 ad 1 through qc. 5 coj (this incipit/explicit reported below); on the verso: Super Sent., lib. 4 d. 17 q. 1 a. 4 qc. 3 ad 1 through 3, followed straight on by Super Sent., lib. 4 d. 17 q. 1 a. 5 qc. 1 arg. 1 through qc. 2 s. c. 1. No information on f. 2r-v.|Incipit, ff. 1-2v: Ad quintam questionem dicendum, quod illa que per accidens se habent ad aliquid, non includuntur ab illo. Remissio autem culpe se habet accidentaliter ad gratie infusionem, quia accidit ex subiecto in quo culpam invenit, posset//.|Explicit, ff. 1-2v: //cum actu fidei in iustificatione semper adiungitur actus caritatis; et his duobus anima Deo appropinquat. Non enim potest esse dubium . . .","",2023-06-27T15:27:34-04:00,2021-10-01,./scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00206256.xml
,,,digital-scriptorium,Q49210,New York University,"",Fragment 008 and Fragment 009,,,Italy,http://vocab.getty.edu/tgn/1000080,Italy,s. XIV; 1300-1399,1300^1399,14,http://vocab.getty.edu/aat/300404506,false,"","",Decretum,"",Decretals,"",,,,"",,,Gratian,"","",Q549041,human,Gratian,"","","","","","","","","","","","","","","","","","","","","","This collection of English binding fragments was given to NYU by Homer Lewis Bartlett (1858-1940), who graduated in 1884 from NYU with a degree in Science and Civil Engineering; he married Clarice Sherman Noble in 1892; they had five children.|by 1902, he was second vice-president of the Eastern District Savings Bank. De Ricci states that the collection (of 101 fragments with 70 others laid into the album) was given to NYU in 1884 (the same year in which Homer L. Bartlett graduated).","","",Homer Lewis Bartlett|,Q116850379|,human|,"","","","Script, ff. 1-2v: Gothic book hand.|Layout, ff. 1-2v: 2 columns of 57 lines (but cropped at the bottom).","Bibliography: De Ricci, p. 1346.|ff. 1-2v: Latin.|ff. 1-2v: The two ""leaves"" are attached to one another: 8 is the long narrow ""leaf"" with more casual writing, while 9 is the widere and longer ""leaf"" (in reality, it is a single leaf with very wide margins).|ff. 1-2v: The text begins in Casus 3, Dist. 21 (almost at the very beginning), and it ends in Anacletus, [ad Episcopos Italiae epist. II.] [ C. II.], Romana ecclesia a Christo primatum accepit.|Incipit, ff. 1-2v: qui etiam iubente domino in toto orbe dispersi euangelium predicaverunt. Ipsis quoque decedenti//.|Explicit, ff. 1-2v: [ne-]gotia, et supra monstratum est, terminantur. Ministri vero sacrorum canonum et decretorum pontificum sunt summi pontifices et infra presules atque reliqui sacerdotes.","",2023-06-27T15:27:34-04:00,2021-10-01,./scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00206257.xml
,,,digital-scriptorium,Q49210,New York University,"",Fragment 016,,,England,http://vocab.getty.edu/tgn/7002445,England,s. XIV(1/4); 1300-1325,1300^1325,14,http://vocab.getty.edu/aat/300404506,false,"","",Chronicle,"",Chronicle,"",,,,"",,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","This collection of English binding fragments was given to NYU by Homer Lewis Bartlett (1858-1940), who graduated in 1884 from NYU with a degree in Science and Civil Engineering; he married Clarice Sherman Noble in 1892; they had five children.|by 1902, he was second vice-president of the Eastern District Savings Bank. De Ricci states that the collection (of 101 fragments with 70 others laid into the album) was given to NYU in 1884 (the same year in which Homer L. Bartlett graduated).","","",Homer Lewis Bartlett|,Q116850379|,human|,"","","","Script, f. 1: Cursive anglicana.|Layout, f. 1: Vertical bounding lines ruled in lead.","Bibliography: De Ricci, p. 1346.|f. 1: By ca. 1325, the carrot-topped ascenders start to disappear; hooked ascenders; fully developped 2-chambered a in the level termed ""media"" (even to the point of calling it currens); d regularly bent and looped; g very short and 8-shaped pointing to a later period; h below the line with a claw; some carrot-topped ascenders on the letter l although more frequently with a hooked top (suggesting a later period); letter r split and dropped below the line but with shoulder still visible; no secretary forms.|f. 1: Here discussing three Anglo-Saxon kings of England: Alfred the Great (reg. 871 – 899), Edward Senior (reg. 899 – 924), Aethelstan (reg. 924 – 939).|Incipit, f. 1: ornamentis vel libris vel predictis decoravit, hic bellicosus rapiens de<?> sibi subiugavit et de flord<?> cepit tributum xx libras//.|Explicit, f. 1: //suam <?>am privilegia ecclesiarum roboravit, et in resta<?> quas nuper s<?> manus ev<?> desuadabat, hic cum regnasset annis xxx et mensibus septem, de regno terreno ad regnum celeste feliciter tr<?> vii die novembris, Sepultusque est <?>. Post hunc regnavit Edwardus filius eius dictus senior. Iste.","The class for Middle English paleography, taught by Prof. Christopher Baswell in Spring term, 2018, identified scripts in blitz sessions at the end of term; we thank these students very much.",2023-06-27T15:27:34-04:00,2021-10-01,./scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00206258.xml
,,,digital-scriptorium,Q49210,New York University,"",Fragment 010,,,England,http://vocab.getty.edu/tgn/7002445,England,"1437, April 20; s. XV(2/4); 1425-1450",1425^1450,15,http://vocab.getty.edu/aat/300404465,true,"","",Sureties for peaceable behavior,"",Sureties for peaceable behavior,"",,,,"",,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","This collection of English binding fragments was given to NYU by Homer Lewis Bartlett (1858-1940), who graduated in 1884 from NYU with a degree in Science and Civil Engineering; he married Clarice Sherman Noble in 1892; they had five children.|by 1902, he was second vice-president of the Eastern District Savings Bank. De Ricci states that the collection (of 101 fragments with 70 others laid into the album) was given to NYU in 1884 (the same year in which Homer L. Bartlett graduated).","","",Homer Lewis Bartlett|,Q116850379|,human|,"","","","Script, f. 1r; f. 1v blank: Anglicana.","Bibliography: De Ricci, p. 1346.|f. 1r; f. 1v blank: Latin.|Incipit, f. 1; f. 1v blank: distincte et aperte sine dilatione reddatis certiores hoc litere nobis remittentes. Teste me ipso apud Hanaperium xx die Martii Anno <Regni> <nostri> quinto decimo. Elie Soall.|Explicit, f. 1; f. 1v blank: The sheriffs of London are ordered by Henry VI to compel Thomas, William, and John (all heirs) and William Dow(?) to find sureties for their peaceable behavior towards John Cotes, whose existence they have threatened. Given at (? the Hanaperium), 20 April 1437.","",2023-06-27T15:27:34-04:00,2021-10-01,./scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00206259.xml
,,,digital-scriptorium,Q49210,New York University,"",Fragment 011,,,"England, Sussex",http://vocab.getty.edu/tgn/7002445;http://vocab.getty.edu/tgn/7008133,England;Sussex,"?,; s. XIII(3/3); 1260-1299",1260^1299,13,http://vocab.getty.edu/aat/300404505,false,"","",Notes of fines,"","","",,,,"",,,"","","","","","","","","","","","","","","","","","","","","","","","",Latin,Q397,Latin,"This collection of English binding fragments was given to NYU by Homer Lewis Bartlett (1858-1940), who graduated in 1884 from NYU with a degree in Science and Civil Engineering; he married Clarice Sherman Noble in 1892; they had five children.|by 1902, he was second vice-president of the Eastern District Savings Bank. De Ricci states that the collection (of 101 fragments with 70 others laid into the album) was given to NYU in 1884 (the same year in which Homer L. Bartlett graduated).","","",Homer Lewis Bartlett|,Q116850379|,human|,"","","","Binding: Not bound.|Script, f. 1r-v: Documentary script.","Bibliography: De Ricci, p. 1346.|f. 1r-v: Note: carrot-topped ascenders, mainly as hooks to the right.|f. 1r-v: Notes of fines, as an earlier stage in the matter of levying a final concord; on the dorse is a symbol used by the clerks of the Common Pleas.|Explicit, f. 1r-v: Matilla, daughter of Bartholomew of Walnehope [this place not found] buys from four couples (Gilbert Tripeler and his wife Iohanna; William of Gravenherst and his wife Iuliana; Robert of Bingham and his wife Alicia; and Walter of Filesham and his wife Agatha) a mesuage and one and one half virgates of land in Brede, in East Sussex (8 miles north of Hastings and 4 miles west of Rye) for 100 silver solidi; they name as their advocates Walter de Tangele (for Matilla) and William de Doys (?) for the four couples. The document was engrossed in Sussex during the sixth year of the reign of a king of the late 14th or early 15th century (to judge from the paleography of the script).","We are very grateful to Dr. Mary L. Robertson and to Sir John H. Baker for their help in identifying the documents in this series: NYU Fragments 11, 12, 13, 19, 20. In addition, the class for Middle English paleography, taught by Prof. Christopher Baswell in Spring term, 2018, identified scripts in blitz sessions at the end of term; we thank these students very much.",2023-06-27T15:27:34-04:00,2021-10-01,./scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00206260.xml
,,,digital-scriptorium,Q49210,New York University,"",Fragment 012,,,"England, Dorset",http://vocab.getty.edu/tgn/7002445;http://vocab.getty.edu/tgn/7011961,England;Dorset,"?, February 9; s. XV; 1400-1499",1400^1499,15,http://vocab.getty.edu/aat/300404465,true,"","",Notes of fines,"","","",,,,"",,,"","","","","","","","","","","","","","","","","","","","","","","","",Latin,Q397,Latin,"This collection of English binding fragments was given to NYU by Homer Lewis Bartlett (1858-1940), who graduated in 1884 from NYU with a degree in Science and Civil Engineering; he married Clarice Sherman Noble in 1892; they had five children.|by 1902, he was second vice-president of the Eastern District Savings Bank. De Ricci states that the collection (of 101 fragments with 70 others laid into the album) was given to NYU in 1884 (the same year in which Homer L. Bartlett graduated).","","",Homer Lewis Bartlett|,Q116850379|,human|,"","","","Binding: Not bound.|Script, f. 1r-v: Anglicana.","Bibliography: De Ricci, p. 1346.|f. 1r-v: Notes of fines, as an earlier stage in the matter of levying a final concord; on the dorse is a symbol used by the clerks of the Common Pleas.|Explicit, f. 1r-v: Radulfus Alisaundre and Iohannes Deverell buy from William Alisaundre and his wife, Edith, the third part of the manor of Thornton with two mesuages, 400 acres of land, 40 acres of meadow, and fourteen parts of the income in Magna Kingston and Parva Kingston, and the advowson of the churches in Thornton and in Stondland; the document was written in Dorset, on the octave of the Purification of the Virgin Mary (2 February for the feast, so its octave was on 9 February), and the final agreement was taken during the quindine of Easter.","We are very grateful to Dr. Mary L. Robertson and to Sir John H. Baker for their help in identifying the documents in this series: NYU Fragments 11, 12, 13, 19, 20.",2023-06-27T15:27:34-04:00,2021-10-01,./scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00206261.xml
,,,digital-scriptorium,Q49210,New York University,"",Fragment 013,,,"England, Leicestershire and Rutland",http://vocab.getty.edu/tgn/7002445;http://vocab.getty.edu/tgn/7008155;http://vocab.getty.edu/tgn/5000748,England;Leicestershire;Rutland,"","",,,false,"","",Notes of fines,"","","",,,,"",,,"","","","","","","","","","","","","","","","","","","","","","","","",Latin,Q397,Latin,"This collection of English binding fragments was given to NYU by Homer Lewis Bartlett (1858-1940), who graduated in 1884 from NYU with a degree in Science and Civil Engineering; he married Clarice Sherman Noble in 1892; they had five children.|by 1902, he was second vice-president of the Eastern District Savings Bank. De Ricci states that the collection (of 101 fragments with 70 others laid into the album) was given to NYU in 1884 (the same year in which Homer L. Bartlett graduated).","","",Homer Lewis Bartlett|,Q116850379|,human|,"","","","Binding: Not bound.|Script, f. 1r-v: Anglicana.","Bibliography: De Ricci, p. 1346.|f. 1r-v: Notes of fines, as an earlier stage in the matter of levying a final concord; on the dorse is a symbol used by the clerks of the Common Pleas.|Explicit, f. 1r-v: Galfridus Sherard and his wife Iocasta, Thomas Sherard and his wife Margareta, John Grow and his wife Alicia, and Maurice Berkelay sell to William Hody, soldier, to Reginald Gray, soldier, to William Smith, cleric, to Richard Banson (?), and to David Philipp the manors in Woodhouse [Leicestershire] and in Griggecasterton [not identified] with forty acres of land, two hundred acres of pastures, forty acres of woods and ten libratas of earnings in Woodhouse [in Leicestershire], Pickworth [in Rutland] and Griggecasterton.","We are very grateful to Dr. Mary L. Robertson and to Sir John H. Baker for their help in identifying the documents in this series: NYU Fragments 11, 12, 13, 19, 20.",2023-06-27T15:27:34-04:00,2021-10-01,./scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00206262.xml
,,,digital-scriptorium,Q49210,New York University,"",Fragment 014,,,"","","","","",,,false,"","",text 1,"","","",,,,"",,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","This collection of English binding fragments was given to NYU by Homer Lewis Bartlett (1858-1940), who graduated in 1884 from NYU with a degree in Science and Civil Engineering; he married Clarice Sherman Noble in 1892; they had five children.|by 1902, he was second vice-president of the Eastern District Savings Bank. De Ricci states that the collection (of 101 fragments with 70 others laid into the album) was given to NYU in 1884 (the same year in which Homer L. Bartlett graduated).","","",Homer Lewis Bartlett|,Q116850379|,human|,"","","","","Bibliography: De Ricci, p. 1346.","",2023-06-27T15:27:34-04:00,2021-10-01,./scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00206263.xml
,,,digital-scriptorium,Q49210,New York University,"",Fragment 017,,,England,http://vocab.getty.edu/tgn/7002445,England,s. XV; 1400-1499,1400^1499,15,http://vocab.getty.edu/aat/300404465,false,"","",Sermo de spiritu sancto,"",Sermo de spiritu sancto,"",,,,"",,,"","","","","","","","","","","","","","","","","","","","","","","","",Latin,Q397,Latin,"This collection of English binding fragments was given to NYU by Homer Lewis Bartlett (1858-1940), who graduated in 1884 from NYU with a degree in Science and Civil Engineering; he married Clarice Sherman Noble in 1892; they had five children.|by 1902, he was second vice-president of the Eastern District Savings Bank. De Ricci states that the collection (of 101 fragments with 70 others laid into the album) was given to NYU in 1884 (the same year in which Homer L. Bartlett graduated).","","",Homer Lewis Bartlett|,Q116850379|,human|,"","","","Script, f. 1 (recto only; is pasted down to a sheet of paper): Anglicana.|Layout, f. 1 (recto only; is pasted down to a sheet of paper): Frame ruled in lead.","Bibliography: De Ricci, p. 1346.|Incipit, f. 1 recto only: Emitte Spiritum tuum, et creabuntur et renovabis faciem terre in Psalmis lectio 1, ubi David monet <d?> promissione//.|Explicit, f. 1 recto only: //ut presideamus scilicet terram viventium quam poterimus de facili optinere sed heu homine.","",2023-06-27T15:27:34-04:00,2021-10-01,./scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00206265.xml
,,,digital-scriptorium,Q49210,New York University,"",Fragment 018,,,England,http://vocab.getty.edu/tgn/7002445,England,"1438, attributed; s. XV(2/4); 1425-1450",1425^1450,15,http://vocab.getty.edu/aat/300404465,false,"","",Order for peaceable behavior,"",Order for peaceable behavior,"",,,,"",,,"","","","","","","","","","","","","","","","","","","","","","","","",Latin,Q397,Latin,"This collection of English binding fragments was given to NYU by Homer Lewis Bartlett (1858-1940), who graduated in 1884 from NYU with a degree in Science and Civil Engineering; he married Clarice Sherman Noble in 1892; they had five children.|by 1902, he was second vice-president of the Eastern District Savings Bank. De Ricci states that the collection (of 101 fragments with 70 others laid into the album) was given to NYU in 1884 (the same year in which Homer L. Bartlett graduated).","","",Homer Lewis Bartlett|,Q116850379|,human|,"","","","Script, f. 1 recto; verso is blank: Anglicana.","Bibliography: De Ricci, p. 1346.|f. 1 recto; verso is blank: The ""Henry"" of this document is taken to be the same king, and during the same year, as a similarly phrased document printed and then placed online on the site for British History Online at: https://www.british-history.ac.uk/rymer-foedera/vol10/pp716-735#highlight-first, with the designation 17 Henry VI (=1438). The present document, however, is missing the final line or lines of text with the king's dating.|Incipit, f. 1 recto: tunc ipsum Thomam prisone nostre de Neugate commitatis <in eadem salvo custo>diendum quousque hoc gratis facere voluerit. Et cum Securitatem illam sic ceperitis nos inde in Canc<ellariam nostram >//.|Explicit, f. 1 recto: Henricus dei gratia Rex Anglie et francie <?> vicecomitibus londonie salutem. Supplicavit nobis Iohannes de si<leaf torn> cum ipse de vita sua et mutilacione membrorum suorum per Thomam Wendrent graviter et manifeste comminatus existat.|Explicit, f. 1 recto: The sheriffs of London are ordered to compel Thomas Wendrent to find sureties for his peaceable behavior towards John Si<name cut off>, or be put in Newgate prison.","",2023-06-27T15:27:34-04:00,2021-10-01,./scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00206266.xml
